mean_constant,lengthscale,outputscale,noise,alpha,beta,iteration
0.013780854280779336,7.169697646334456,1.140520251319555,0.00999387108130367,0.18881054513303677,0.9849773860060675,1
-0.08654774448214188,6.875207197445385,1.1958829977369507,1.526351869179368e-05,0.57134150841093,0.9856525634227117,2
-0.2561004386022104,4.52990465800664,2.2403471412534675,4.24590701028073e-15,1.862770089585913,0.9868093836101467,3
-0.26355929586873383,2.999347077178809,1.3626611196152754,5.954406218551612e-16,1.9420243349430377,0.9868767633967376,4
-0.3626550167225094,3.0737576184370403,1.2671078598126477,3.5708513489814296e-16,1.9642418660399992,0.987267965168587,5
-0.42464288579534487,3.0923735631561,1.2023351851441326,2.6894304324848235e-16,1.9719952213778118,0.9876553574501622,6
-0.4250506393898239,2.667786618861058,1.1190814207148465,2.382954595954169e-16,1.9755591972803177,0.9879874388852827,7
-0.4158523174639999,2.4632371853836044,1.0474991398287696,2.1708556180122655e-16,1.9789645219090886,0.9882413424426357,8
-0.4938089326167382,2.5847163359321192,1.0334074108979705,2.0427158097270294e-16,1.9805228272277926,0.9884745808712719,9
-0.528952382906163,2.7378940392540665,1.0274372420602136,1.9659994117254987e-16,1.981068757550599,0.9887222303850434,10
-0.5715645766637627,2.8316867418816756,1.0037979830923116,1.9324547311203328e-16,1.9806995923720876,0.9889622461114648,11
-0.6203857732728232,2.797101689909581,0.9784867338008594,1.9180205758306356e-16,1.9799056994436985,0.9891944123209787,12
-0.6670614216962609,2.8501168767544747,0.9574576604590553,1.9146196378676957e-16,1.9787865309480837,0.9894244291093451,13
-0.7048379699337197,2.9013247143553356,0.9366103800587825,1.924343645231287e-16,1.9770868479400312,0.9896471675509946,14
-0.741268675123156,2.9479513731578035,0.9207804202135592,1.9401303174927995e-16,1.9747662177867318,0.9898629370206476,15
-0.7702902122947348,2.999322571090997,0.9077417549604258,1.9509445284943237e-16,1.9718423933314504,0.9900684146098233,16
-0.8014339501201209,3.0557789777424187,0.8967678867996194,1.9593540458179956e-16,1.967891812588762,0.9902636736116058,17
-0.8322631926660673,3.1419794678377664,0.8924692959879897,1.960665252353374e-16,1.963217773575603,0.9904595429296951,18
-0.8573649981154345,3.2325703471734686,0.8892369196689442,1.9451061514141997e-16,1.9583827982214597,0.9906551855537633,19
-0.8799464907962236,3.3102238878256443,0.8842382851681505,1.929106447594597e-16,1.9518659266273712,0.990844683119888,20
-0.9006655375955243,3.4037232844207,0.880265401556005,1.9067813512252998e-16,1.9431180381060622,0.9910244688342174,21
-0.9394294340767673,3.4512966793511417,0.8756453741572556,1.85648290994288e-16,1.9382569893795425,0.9912011694651018,22
-0.9735455039870525,3.478985924998654,0.8675391214754439,1.8011719132986538e-16,1.935604533187781,0.9913741119499435,23
-0.9997807959296972,3.5411163471579394,0.8635005613605642,1.7531942684535284e-16,1.9318739218058922,0.9915437530845473,24
-1.029041832237543,3.5768684077401276,0.8563414304957097,1.7073623171390832e-16,1.929244633481971,0.991708170885726,25
-1.0505111182395162,3.6534586678578957,0.8664685183013126,1.667345514467224e-16,1.9271935749057052,0.9918745235954217,26
-1.0817858458817289,3.6530546720213404,0.8582377165483037,1.6308871266443454e-16,1.9262818956354346,0.9920341748338639,27
-1.1122553422598018,3.5825558228481995,0.8385965209113624,1.596550810479933e-16,1.9275353224208245,0.9921866927139442,28
-1.1312933306020148,3.523542971031257,0.81186534947741,1.5646659799562294e-16,1.9278804146331205,0.9923292622720061,29
-1.1514604215850934,3.5127664396228617,0.7986045468603619,1.5345514729977622e-16,1.92577923715349,0.992464342349787,30
