iteration,best_obj_val
1,-205708.13200612308
2,-177990.18070841636
3,-166760.4099718911
4,-142872.62334168778
5,-141986.91726547852
6,-141986.91726547852
7,-117917.20784049938
8,-117917.20784049938
9,-117917.20784049938
10,-117159.32920480265
11,-109789.73496815287
12,-109789.73496815287
13,-109789.73496815287
14,-108160.92337933808
15,-108160.92337933808
16,-108160.92337933808
17,-108160.92337933808
18,-103860.99050032852
19,-102238.30646881596
20,-102238.30646881596
21,-102238.30646881596
22,-102238.30646881596
23,-102238.30646881596
24,-102238.30646881596
25,-102238.30646881596
26,-102238.30646881596
27,-102238.30646881596
28,-100836.8725891513
29,-100836.8725891513
30,-100836.8725891513
31,-100836.8725891513
32,-96254.46926540032
33,-94970.20621431162
34,-94970.20621431162
35,-94052.39932196979
36,-94052.39932196979
37,-94052.39932196979
38,-94052.39932196979
39,-94052.39932196979
40,-94052.39932196979
41,-91165.99030440584
42,-91165.99030440584
43,-91165.99030440584
44,-91165.99030440584
45,-91165.99030440584
46,-89383.58067509525
47,-88640.26878109052
48,-88640.26878109052
49,-85682.95204040148
50,-85682.95204040148
51,-85682.95204040148
52,-85682.95204040148
53,-83412.38257910796
54,-80042.39101929097
55,-80042.39101929097
56,-80042.39101929097
57,-75428.66669703399
58,-75428.66669703399
59,-75428.66669703399
60,-75428.66669703399
61,-75428.66669703399
62,-75428.66669703399
63,-75428.66669703399
64,-75428.66669703399
65,-75428.66669703399
66,-74937.93934822915
67,-70668.61351435387
68,-68725.39964546594
69,-68725.39964546594
70,-68725.39964546594
71,-68725.39964546594
72,-68725.39964546594
73,-68147.77533471794
74,-68147.77533471794
75,-68147.77533471794
76,-68147.77533471794
77,-68147.77533471794
78,-67062.88560765881
79,-67062.88560765881
80,-63228.197296010476
81,-63228.197296010476
82,-63228.197296010476
83,-63226.59757151129
84,-62960.99241746993
85,-62788.361615414804
86,-62788.361615414804
87,-61731.280796051826
88,-61731.280796051826
89,-60267.605824361795
90,-60267.605824361795
91,-60267.605824361795
92,-60267.605824361795
93,-60267.605824361795
94,-58610.40049215895
95,-58610.40049215895
96,-58610.40049215895
97,-58610.40049215895
98,-58610.40049215895
99,-58610.40049215895
100,-58610.40049215895
101,-58610.40049215895
102,-58610.40049215895
103,-58610.40049215895
104,-58610.40049215895
105,-58610.40049215895
106,-58610.40049215895
107,-58610.40049215895
108,-58610.40049215895
109,-58610.40049215895
110,-57046.72107256305
111,-57046.72107256305
112,-56775.24406042109
113,-56429.48256189914
114,-56429.48256189914
115,-56429.48256189914
116,-54649.88446887045
117,-54649.88446887045
118,-54649.88446887045
119,-54507.37748825782
120,-54507.37748825782
121,-53794.93418006272
122,-53787.229149757026
123,-53787.229149757026
124,-53787.229149757026
125,-53444.73930655423
126,-52870.00954686895
127,-52520.27943741422
128,-52520.27943741422
129,-52520.27943741422
130,-51830.47039562976
131,-51830.47039562976
132,-51483.97359378853
133,-51483.97359378853
134,-51483.97359378853
135,-51483.97359378853
136,-51483.97359378853
137,-51416.19005487112
138,-50355.64094092645
139,-50355.64094092645
140,-50355.64094092645
141,-50355.64094092645
142,-50355.64094092645
143,-50355.64094092645
144,-50355.64094092645
145,-50355.64094092645
146,-50355.64094092645
147,-50355.64094092645
148,-50355.64094092645
149,-50355.64094092645
150,-48970.93511206963
151,-48970.93511206963
152,-48621.787812746654
153,-48621.787812746654
154,-48621.787812746654
155,-48621.787812746654
156,-48621.787812746654
157,-48621.787812746654
158,-48621.787812746654
159,-48621.787812746654
160,-48621.787812746654
161,-48474.079958570226
162,-48474.079958570226
163,-47779.200146110736
164,-47779.200146110736
165,-47380.40446419737
166,-47380.40446419737
167,-47380.40446419737
168,-47380.40446419737
169,-47014.34644752479
170,-47014.34644752479
171,-47014.34644752479
172,-47014.34644752479
173,-47003.16024787618
174,-47003.16024787618
175,-46936.69890553606
176,-46686.625299649575
177,-46686.625299649575
178,-46472.85085367206
179,-46472.85085367206
180,-46472.85085367206
181,-46472.85085367206
182,-45925.53260810582
183,-45925.53260810582
184,-45925.53260810582
185,-45925.53260810582
186,-45925.53260810582
187,-45485.74137887075
188,-45485.74137887075
189,-45375.587592039556
190,-45375.587592039556
191,-45375.587592039556
192,-45375.587592039556
193,-45329.92821910044
194,-44973.07696991405
195,-44973.07696991405
196,-44973.07696991405
197,-44973.07696991405
198,-44836.15308610519
199,-44836.15308610519
200,-44502.459524412705
201,-44502.459524412705
202,-44502.459524412705
203,-44502.459524412705
204,-44502.459524412705
205,-44502.459524412705
206,-44323.84968565404
207,-44210.715400950095
208,-44210.715400950095
209,-44210.715400950095
210,-43744.49179560792
211,-43744.49179560792
212,-43733.251641080446
213,-43672.37686061521
214,-43672.37686061521
215,-43523.31147609236
216,-43523.31147609236
217,-43229.13880939244
218,-43229.13880939244
219,-43222.0691924448
220,-43025.74986697071
221,-43025.74986697071
222,-43025.74986697071
223,-43025.74986697071
224,-43025.74986697071
225,-43025.74986697071
226,-43025.74986697071
227,-42821.94176826954
228,-41503.930657951474
229,-41503.930657951474
230,-41348.48476481154
231,-41324.663807242745
232,-40874.72928345246
233,-40874.72928345246
234,-40874.72928345246
235,-40874.72928345246
236,-40854.62329361107
237,-40854.62329361107
238,-40698.705371985314
239,-40512.50912771076
240,-40512.50912771076
241,-40512.50912771076
242,-40195.18425026432
243,-40195.18425026432
244,-40195.18425026432
245,-40182.57719516809
246,-40182.57719516809
247,-40182.57719516809
248,-40148.690633626684
249,-40148.690633626684
250,-40148.690633626684
251,-39848.24675799953
252,-39848.24675799953
253,-39848.24675799953
254,-39848.24675799953
255,-39848.24675799953
256,-39816.00401969785
257,-39776.05403006355
258,-39681.54927641325
259,-39681.54927641325
260,-39681.54927641325
261,-39681.54927641325
262,-39681.54927641325
263,-39473.260642230285
264,-39229.13716762386
265,-39179.22006004229
266,-39032.12824164944
267,-38919.01676749057
268,-38919.01676749057
269,-38919.01676749057
270,-38919.01676749057
271,-38919.01676749057
272,-38919.01676749057
273,-38919.01676749057
274,-38891.25741025635
275,-38863.74616699867
276,-38651.431700671754
277,-38643.97229200208
278,-38643.97229200208
279,-38433.03857149605
280,-38433.03857149605
281,-38433.03857149605
282,-38433.03857149605
283,-38433.03857149605
284,-38433.03857149605
285,-38433.03857149605
286,-38433.03857149605
287,-38433.03857149605
288,-38401.96450859829
289,-38401.96450859829
290,-38401.96450859829
291,-38401.96450859829
292,-38299.22867602502
293,-38299.22867602502
294,-38257.96575984516
295,-38230.36115280587
296,-38230.36115280587
297,-38230.36115280587
298,-38100.53388229482
299,-38053.95055479815
300,-38053.95055479815
301,-38053.95055479815
302,-37896.67455824249
303,-37896.67455824249
304,-37888.362134447234
305,-37848.91898132632
306,-37717.94642459304
307,-37717.94642459304
308,-37717.94642459304
309,-37717.94642459304
310,-37600.55957050834
311,-37600.55957050834
312,-37397.240673215456
313,-37397.240673215456
314,-37366.944240614284
315,-37183.56503492818
316,-37183.512889014935
317,-37177.615232976554
318,-37177.615232976554
319,-37177.615232976554
320,-37177.615232976554
321,-37177.615232976554
322,-37142.37569612846
323,-37105.69317380824
324,-37105.69317380824
325,-37105.69317380824
326,-37088.73379103195
327,-37088.73379103195
328,-37088.73379103195
329,-37088.73379103195
330,-37088.73379103195
331,-36983.70367665784
332,-36983.70367665784
333,-36983.70367665784
334,-36983.70367665784
335,-36954.049816046936
336,-36870.90177297826
337,-36870.90177297826
338,-36862.22704097017
339,-36850.70563206866
340,-36798.639561909404
341,-36798.639561909404
342,-36798.639561909404
343,-36757.47703281315
344,-36757.47703281315
345,-36757.47703281315
346,-36757.47703281315
347,-36757.47703281315
348,-36757.47703281315
349,-36700.84643217464
350,-36700.84643217464
351,-36644.95077270999
352,-36615.31974356051
353,-36615.31974356051
354,-36569.18259277869
355,-36569.18259277869
356,-36569.18259277869
357,-36569.18259277869
358,-36569.18259277869
359,-36529.257916922565
360,-36529.257916922565
361,-36529.257916922565
362,-36529.257916922565
363,-36529.257916922565
364,-36529.257916922565
365,-36529.257916922565
366,-36529.257916922565
367,-36529.257916922565
368,-36529.257916922565
