mean_constant,lengthscale,outputscale,noise,nu,iteration
-4.1810386325717435e-07,0.30258845102864257,0.9900301444388735,0.00997054710063911,0.5,1
-1.8509727716740876e-07,0.30021337670936293,0.990031034889735,0.009970548315831699,0.5,2
-4.067691383394045e-07,0.298016435956932,0.990030742721848,0.009970549408895217,0.5,3
-1.0075792108889362e-06,0.2956242569682298,0.9900308803607958,0.009970550618425045,0.5,4
0.012926981877519698,0.29397888229331337,0.9900684493831086,0.009970552416148918,0.5,5
-2.6611129407516014e-05,0.2932373749574928,0.9900280803080441,0.00997055176623992,0.5,6
-2.8513459881436903e-06,0.2925852995990844,0.9900302335008551,0.009970552149562283,0.5,7
-2.859661764922394e-06,0.2928002694955577,0.9900293303160531,0.009970552024101857,0.5,8
-4.029270277523704e-06,0.2938447319490144,0.9900288285765336,0.009970551497917013,0.5,9
0.01653340649608248,0.2956235061472193,0.9901298110090796,0.009970553171343115,0.5,10
0.00038473225250556994,0.2989267500884612,0.9900439936535903,0.009970549318688827,0.5,11
-2.8840890623331437e-05,0.30309880416368157,0.9900275089240351,0.009970546772322666,0.5,12
-3.0322225170194477e-06,0.30932778704414937,0.9900256027109886,0.009970543503375786,0.5,13
-1.5421988411838884e-05,0.3191128550671351,0.9900232781186062,0.009970538345148938,0.5,14
1.4285078625546757e-05,0.3272624844053943,0.9900253973557838,0.009970534013674566,0.5,15
-0.08324776957018763,1.1155871352899525,0.9633750611139174,2.3376204360592032e-06,0.5,16
-0.21303000027400723,2.1767236391836984,1.0274238933237536,1.116383965927763e-06,0.5,17
-0.2869237690140257,2.845807226118404,1.086252624349544,1.04454153876773e-06,0.5,18
-0.3246618280173691,2.97648889647866,1.076948081469984,9.775600404205896e-07,0.5,19
-0.3664132481094834,3.4858690775568126,1.115596056246376,9.111955231961353e-07,0.5,20
-0.40054847584540637,3.7808072590879886,1.1250243453238606,8.47178218423247e-07,0.5,21
-0.43353603803563223,3.894470074888103,1.1163625226364378,7.880312085495301e-07,0.5,22
-0.46742393280849076,4.117018636356146,1.1239105708835098,7.334314297720073e-07,0.5,23
-0.4967497321661125,4.477906746623523,1.1454386709846178,6.82357524285739e-07,0.5,24
-0.5291297241441839,4.747191384366694,1.1569827368755405,6.348836865669478e-07,0.5,25
-0.5600787930399795,4.857442649156447,1.154029005006289,5.916448594416261e-07,0.5,26
-0.5861770973507775,5.1948371125314505,1.1756703726244166,5.517260512270117e-07,0.5,27
-0.6164461432605725,5.3426918434632515,1.177182478840811,5.151101949231002e-07,0.5,28
-0.6504854324933219,5.419589762258028,1.1754127224585245,4.819290692773372e-07,0.5,29
-0.6798127971661772,5.710618551881042,1.192746082109914,4.5117712760284817e-07,0.5,30
-0.7079716703632494,6.002044613517837,1.2085722831058887,4.225119006029083e-07,0.5,31
-0.7331184179702104,6.243000587858253,1.22106843280122,3.960058814745862e-07,0.5,32
-0.7571522866140882,6.445978170595139,1.2311764061259352,3.71642325335259e-07,0.5,33
-0.7857291639490541,6.392422249846249,1.2193331234659373,3.496264323642797e-07,0.5,34
-0.8101757685194975,6.540022375814432,1.2230137957551492,3.2936834732778103e-07,0.5,35
-0.8385850443909226,6.771671209339147,1.231606748184363,3.1036101030269034e-07,0.5,36
-0.8643557128412503,6.998205530117982,1.2395140554180557,2.9248876240714465e-07,0.5,37
-0.8865679407707855,7.309620848407391,1.2592272676469791,2.7564876127274087e-07,0.5,38
-0.9099332573322754,7.552042644034848,1.273160682459856,2.5990097470768023e-07,0.5,39
-0.9317360944939674,7.768526280875647,1.2839896570780613,2.452254118826094e-07,0.5,40
-0.9532215209686775,7.983791405490577,1.2946804026171839,2.3154595010678124e-07,0.5,41
-0.9721889219456056,8.242962351437622,1.3084438578461484,2.1876794406152837e-07,0.5,42
-0.9892328098101435,8.493265948512256,1.3229550590505155,2.0684599724228095e-07,0.5,43
-1.006353596691481,8.734536836246207,1.336382007448019,1.9572578313646688e-07,0.5,44
-1.0303213955189243,8.890381537473093,1.3465872651261142,1.8541066112707448e-07,0.5,45
-1.0489007540799886,9.100534441572481,1.3559088826487216,1.7575479631460726e-07,0.5,46
-1.0690493291652716,9.343426118495225,1.367959380238125,1.666709163873928e-07,0.5,47
-1.088425261305964,9.552911191716845,1.3829675255336862,1.581769502031873e-07,0.5,48
-1.1074897820526817,9.76855080681791,1.3949939720643931,1.5020544622429469e-07,0.5,49
-1.1259844062838957,9.977696952598233,1.4085120707404986,1.4273087368231336e-07,0.5,50
-1.1448292613893158,10.202256617048747,1.4207467134897591,1.3569799877145518e-07,0.5,51
-1.1619714904019316,10.439631883771309,1.4323331261528987,1.2907118865260267e-07,0.5,52
-1.1802046112200666,10.663368688160384,1.4455018428564286,1.2282414075966634e-07,0.5,53
-1.1979109951118467,10.884079558609464,1.4579607270251174,1.1693101327130507e-07,0.5,54
-1.2118553973561776,11.14425212614292,1.4716623553707724,1.1134839563955018e-07,0.5,55
-1.2258180566001406,11.42672907503918,1.4880260165482966,1.060578758832083e-07,0.5,56
-1.2429639458946882,11.68619498943428,1.5042834439746309,1.0105892090637919e-07,0.5,57
-1.2576584605258903,11.955678143067933,1.519145841861151,9.632603310310282e-08,0.5,58
-1.2744683937092838,12.20897704299061,1.5346387798952206,9.185272228221361e-08,0.5,59
-1.2884315144649396,12.483863590869387,1.5496043390122736,8.761537415979302e-08,0.5,60
-1.3084097550495286,12.668504463681641,1.5659765876402856,8.364194326796173e-08,0.5,61
-1.3270954732850158,12.828873121240104,1.5749571938915865,7.99033539949597e-08,0.5,62
-1.3432897600395497,13.034779738775018,1.5827075285869312,7.634352509291919e-08,0.5,63
-1.3587497914901947,13.270819354833344,1.5952968913209535,7.29512798162138e-08,0.5,64
-1.3749733376594089,13.522514358219123,1.6089898194754402,6.97200282751166e-08,0.5,65
-1.3896014262194103,13.773307973837932,1.6258118742611216,6.665452713235136e-08,0.5,66
-1.4040329178361963,14.030034701608331,1.6389976706852514,6.373344113039743e-08,0.5,67
-1.4184263771286023,14.295365410498889,1.6534564876748996,6.094545552601997e-08,0.5,68
-1.4321703604546896,14.571251157453812,1.6685687181500888,5.828454173250288e-08,0.5,69
-1.4468501145843073,14.846442300046391,1.684584782068196,5.574940258901339e-08,0.5,70
-1.459123427561929,15.133754104514438,1.700370404958239,5.33324807824154e-08,0.5,71
-1.4662483954423553,15.445769108889966,1.7194170697117976,5.103550401427312e-08,0.5,72
-1.466386973309057,15.865758890490664,1.747178835960018,4.884245772107219e-08,0.5,73
-1.4747557857262943,16.300138960654284,1.7749632805577127,4.674499961539396e-08,0.5,74
-1.482978679542539,16.729786877738352,1.8014285918154065,4.474063513296269e-08,0.5,75
-1.4945924884267718,17.139096018088917,1.8258566138936616,4.282608542768245e-08,0.5,76
-1.5055952207558065,17.534774000597203,1.8485369365163964,4.0998616134809084e-08,0.5,77
-1.5187094135642458,17.907380876078037,1.86990726678491,3.925689666819108e-08,0.5,78
-1.5368160518902119,18.218407931554506,1.890771571127067,3.76059947325383e-08,0.5,79
-1.5465180191908408,18.553329984770848,1.9073923876676755,3.6027735409165553e-08,0.5,80
-1.5575110352294346,18.90634175500968,1.9246506956533005,3.451691044532511e-08,0.5,81
-1.570117573881288,19.259692391554417,1.9423452385263544,3.307199368604599e-08,0.5,82
-1.5822592192221465,19.614883275920793,1.959582319667476,3.169035959916162e-08,0.5,83
-1.5947745238493516,19.965885181339008,1.9770883701200614,3.037045404283266e-08,0.5,84
-1.6073729368804277,20.311120378449097,1.9944689618725073,2.911036860278617e-08,0.5,85
-1.6197011044656102,20.653892714192114,2.0112784074333883,2.790721559208279e-08,0.5,86
-1.632080337813125,20.992912566207835,2.0282017362663227,2.6758802801083277e-08,0.5,87
-1.6435077140258314,21.336787861260202,2.0440843426215642,2.5661831341189408e-08,0.5,88
-1.6573692726671454,21.65166123814703,2.064533052810409,2.4619464503869383e-08,0.5,89
-1.6639809632343796,22.011045636476407,2.081268040077306,2.3620751943760897e-08,0.5,90
-1.6633347357091053,22.435722416089842,2.1034704366231223,2.2663956177734253e-08,0.5,91
-1.6556700174644308,22.95106893401354,2.1327395835224094,2.1748829890582766e-08,0.5,92
-1.6599247196994347,23.481542838106428,2.162385618275331,2.087331372056975e-08,0.5,93
-1.677567782500852,23.943212164262338,2.19081694280934,2.003918981271698e-08,0.5,94
-1.686199212082655,24.399729831626992,2.213254887454707,1.924034570950412e-08,0.5,95
-1.6951026853688358,24.85777400265944,2.235246045100714,1.8474301542910056e-08,0.5,96
-1.702817087150359,25.319224645639252,2.256915563727029,1.7739727512129736e-08,0.5,97
-1.712569320360919,25.776038540797774,2.2782852520331116,1.7035337989924432e-08,0.5,98
-1.721723608806372,26.233248915817295,2.2989539849284677,1.636005410177506e-08,0.5,99
-1.7319817276890028,26.683123122859076,2.3197541808604476,1.5712768551274637e-08,0.5,100
-1.7428542133698885,27.1200724124873,2.3412688388835425,1.5093138622351836e-08,0.5,101
-1.7544014418469127,27.546044287522538,2.361673006348169,1.4500049652542706e-08,0.5,102
-1.76191340828121,27.981288042135112,2.3798874924061386,1.393075877619942e-08,0.5,103
-1.7713389056612416,28.419891228231695,2.3989744593713613,1.3384334086792596e-08,0.5,104
-1.7815859152635274,28.86196978350178,2.4182576189498253,1.2860008982080962e-08,0.5,105
-1.791148594341309,29.309555385144616,2.4378316321447895,1.2357059424217147e-08,0.5,106
-1.7965169178250824,29.76222547759104,2.457229753053513,1.1874761450235491e-08,0.5,107
-1.805675018236226,30.215905697765002,2.476283074899589,1.1411833945717123e-08,0.5,108
-1.8151193323507975,30.672138715027334,2.4964788864993444,1.0967790835418728e-08,0.5,109
-1.8240123671721293,31.13409278709136,2.5161203800575738,1.0541549587902361e-08,0.5,110
-1.8325657052362723,31.60094880574369,2.5365151586545562,1.0132672753692067e-08,0.5,111
-1.8393346435811204,32.07867074235386,2.557300065980631,9.740614682922321e-09,0.5,112
-1.8487859954262769,32.55929062380512,2.579277708331545,9.364790157863291e-09,0.5,113
-1.8577270348029609,33.044860982732125,2.600840192112232,9.004246061554625e-09,0.5,114
-1.867142014425471,33.53493427930163,2.6222796609132843,8.658267240573693e-09,0.5,115
-1.8762931393963642,34.03107731704826,2.6440427974285643,8.326264846674599e-09,0.5,116
-1.88628867670458,34.528026752114194,2.6671573474586654,8.007863291595298e-09,0.5,117
-1.894588573294004,35.03475324239141,2.68950118090254,7.702201087051784e-09,0.5,118
-1.9005028984998347,35.55243958248836,2.712398276753594,7.40878803015634e-09,0.5,119
-1.9068042913803933,36.08142929769513,2.7354079359069288,7.1267118572242545e-09,0.5,120
-1.9161308321382262,36.610882507900676,2.759362579095027,6.855730414474268e-09,0.5,121
-1.9225625576843532,37.14802222826539,2.782742310332373,6.595267182532396e-09,0.5,122
-1.9280698858720848,37.69717396920431,2.8067084178444985,6.34502470371694e-09,0.5,123
-1.9370751137422344,38.247222382713176,2.831481366192747,6.104769257315013e-09,0.5,124
-1.9450376538132594,38.80401793895718,2.8556195658565713,5.873956440963146e-09,0.5,125
-1.9544224233318612,39.359649860591375,2.8806976774341355,5.65235571113513e-09,0.5,126
-1.963111677277238,39.91708230002288,2.90521204680069,5.439457899262865e-09,0.5,127
-1.969565974858935,40.481908180209615,2.9293757466990904,5.234825226600752e-09,0.5,128
-1.9769079511459786,41.05194680755063,2.953653344521297,5.038101196869604e-09,0.5,129
-1.9842410061316513,41.627367827455316,2.9778980739833107,4.848949539359395e-09,0.5,130
-1.9919342626330478,42.20813126943942,3.002580761924022,4.667098892892213e-09,0.5,131
-2.000244017892086,42.79251221893462,3.027647009387505,4.4923009648150155e-09,0.5,132
-2.0082537671377434,43.38195629520855,3.052613688391899,4.324251592166988e-09,0.5,133
-2.016313633737795,43.9742193636846,3.078154186353893,4.162750561748719e-09,0.5,134
-2.0242619429139515,44.57065181189311,3.10345131591564,4.007495213355089e-09,0.5,135
-2.0333937763866587,45.168965887283356,3.1288125770408532,3.858398836454101e-09,0.5,136
-2.0414568171560306,45.76965668977443,3.154619003285876,3.7151242250583563e-09,0.5,137
-2.049361706123051,46.37425439797228,3.1798775484220743,3.5773664838238505e-09,0.5,138
-2.056756363073166,46.98450627007711,3.205337177698827,3.444861445250049e-09,0.5,139
-2.064029434006368,47.59907484986213,3.2312738440979696,3.317390241245544e-09,0.5,140
-2.071813303507,48.21858129419328,3.2571329777621636,3.19476976754342e-09,0.5,141
-2.0796879873165808,48.843494598831896,3.283265056465422,3.0768174385959485e-09,0.5,142
-2.0882954288440017,49.467973466132634,3.310656655486886,2.9634474915532176e-09,0.5,143
-2.0962132599254826,50.095313121402086,3.3371787701101723,2.854397937342305e-09,0.5,144
-2.1045507339995404,50.721311954375196,3.365412129158307,2.7495931075997975e-09,0.5,145
-2.1110282217060097,51.35385771580885,3.3915194370220707,2.6487032938211597e-09,0.5,146
-2.1187049973342154,51.99077162798899,3.418108542037918,2.5515655526658533e-09,0.5,147
-2.1266997726541668,52.62669968004026,3.446739101555744,2.4581897067465125e-09,0.5,148
