mean_constant,lengthscale,outputscale,noise,alpha,iteration
-5.598971949498231e-07,0.09286387308732755,1.000000223148385,1.4996120910926904e-07,2.2533576868942062,1
-0.0035744564621639947,0.09273444368587343,0.9998381329763882,1.4995838064922164e-07,2.2550520481427587,2
0.0006409720247219109,0.09235689135935327,0.9999885607852541,1.4996279493033096e-07,2.2585007739521266,3
2.1419168932016128e-05,0.09181939150782939,0.9999991752846793,1.4996480189160567e-07,2.2630590111678472,4
-3.7939926010343863e-06,0.09105614175640034,1.0000002440472042,1.4996731657332043e-07,2.2691859934367775,5
-8.517657807242171e-07,0.09051434750625134,1.0000001396387996,1.499690480512899e-07,2.2737874724112963,6
-1.1103878101037736e-06,0.09017695440600426,1.0000000235108863,1.4997009907176407e-07,2.2769753035132907,7
2.1820482765012924e-05,0.09015182336161223,0.9999998136644279,1.4997017008999592e-07,2.2779487081242187,8
0.0021404439942728096,0.09003986437489281,1.0000915581274454,1.4997211952518546e-07,2.2795246236916924,9
0.00011442897314073767,0.09012074747340715,0.999990520434892,1.499701731120873e-07,2.279731537514786,10
-2.9492231352062418e-05,0.09035074344711594,1.0000002363646632,1.4996968355373995e-07,2.2789049264337713,11
6.328784831446896e-07,0.09085000631191907,0.9999996069910939,1.4996830138994386e-07,2.2762647594413252,12
-2.0184620674535175e-06,0.09176756143045783,0.9999993417374042,1.4996585436789964e-07,2.270857742349785,13
7.370227247144575e-05,0.09308538055157901,0.9999991518408722,1.4996245874864377e-07,2.2629763554594615,14
-0.0036423843347848793,0.09480208975070671,0.9999579378134078,1.4995763944497413e-07,2.2527829250444484,15
8.038643091012128e-05,0.09700548000320583,1.000005761260958,1.4995309406802605e-07,2.2398797654047353,16
6.5119241840921995e-06,0.09980464495875102,0.9999987088901412,1.4994658471972227e-07,2.2239512428244765,17
-5.938299310645448e-06,0.10382915079977102,0.9999977743966346,1.499377883605358e-07,2.201865541305119,18
-1.1084260816876156e-05,0.11008690829039763,0.9999966427000091,1.499248798700566e-07,2.1693306126190577,19
0.008780538054237542,0.12130415021571846,1.0001797257385086,1.4990585168438482e-07,2.1163353784226255,20
-0.000994043563375207,0.14779737824219963,1.0000008809885095,1.498587959403252e-07,2.014312126203973,21
-0.20183799046700246,3.3521784067077665,1.4690292584078477,0.0009075366846608588,3.696551619833041,22
-0.3303416881026758,2.360952424408015,1.0343659990559826,6.384746647552606e-06,6.097453254457189,23
-0.33055555666161546,2.3548677562418336,0.9907622032557541,4.88899740427736e-06,7.122784449615293,24
-0.34464891437649564,2.3758390092535357,0.9644155814424812,3.512020810204851e-06,7.790956968115392,25
-0.36232707126996183,2.3721392048848378,0.9437722632897206,2.348425298678382e-06,8.240430208205499,26
-0.3774742645893345,2.4035747536827827,0.9282528681441251,1.6131751271551997e-06,8.637002638078418,27
-0.4002014023301961,2.459436662909652,0.9130163288880925,1.2053185766916263e-06,9.111334640633503,28
-0.418150473875231,2.492168343623064,0.9013828840975697,9.383828120387936e-07,9.600693704801598,29
-0.432615544633714,2.5318482189630025,0.8910313856176633,7.565159249456694e-07,10.104910036364675,30
-0.446474290485153,2.538454011681235,0.8841207944341603,6.141406640711015e-07,10.58214740694897,31
-0.4764787109361643,2.5472727689492434,0.87444351005474,5.092365190907e-07,11.048489019332433,32
-0.4992333147030231,2.5669618663264138,0.86462651590603,4.290070155285549e-07,11.525268572235985,33
-0.5201642252956661,2.5898982043286742,0.8565281669120337,3.6676765966039196e-07,12.006821546027684,34
-0.549630952689404,2.5892699633249747,0.8478887668754427,3.1836720062961983e-07,12.48815672588108,35
-0.5687450200317764,2.6057501963608947,0.8400400097920693,2.7989369308578337e-07,12.965880155704015,36
-0.5858819764632596,2.625087922509953,0.8339700928046245,2.482500496006422e-07,13.433047698286378,37
-0.6332337061227509,2.591194701412102,0.826318099863262,2.2455084004831853e-07,13.927039129705218,38
-0.6591492350888885,2.589750865760782,0.8180323819109989,2.0561092113872656e-07,14.412069496916391,39
-0.6657921451755126,2.593153857917209,0.8132752616582872,1.8956788960281722e-07,14.865999182447746,40
-0.6824789802710581,2.609342929980008,0.8062210188885035,1.751760173203099e-07,15.317013221969596,41
-0.697826372586173,2.627073153912817,0.8003057000936067,1.6202138752451493e-07,15.757522076442749,42
-0.7258232660063633,2.6286362751387387,0.7945724812191612,1.5003509211942794e-07,16.215609368787444,43
-0.7455363535403456,2.6368623680518093,0.7863310871044447,1.3936267075421886e-07,16.67614561634641,44
-0.7602260290652351,2.6508617670263006,0.7803529315328893,1.2967797566156962e-07,17.12754559246917,45
-0.7772834245255993,2.666219731080515,0.7781673056382254,1.209363709209414e-07,17.572968200108036,46
-0.7931441171991664,2.6725657902951836,0.7709971103283825,1.1307754448779349e-07,18.011008148494916,47
-0.7925083198445617,2.685147963750524,0.7655518272752503,1.059164920503714e-07,18.41304331254526,48
-0.7740496605277251,2.7125661492003226,0.7664917719362704,9.920432229505146e-08,18.76170793015304,49
-0.8180464397659024,2.702094071668121,0.7544996836635768,9.33951036602875e-08,19.134101207388074,50
-0.8361720297515042,2.702004229485931,0.7449974961050888,8.818565624509878e-08,19.52306430376939,51
-0.8538450566695637,2.705235089803485,0.7355125836702372,8.343231913327226e-08,19.922875265158744,52
-0.8695392694111207,2.7089910905233423,0.7268102588136789,7.906819943108888e-08,20.33085776665669,53
-0.8799061357893957,2.7201791133092508,0.7202305096550418,7.49356743414619e-08,20.748089356637944,54
-0.8894019956896465,2.7299737291993247,0.713714688895933,7.096576430261075e-08,21.16659797309677,55
-0.901135133778915,2.7367172969769875,0.7063883615300419,6.719616957417398e-08,21.58442284534344,56
-0.9076244117738355,2.7473533564187216,0.7002905656530192,6.355504034995777e-08,21.992636104133595,57
