mean_constant,lengthscale,outputscale,noise,alpha,beta,iteration
0.0012994699306678953,0.08075805745865303,1.0007274455879496,1.669419366293928e-07,0.5946765305803432,3.180765453975732,1
0.0006760927715209554,0.08003145751057195,1.000761023616509,1.668490895158006e-07,0.5817630155399691,3.2017644286803764,2
0.0014003920433841896,0.07957107887105232,1.0013597669953351,1.667002472584885e-07,0.5578653650067082,3.2285257857209566,3
0.001055120022713007,0.07913290458672395,1.001240457614179,1.665661586317821e-07,0.5407289512549838,3.25033879379374,4
-0.0018629913382586921,0.07874373221412821,1.0006552634734636,1.6662375895256917e-07,0.5466225898473548,3.24862333361461,5
-0.0008715049783926505,0.07834692070527362,1.00018025196253,1.6705192861877624e-07,0.614308612887958,3.203084954778055,6
0.00041911542310020967,0.07791872888999485,1.0002846538144663,1.6708267957148047e-07,0.6167335035786277,3.206339773829333,7
-0.00015582857202662146,0.07776005893758751,1.000629301053977,1.6707825984684752e-07,0.6138867304908485,3.212201903670353,8
0.000893735076457919,0.07733995886024622,1.0007528130699836,1.6714918598277778e-07,0.6246108516665179,3.208943247580163,9
0.00035342258811642507,0.07701193010314167,1.0002358053088534,1.6727368128466165e-07,0.6496087430899075,3.195403231061451,10
0.0003702745200745008,0.07681448323324327,1.0001110591150837,1.6722532669708708e-07,0.6387278467538903,3.2045258944200796,11
0.00020457635049696786,0.07687435841902726,1.0007745680735476,1.6729827429296028e-07,0.6498958580706581,3.197961486908661,12
0.00015530846137966413,0.07672654968201258,1.000376039994351,1.673220556144945e-07,0.656069801358922,3.1934347710438318,13
-0.00046558004719116764,0.07667947635346888,1.0000510308276618,1.672856585474583e-07,0.648680506119989,3.1960906972887346,14
-0.0008021055417809895,0.07666421584503379,1.0007270698627675,1.672305035240206e-07,0.6313540422631334,3.2037873024403556,15
0.0002063759681175788,0.07680501266732252,1.0001190620995366,1.6732047906097722e-07,0.6541219656957056,3.1852359363095157,16
-0.0007449547374419262,0.0768334710421796,1.0000368595092182,1.674053584341371e-07,0.6748525321809008,3.166921581056562,17
0.0004383441158822724,0.07691073138190799,0.9999391173886114,1.674003519814549e-07,0.6742340709748583,3.1601327116791196,18
-0.0003287812828533206,0.07712385843733344,1.0002359954833913,1.674307985702871e-07,0.6807224507742464,3.1481259509511625,19
-0.00022247395074836344,0.07813097656360538,1.0002384512046714,1.6751416346710549e-07,0.704934745448942,3.122779443533523,20
-1.7221013225522934e-05,0.07906337156546864,1.000050960165481,1.6753868083878876e-07,0.7146569446535368,3.1038435303956495,21
-0.00030265341864227975,0.08030803208131239,1.0001389342359763,1.6755340200159967e-07,0.721273631300564,3.0838117140559578,22
-6.451164993007832e-06,0.0840279079139662,1.0001181949757663,1.6758913629952355e-07,0.7364303306797729,3.0540312143403674,23
5.465053464404056e-05,0.09622553733570874,1.0000117147254972,1.6762698029344295e-07,0.7555092773914451,3.011297874545471,24
-0.0003470805644558965,0.12380742438166395,1.0000235249232656,1.6760972755958289e-07,0.7629718840609507,2.947696248971585,25
0.0003456906409175937,0.17325701336331256,1.000017812659232,1.6751383641936338e-07,0.7715150084036131,2.787112981208784,26
-0.25795497013857716,2.707130490945105,1.143746857881889,1.6313394143029108e-07,1.0927917115421486,1.0369976721610898,27
-0.5511546617578316,6.493649739132627,1.836390562309249,0.003531699400340294,1.4715023303561,1.62957098676093,28
-0.6416270950626891,7.563848927763478,1.397229167531392,0.009999123774405452,1.6202210452091685,3.3399103598792816,29
-0.66147571245773,8.038611741490621,1.2592737306036994,0.009999208854718606,1.6746921553793153,4.414662224399614,30
-0.6854979329950952,8.340418839176397,1.183381918616924,0.009999225242934265,1.7077849473382487,5.170656651925464,31
-0.6827180916903001,8.812472841255037,1.1557966732873934,0.009999231716603585,1.696352659496938,5.607842124170258,32
-0.7056165347025759,8.971375831597506,1.1150379753378075,0.009999224067201056,1.7347949811316563,6.093294093552236,33
-0.7137423610188605,8.984608920889452,1.0784381845251643,0.009999201625009372,1.7706672618346986,6.542142366125047,34
-0.7186569348741033,9.068530181890521,1.0546764696007267,0.009999166502612953,1.785786134755333,6.8710339178756215,35
-0.7365900459780104,9.131145183866595,1.033950507726837,0.009999117546343783,1.7966300891320168,7.149175519520962,36
-0.7564779015442321,8.949564355034976,1.0033262991869225,0.009999039248780888,1.835250256430111,7.483486830344863,37
-0.7666468619433525,8.891336686804669,0.983939212190176,0.009998934684934858,1.8525316333361435,7.711748033448304,38
-0.7801535953224252,8.818034116858696,0.9645121242690973,0.009998761407755293,1.881117099576912,7.915690556591986,39
-0.7900637725573274,8.695422836398093,0.9430425906362256,0.009998413630893006,1.91601883865316,8.109106456238608,40
-0.8085809674207752,8.630885596511842,0.9241806370381712,0.009997569670580351,1.9419272173894258,8.261499804462254,41
-0.826138477607594,8.623383673337154,0.908834176066706,0.009993826444072719,1.9594182067139065,8.387838408788697,42
-0.8346365877846447,8.509233769003263,0.8951431610789066,0.00018202464914531303,1.9710734975634077,8.53548292840884,43
-0.8533540320440085,8.5436205023087,0.8881253738601929,7.682871961101479e-07,1.980176536042248,8.635136559784543,44
-0.8667196001801971,8.569888886070473,0.8788768325570446,7.226840711536431e-07,1.9852366430599848,8.707135022400436,45
-0.8821835883676029,8.614665114339264,0.86961060364207,6.987208033702774e-07,1.9885669291282433,8.772619236172742,46
-0.9027991702954103,8.675077763507725,0.8574874109131063,6.725725331974528e-07,1.9910925402382962,8.861018551564813,47
-0.9229311285282017,8.75714064036689,0.8476162246232292,6.444074413287772e-07,1.9929538034205352,8.95660015613965,48
-0.9405737143028089,8.839556108721322,0.8374034217373513,6.149522106289349e-07,1.9943297874088142,9.068390448829222,49
