seed,kernel,iteration,best_obj_val
4,rbf,3,-18.98428732294
4,rbf,4,-18.98428732294
4,rbf,5,-18.98428732294
4,rbf,6,-18.98428732294
4,rbf,7,-18.98428732294
4,rbf,8,-18.98428732294
4,rbf,9,-18.98428732294
4,rbf,10,-18.98428732294
4,rbf,11,-18.98428732294
4,rbf,12,-18.98428732294
4,rbf,13,-18.98428732294
4,rbf,14,-18.22641036944699
4,rbf,15,-18.22641036944699
4,rbf,16,-15.868300495382876
4,rbf,17,-15.868300495382876
4,rbf,18,-15.868300495382876
4,rbf,19,-15.868300495382876
4,rbf,20,-15.868300495382876
4,rbf,21,-15.868300495382876
4,rbf,22,-15.868300495382876
4,rbf,23,-15.868300495382876
4,rbf,24,-15.868300495382876
4,rbf,25,-14.18317073903255
4,rbf,26,-13.306981384893316
4,rbf,27,-13.306981384893316
4,rbf,28,-13.306981384893316
4,rbf,29,-11.395224607871429
4,rbf,30,-9.851487885241747
4,rbf,31,-9.851487885241747
4,rbf,32,-9.851487885241747
4,rbf,33,-9.632340660591748
4,rbf,34,-9.632340660591748
4,rbf,35,-9.632340660591748
4,rbf,36,-7.461083295546931
4,rbf,37,-7.461083295546931
4,rbf,38,-7.461083295546931
4,rbf,39,-7.461083295546931
4,rbf,40,-7.461083295546931
4,rbf,41,-6.619408060661097
4,rbf,42,-6.619408060661097
4,rbf,43,-6.619408060661097
4,rbf,44,-6.619408060661097
4,rbf,45,-6.234918734279944
4,rbf,46,-6.234918734279944
4,rbf,47,-6.234918734279944
4,rbf,48,-6.234918734279944
4,rbf,49,-6.234918734279944
4,rbf,50,-4.992793475739241
5,rbf,1,-20.065521174362658
5,rbf,2,-20.065521174362658
5,rbf,3,-19.795706824200966
5,rbf,4,-19.55894000444213
5,rbf,5,-18.853372917689388
5,rbf,6,-18.74755444844457
5,rbf,7,-17.84371874701625
5,rbf,8,-17.84371874701625
5,rbf,9,-17.84371874701625
5,rbf,10,-17.2277396953551
5,rbf,11,-17.2277396953551
5,rbf,12,-16.940290839261586
5,rbf,13,-16.940290839261586
5,rbf,14,-16.940290839261586
5,rbf,15,-16.940290839261586
5,rbf,16,-16.940290839261586
5,rbf,17,-16.940290839261586
5,rbf,18,-16.940290839261586
5,rbf,19,-16.940290839261586
5,rbf,20,-16.940290839261586
5,rbf,21,-16.940290839261586
5,rbf,22,-16.940290839261586
5,rbf,23,-16.940290839261586
5,rbf,24,-15.32917365740435
5,rbf,25,-14.691201819533076
5,rbf,26,-14.691201819533076
5,rbf,27,-14.218162766569167
5,rbf,28,-13.022781760270846
5,rbf,29,-10.891740825031022
5,rbf,30,-10.891740825031022
5,rbf,31,-10.891740825031022
5,rbf,32,-10.891740825031022
5,rbf,33,-10.891740825031022
5,rbf,34,-10.891740825031022
5,rbf,35,-9.94238477376452
5,rbf,36,-9.94238477376452
5,rbf,37,-8.886777698910711
5,rbf,38,-8.886777698910711
5,rbf,39,-8.886777698910711
5,rbf,40,-8.765094917814451
5,rbf,41,-7.572587908919154
5,rbf,42,-7.572587908919154
5,rbf,43,-7.572587908919154
5,rbf,44,-7.572587908919154
5,rbf,45,-7.572587908919154
5,rbf,46,-7.572587908919154
5,rbf,47,-6.912163015288938
5,rbf,48,-6.912163015288938
5,rbf,49,-6.912163015288938
5,rbf,50,-6.912163015288938
6,rbf,1,-20.53308440891767
6,rbf,2,-19.952227334829058
6,rbf,3,-19.952227334829058
6,rbf,4,-19.952227334829058
6,rbf,5,-18.48678367101457
6,rbf,6,-18.48678367101457
6,rbf,7,-18.48678367101457
6,rbf,8,-18.48678367101457
6,rbf,9,-18.48678367101457
6,rbf,10,-18.48678367101457
6,rbf,11,-18.48678367101457
6,rbf,12,-18.48678367101457
6,rbf,13,-18.48678367101457
6,rbf,14,-18.48678367101457
6,rbf,15,-18.48678367101457
6,rbf,16,-17.58369123995965
6,rbf,17,-17.58369123995965
6,rbf,18,-16.54622063738833
6,rbf,19,-16.035231112561203
6,rbf,20,-16.035231112561203
6,rbf,21,-16.035231112561203
6,rbf,22,-16.035231112561203
6,rbf,23,-16.035231112561203
6,rbf,24,-16.035231112561203
6,rbf,25,-16.035231112561203
6,rbf,26,-16.035231112561203
6,rbf,27,-15.713249948233521
6,rbf,28,-15.183625162707838
6,rbf,29,-14.204544109218219
6,rbf,30,-14.204544109218219
6,rbf,31,-13.494341605430677
6,rbf,32,-13.494341605430677
6,rbf,33,-12.581855581746597
6,rbf,34,-12.581855581746597
6,rbf,35,-12.581855581746597
6,rbf,36,-12.581855581746597
6,rbf,37,-12.581855581746597
6,rbf,38,-12.505343526507215
6,rbf,39,-12.505343526507215
6,rbf,40,-12.283909498161782
6,rbf,41,-12.283909498161782
6,rbf,42,-11.588475576430731
6,rbf,43,-11.34187176614684
6,rbf,44,-11.34187176614684
6,rbf,45,-11.34187176614684
6,rbf,46,-11.34187176614684
6,rbf,47,-11.34187176614684
6,rbf,48,-11.34187176614684
6,rbf,49,-10.347786844676557
6,rbf,50,-10.347786844676557
7,rbf,1,-20.439248964076267
7,rbf,2,-20.439248964076267
7,rbf,3,-20.439248964076267
7,rbf,4,-20.439248964076267
7,rbf,5,-20.29407498633508
7,rbf,6,-20.29407498633508
7,rbf,7,-19.692634241968864
7,rbf,8,-19.692634241968864
7,rbf,9,-19.460387092535495
7,rbf,10,-18.782411362902454
7,rbf,11,-18.556692062406153
7,rbf,12,-18.556692062406153
7,rbf,13,-18.556692062406153
7,rbf,14,-18.556692062406153
7,rbf,15,-18.556692062406153
7,rbf,16,-17.859555245967652
7,rbf,17,-17.135884771057214
7,rbf,18,-16.58527257070167
7,rbf,19,-16.58527257070167
7,rbf,20,-16.58527257070167
7,rbf,21,-14.167325199296673
7,rbf,22,-13.802465127657795
7,rbf,23,-13.802465127657795
7,rbf,24,-13.802465127657795
7,rbf,25,-13.802465127657795
7,rbf,26,-13.802465127657795
7,rbf,27,-13.802465127657795
7,rbf,28,-12.269422262928368
7,rbf,29,-12.269422262928368
7,rbf,30,-12.269422262928368
7,rbf,31,-12.269422262928368
7,rbf,32,-11.003682248726001
7,rbf,33,-10.56579466290691
7,rbf,34,-10.56579466290691
7,rbf,35,-10.56579466290691
7,rbf,36,-9.900457454921252
7,rbf,37,-8.208419363612567
7,rbf,38,-6.40314320238771
7,rbf,39,-6.40314320238771
7,rbf,40,-6.40314320238771
7,rbf,41,-6.40314320238771
7,rbf,42,-6.40314320238771
7,rbf,43,-6.40314320238771
7,rbf,44,-6.40314320238771
7,rbf,45,-6.40314320238771
7,rbf,46,-6.40314320238771
7,rbf,47,-6.40314320238771
7,rbf,48,-6.40314320238771
7,rbf,49,-6.40314320238771
7,rbf,50,-6.40314320238771
8,rbf,1,-20.54429135799695
8,rbf,2,-20.537846919502297
8,rbf,3,-20.537846919502297
8,rbf,4,-18.641296751971762
8,rbf,5,-18.641296751971762
8,rbf,6,-18.641296751971762
8,rbf,7,-18.641296751971762
8,rbf,8,-18.533858586529306
8,rbf,9,-18.533858586529306
8,rbf,10,-18.533858586529306
8,rbf,11,-18.533858586529306
8,rbf,12,-18.533858586529306
8,rbf,13,-18.533858586529306
8,rbf,14,-18.533858586529306
8,rbf,15,-18.533858586529306
8,rbf,16,-18.533858586529306
8,rbf,17,-18.533858586529306
8,rbf,18,-17.82022715105369
8,rbf,19,-17.065621335711675
8,rbf,20,-17.065621335711675
8,rbf,21,-16.82380737481834
8,rbf,22,-16.82380737481834
8,rbf,23,-16.82380737481834
8,rbf,24,-16.82380737481834
8,rbf,25,-16.41779316668697
8,rbf,26,-16.41779316668697
8,rbf,27,-16.41779316668697
8,rbf,28,-15.956108223611396
8,rbf,29,-15.956108223611396
8,rbf,30,-15.956108223611396
8,rbf,31,-15.956108223611396
8,rbf,32,-15.956108223611396
8,rbf,33,-15.956108223611396
8,rbf,34,-15.956108223611396
8,rbf,35,-14.383997963383841
8,rbf,36,-14.383997963383841
8,rbf,37,-13.780555782982956
8,rbf,38,-13.780555782982956
8,rbf,39,-12.962016447305798
8,rbf,40,-12.14324784996613
8,rbf,41,-11.667585847644702
8,rbf,42,-11.667585847644702
8,rbf,43,-11.033312468813541
8,rbf,44,-10.380922135081384
8,rbf,45,-10.380922135081384
8,rbf,46,-10.380922135081384
8,rbf,47,-10.380922135081384
8,rbf,48,-10.380922135081384
8,rbf,49,-10.380922135081384
8,rbf,50,-10.380922135081384
9,rbf,1,-19.308208974776903
9,rbf,2,-19.308208974776903
9,rbf,3,-19.308208974776903
9,rbf,4,-19.308208974776903
9,rbf,5,-19.308208974776903
9,rbf,6,-19.308208974776903
9,rbf,7,-19.308208974776903
9,rbf,8,-18.700309777587957
9,rbf,9,-18.66590699615145
9,rbf,10,-18.66590699615145
9,rbf,11,-18.66590699615145
9,rbf,12,-18.19373388098293
9,rbf,13,-18.19373388098293
9,rbf,14,-18.19373388098293
9,rbf,15,-18.19373388098293
9,rbf,16,-18.19373388098293
9,rbf,17,-18.19373388098293
9,rbf,18,-18.19373388098293
9,rbf,19,-18.19373388098293
9,rbf,20,-18.19373388098293
9,rbf,21,-18.19373388098293
9,rbf,22,-17.88018740267572
9,rbf,23,-17.88018740267572
9,rbf,24,-17.85462520284329
9,rbf,25,-17.652787552451848
9,rbf,26,-17.652787552451848
9,rbf,27,-17.652787552451848
9,rbf,28,-17.652787552451848
9,rbf,29,-17.497448489738595
9,rbf,30,-16.937428028883353
9,rbf,31,-16.937428028883353
9,rbf,32,-16.937428028883353
9,rbf,33,-16.937428028883353
9,rbf,34,-16.937428028883353
9,rbf,35,-15.873190287442554
9,rbf,36,-15.312630214737029
9,rbf,37,-15.312630214737029
9,rbf,38,-15.312630214737029
9,rbf,39,-15.312630214737029
9,rbf,40,-12.915060411773066
9,rbf,41,-12.915060411773066
9,rbf,42,-12.339086406775479
9,rbf,43,-12.217889470193326
9,rbf,44,-12.217889470193326
9,rbf,45,-11.867996750480124
9,rbf,46,-11.479069215748487
9,rbf,47,-11.479069215748487
9,rbf,48,-11.479069215748487
9,rbf,49,-11.479069215748487
9,rbf,50,-11.479069215748487
10,rbf,1,-20.264233208380826
10,rbf,2,-20.264233208380826
10,rbf,3,-19.831654810587096
10,rbf,4,-19.831654810587096
10,rbf,5,-19.831654810587096
10,rbf,6,-19.831654810587096
10,rbf,7,-18.42021737824928
10,rbf,8,-18.42021737824928
10,rbf,9,-18.42021737824928
10,rbf,10,-18.42021737824928
10,rbf,11,-18.42021737824928
10,rbf,12,-17.117165078400678
10,rbf,13,-16.88294190861335
10,rbf,14,-16.88294190861335
10,rbf,15,-16.88294190861335
10,rbf,16,-16.39739158882275
10,rbf,17,-15.377225003445604
10,rbf,18,-14.324276280309839
10,rbf,19,-14.324276280309839
10,rbf,20,-14.324276280309839
10,rbf,21,-13.787105633559596
10,rbf,22,-13.787105633559596
10,rbf,23,-13.787105633559596
10,rbf,24,-13.787105633559596
10,rbf,25,-13.787105633559596
10,rbf,26,-12.922646548819916
10,rbf,27,-12.922646548819916
10,rbf,28,-11.378008696849195
10,rbf,29,-11.378008696849195
10,rbf,30,-11.378008696849195
10,rbf,31,-11.378008696849195
10,rbf,32,-10.080405074701623
10,rbf,33,-10.080405074701623
10,rbf,34,-10.080405074701623
10,rbf,35,-10.080405074701623
10,rbf,36,-9.989364433630495
10,rbf,37,-9.928928392537932
10,rbf,38,-9.69591779465647
10,rbf,39,-9.69591779465647
10,rbf,40,-9.69591779465647
10,rbf,41,-9.69591779465647
10,rbf,42,-8.385931341110867
10,rbf,43,-8.385931341110867
10,rbf,44,-7.717260324904311
10,rbf,45,-7.717260324904311
10,rbf,46,-7.717260324904311
10,rbf,47,-7.156277039532004
10,rbf,48,-7.156277039532004
10,rbf,49,-7.156277039532004
10,rbf,50,-7.156277039532004
1,matern32,1,-20.800064557526987
1,matern32,2,-20.800064557526987
1,matern32,3,-20.579773283448176
1,matern32,4,-20.579773283448176
1,matern32,5,-20.189172700218588
1,matern32,6,-20.163589080364073
1,matern32,7,-20.163589080364073
1,matern32,8,-20.163589080364073
1,matern32,9,-20.163589080364073
1,matern32,10,-19.93578092146187
1,matern32,11,-19.93578092146187
1,matern32,12,-19.93578092146187
1,matern32,13,-19.93578092146187
1,matern32,14,-19.93578092146187
1,matern32,15,-19.93578092146187
1,matern32,16,-19.93578092146187
1,matern32,17,-19.93578092146187
1,matern32,18,-19.93578092146187
1,matern32,19,-19.93578092146187
1,matern32,20,-19.93578092146187
1,matern32,21,-19.93578092146187
1,matern32,22,-19.93578092146187
1,matern32,23,-19.93578092146187
1,matern32,24,-19.93578092146187
1,matern32,25,-19.9325462170902
1,matern32,26,-19.9325462170902
1,matern32,27,-19.9325462170902
1,matern32,28,-19.77080806814846
1,matern32,29,-19.77080806814846
1,matern32,30,-19.731107096038322
1,matern32,31,-19.731107096038322
1,matern32,32,-19.731107096038322
1,matern32,33,-19.73081601384271
1,matern32,34,-19.73081601384271
1,matern32,35,-19.73081601384271
1,matern32,36,-19.73081601384271
1,matern32,37,-19.73081601384271
1,matern32,38,-19.73081601384271
1,matern32,39,-19.73081601384271
1,matern32,40,-19.73081601384271
1,matern32,41,-19.73081601384271
1,matern32,42,-19.73081601384271
1,matern32,43,-19.73081601384271
1,matern32,44,-19.73081601384271
1,matern32,45,-19.73081601384271
1,matern32,46,-19.73081601384271
1,matern32,47,-19.73081601384271
1,matern32,48,-19.73081601384271
1,matern32,49,-19.73081601384271
1,matern32,50,-19.615513088283
2,matern32,1,-20.541232217270316
2,matern32,2,-20.541232217270316
2,matern32,3,-20.541232217270316
2,matern32,4,-20.541232217270316
2,matern32,5,-20.541232217270316
2,matern32,6,-20.318323296816665
2,matern32,7,-18.915737880499993
2,matern32,8,-18.915737880499993
2,matern32,9,-18.90002438788561
2,matern32,10,-18.90002438788561
2,matern32,11,-18.90002438788561
2,matern32,12,-18.90002438788561
2,matern32,13,-18.90002438788561
2,matern32,14,-18.90002438788561
2,matern32,15,-18.90002438788561
2,matern32,16,-18.90002438788561
2,matern32,17,-18.90002438788561
2,matern32,18,-18.90002438788561
2,matern32,19,-18.90002438788561
2,matern32,20,-18.90002438788561
2,matern32,21,-18.90002438788561
2,matern32,22,-18.90002438788561
2,matern32,23,-18.887733299015814
2,matern32,24,-18.887733299015814
2,matern32,25,-18.887733299015814
2,matern32,26,-18.791152245617997
2,matern32,27,-18.791152245617997
2,matern32,28,-18.791152245617997
2,matern32,29,-18.791152245617997
2,matern32,30,-18.791152245617997
2,matern32,31,-18.791152245617997
2,matern32,32,-18.791152245617997
2,matern32,33,-18.791152245617997
2,matern32,34,-18.791152245617997
2,matern32,35,-18.791152245617997
2,matern32,36,-18.791152245617997
2,matern32,37,-18.704021471692194
2,matern32,38,-18.704021471692194
2,matern32,39,-18.704021471692194
2,matern32,40,-18.704021471692194
2,matern32,41,-18.704021471692194
2,matern32,42,-18.177255099480444
2,matern32,43,-17.732515821154976
2,matern32,44,-17.732515821154976
2,matern32,45,-17.732515821154976
2,matern32,46,-17.590348714935786
2,matern32,47,-17.590348714935786
2,matern32,48,-17.022479024350865
2,matern32,49,-16.22295635214202
2,matern32,50,-15.859924618478296
3,matern32,1,-19.876523739522728
3,matern32,2,-19.876523739522728
3,matern32,3,-19.837236313453275
3,matern32,4,-19.837236313453275
3,matern32,5,-19.07562473975569
3,matern32,6,-18.91283028267507
3,matern32,7,-18.91283028267507
3,matern32,8,-18.91283028267507
3,matern32,9,-18.91283028267507
3,matern32,10,-18.91283028267507
3,matern32,11,-18.650311693474546
3,matern32,12,-18.650311693474546
3,matern32,13,-18.650311693474546
3,matern32,14,-18.650311693474546
3,matern32,15,-18.650311693474546
3,matern32,16,-18.449640854090237
3,matern32,17,-18.449640854090237
3,matern32,18,-18.449640854090237
3,matern32,19,-18.449640854090237
3,matern32,20,-18.087218796114957
3,matern32,21,-18.087218796114957
3,matern32,22,-17.425373133007437
3,matern32,23,-17.425373133007437
3,matern32,24,-17.32047658790589
3,matern32,25,-17.32047658790589
3,matern32,26,-17.113996508832567
3,matern32,27,-17.113996508832567
3,matern32,28,-16.746908712396884
3,matern32,29,-16.032709688951805
3,matern32,30,-16.032709688951805
3,matern32,31,-16.032709688951805
3,matern32,32,-16.032709688951805
3,matern32,33,-16.032709688951805
3,matern32,34,-16.032709688951805
3,matern32,35,-16.032709688951805
3,matern32,36,-16.032709688951805
3,matern32,37,-16.032709688951805
3,matern32,38,-16.032709688951805
3,matern32,39,-16.032709688951805
3,matern32,40,-16.032709688951805
3,matern32,41,-16.032709688951805
3,matern32,42,-16.032709688951805
3,matern32,43,-16.032709688951805
3,matern32,44,-16.032709688951805
3,matern32,45,-15.762447575278784
3,matern32,46,-15.303141576438806
3,matern32,47,-15.303141576438806
3,matern32,48,-15.158710020520584
3,matern32,49,-15.013231400754888
3,matern32,50,-15.013231400754888
4,matern32,1,-19.86146370693314
4,matern32,2,-19.86146370693314
4,matern32,3,-17.629884703425116
4,matern32,4,-17.629884703425116
4,matern32,5,-16.971308088737082
4,matern32,6,-15.705086619584016
4,matern32,7,-15.705086619584016
4,matern32,8,-15.705086619584016
4,matern32,9,-15.705086619584016
4,matern32,10,-15.705086619584016
4,matern32,11,-15.705086619584016
4,matern32,12,-15.705086619584016
4,matern32,13,-15.705086619584016
4,matern32,14,-15.705086619584016
4,matern32,15,-15.705086619584016
4,matern32,16,-15.694061330935561
4,matern32,17,-15.694061330935561
4,matern32,18,-15.694061330935561
4,matern32,19,-15.694061330935561
4,matern32,20,-15.519255741435785
4,matern32,21,-15.519255741435785
4,matern32,22,-14.516588271119783
4,matern32,23,-14.475389348420238
4,matern32,24,-14.475389348420238
4,matern32,25,-14.475389348420238
4,matern32,26,-14.475389348420238
4,matern32,27,-14.475389348420238
4,matern32,28,-14.222328624314233
4,matern32,29,-14.028672565800566
4,matern32,30,-13.638339947199665
4,matern32,31,-13.638339947199665
4,matern32,32,-12.897062697058596
4,matern32,33,-12.203237278575404
4,matern32,34,-12.187850808175039
4,matern32,35,-12.187850808175039
4,matern32,36,-11.937343198495038
4,matern32,37,-11.937343198495038
4,matern32,38,-11.937343198495038
4,matern32,39,-11.733369183326987
4,matern32,40,-11.656792328432537
4,matern32,41,-11.656792328432537
4,matern32,42,-11.370047452001245
4,matern32,43,-11.370047452001245
4,matern32,44,-11.16318600022153
4,matern32,45,-11.091038824000515
4,matern32,46,-11.091038824000515
4,matern32,47,-11.091038824000515
4,matern32,48,-11.02518731798187
4,matern32,49,-11.02518731798187
4,matern32,50,-11.02518731798187
5,matern32,1,-20.065521174362658
5,matern32,2,-20.065521174362658
5,matern32,3,-19.949976992253973
5,matern32,4,-19.949976992253973
5,matern32,5,-19.949976992253973
5,matern32,6,-19.949976992253973
5,matern32,7,-19.949976992253973
5,matern32,8,-19.949976992253973
5,matern32,9,-19.949976992253973
5,matern32,10,-19.949976992253973
5,matern32,11,-19.949976992253973
5,matern32,12,-19.949976992253973
5,matern32,13,-19.949976992253973
5,matern32,14,-19.87908249458679
5,matern32,15,-19.87908249458679
5,matern32,16,-19.667385632121665
5,matern32,17,-19.667385632121665
5,matern32,18,-19.667385632121665
5,matern32,19,-19.667385632121665
5,matern32,20,-19.667385632121665
5,matern32,21,-19.667385632121665
5,matern32,22,-19.667385632121665
5,matern32,23,-19.667385632121665
5,matern32,24,-19.415434196821504
5,matern32,25,-19.415434196821504
5,matern32,26,-19.415434196821504
5,matern32,27,-19.415434196821504
5,matern32,28,-19.415434196821504
5,matern32,29,-19.415434196821504
5,matern32,30,-19.415434196821504
5,matern32,31,-19.415434196821504
5,matern32,32,-19.415434196821504
5,matern32,33,-19.330375599605343
5,matern32,34,-19.330375599605343
5,matern32,35,-19.330375599605343
5,matern32,36,-19.121836578002483
5,matern32,37,-19.121836578002483
5,matern32,38,-19.121836578002483
5,matern32,39,-18.99269089086093
5,matern32,40,-18.972580293056136
5,matern32,41,-18.972580293056136
5,matern32,42,-18.972580293056136
5,matern32,43,-18.972580293056136
5,matern32,44,-18.972580293056136
5,matern32,45,-18.972580293056136
5,matern32,46,-18.972580293056136
5,matern32,47,-18.972580293056136
5,matern32,48,-18.972580293056136
5,matern32,49,-18.972580293056136
5,matern32,50,-18.972580293056136
6,matern32,1,-20.53308440891767
6,matern32,2,-20.03230255029794
6,matern32,3,-20.03230255029794
6,matern32,4,-20.03230255029794
6,matern32,5,-19.900661786154966
6,matern32,6,-19.900661786154966
6,matern32,7,-18.576244928581147
6,matern32,8,-18.100375619079706
6,matern32,9,-17.897990363233465
6,matern32,10,-17.6232242524897
6,matern32,11,-17.6232242524897
6,matern32,12,-17.6232242524897
6,matern32,13,-17.6232242524897
6,matern32,14,-17.6232242524897
6,matern32,15,-17.6232242524897
6,matern32,16,-17.33194340089484
6,matern32,17,-16.763303748625958
6,matern32,18,-16.763303748625958
6,matern32,19,-16.70871182557495
6,matern32,20,-16.70871182557495
6,matern32,21,-16.634255614942596
6,matern32,22,-16.634255614942596
6,matern32,23,-16.274138348452073
6,matern32,24,-16.274138348452073
6,matern32,25,-16.274138348452073
6,matern32,26,-16.274138348452073
6,matern32,27,-16.274138348452073
6,matern32,28,-16.274138348452073
6,matern32,29,-16.274138348452073
6,matern32,30,-16.274138348452073
6,matern32,31,-16.274138348452073
6,matern32,32,-15.86163585013882
6,matern32,33,-15.86163585013882
6,matern32,34,-15.86163585013882
6,matern32,35,-15.86163585013882
6,matern32,36,-15.86163585013882
6,matern32,37,-15.821487003261694
6,matern32,38,-15.821487003261694
6,matern32,39,-15.680245380457261
6,matern32,40,-15.680245380457261
6,matern32,41,-15.292465600280721
6,matern32,42,-15.292465600280721
6,matern32,43,-15.186476155979264
6,matern32,44,-15.186476155979264
6,matern32,45,-15.186476155979264
6,matern32,46,-15.186476155979264
6,matern32,47,-14.996529512824495
6,matern32,48,-14.346075528126129
6,matern32,49,-14.311500074519813
6,matern32,50,-14.26081266339416
7,matern32,1,-20.439248964076267
7,matern32,2,-20.439248964076267
7,matern32,3,-19.43066067389259
7,matern32,4,-19.43066067389259
7,matern32,5,-18.827454701330087
7,matern32,6,-18.74177212030779
7,matern32,7,-18.74177212030779
7,matern32,8,-18.74177212030779
7,matern32,9,-18.74177212030779
7,matern32,10,-18.74177212030779
7,matern32,11,-18.674682062477718
7,matern32,12,-18.674682062477718
7,matern32,13,-18.674682062477718
7,matern32,14,-18.307240623202986
7,matern32,15,-17.758770131825
7,matern32,16,-17.65469790515799
7,matern32,17,-17.65469790515799
7,matern32,18,-16.758638325132544
7,matern32,19,-16.357703786882954
7,matern32,20,-16.357703786882954
7,matern32,21,-16.209237346267063
7,matern32,22,-16.209237346267063
