seed,kernel,iteration,best_obj_val
1,rbf,82,-15.339935188725635
1,rbf,83,-15.339935188725635
1,rbf,84,-15.123726502784542
1,rbf,85,-15.123726502784542
1,rbf,86,-15.123726502784542
1,rbf,87,-15.123726502784542
1,rbf,88,-15.123726502784542
1,rbf,89,-15.123726502784542
1,rbf,90,-14.867320640139454
1,rbf,91,-14.867320640139454
1,rbf,92,-14.867320640139454
1,rbf,93,-14.867320640139454
1,rbf,94,-14.867320640139454
1,rbf,95,-14.867320640139454
1,rbf,96,-14.079873737715875
1,rbf,97,-13.828774270215941
1,rbf,98,-13.828774270215941
1,rbf,99,-13.828774270215941
1,rbf,100,-13.765654449868315
2,rbf,1,-21.005510511350924
2,rbf,2,-21.005510511350924
2,rbf,3,-21.005510511350924
2,rbf,4,-20.871263177578495
2,rbf,5,-20.871263177578495
2,rbf,6,-20.871263177578495
2,rbf,7,-20.871263177578495
2,rbf,8,-20.871263177578495
2,rbf,9,-20.871263177578495
2,rbf,10,-20.871263177578495
2,rbf,11,-20.871263177578495
2,rbf,12,-20.871263177578495
2,rbf,13,-20.53860054750576
2,rbf,14,-20.359451198575627
2,rbf,15,-20.359451198575627
2,rbf,16,-20.359451198575627
2,rbf,17,-20.0867910201658
2,rbf,18,-20.0867910201658
2,rbf,19,-20.0867910201658
2,rbf,20,-20.0867910201658
2,rbf,21,-19.673419711950476
2,rbf,22,-19.673419711950476
2,rbf,23,-19.673419711950476
2,rbf,24,-19.673419711950476
2,rbf,25,-19.673419711950476
2,rbf,26,-19.673419711950476
2,rbf,27,-19.661735950865964
2,rbf,28,-19.661735950865964
2,rbf,29,-19.661735950865964
2,rbf,30,-19.48326828502583
2,rbf,31,-19.48326828502583
2,rbf,32,-19.48326828502583
2,rbf,33,-19.192968513969557
2,rbf,34,-19.192968513969557
2,rbf,35,-19.020624131520297
2,rbf,36,-18.711089757970207
2,rbf,37,-18.711089757970207
2,rbf,38,-18.48059753392401
2,rbf,39,-18.48059753392401
2,rbf,40,-18.105340639985766
2,rbf,41,-18.105340639985766
2,rbf,42,-18.105340639985766
2,rbf,43,-18.105340639985766
2,rbf,44,-18.105340639985766
2,rbf,45,-18.105340639985766
2,rbf,46,-18.105340639985766
2,rbf,47,-18.105340639985766
2,rbf,48,-18.105340639985766
2,rbf,49,-18.105340639985766
2,rbf,50,-18.105340639985766
2,rbf,51,-18.105340639985766
2,rbf,52,-18.105340639985766
2,rbf,53,-17.952370474770646
2,rbf,54,-17.952370474770646
2,rbf,55,-17.952370474770646
2,rbf,56,-17.952370474770646
2,rbf,57,-17.952370474770646
2,rbf,58,-17.901309104007687
2,rbf,59,-17.901309104007687
2,rbf,60,-17.59984905471852
2,rbf,61,-17.59984905471852
2,rbf,62,-17.59984905471852
2,rbf,63,-17.491820597338023
2,rbf,64,-17.491820597338023
2,rbf,65,-17.323536653753578
2,rbf,66,-17.323536653753578
2,rbf,67,-17.323536653753578
2,rbf,68,-17.323536653753578
2,rbf,69,-17.143193014756754
2,rbf,70,-17.143193014756754
2,rbf,71,-17.143193014756754
2,rbf,72,-17.143193014756754
2,rbf,73,-17.143193014756754
2,rbf,74,-17.143193014756754
2,rbf,75,-17.143193014756754
2,rbf,76,-17.143193014756754
2,rbf,77,-17.081689907308515
2,rbf,78,-17.081689907308515
2,rbf,79,-17.081689907308515
2,rbf,80,-17.081689907308515
2,rbf,81,-17.081689907308515
2,rbf,82,-17.081689907308515
2,rbf,83,-16.928801406168887
2,rbf,84,-16.928801406168887
2,rbf,85,-16.928801406168887
2,rbf,86,-16.928801406168887
2,rbf,87,-16.89687694107776
2,rbf,88,-16.89687694107776
2,rbf,89,-16.89687694107776
2,rbf,90,-16.89687694107776
2,rbf,91,-16.743213150961296
2,rbf,92,-16.68919269382473
2,rbf,93,-16.582600653308052
2,rbf,94,-16.582600653308052
2,rbf,95,-16.582600653308052
2,rbf,96,-16.582600653308052
2,rbf,97,-16.582600653308052
2,rbf,98,-16.582600653308052
2,rbf,99,-16.582600653308052
2,rbf,100,-16.582600653308052
3,rbf,1,-21.013603225094773
3,rbf,2,-21.013603225094773
3,rbf,3,-21.013603225094773
3,rbf,4,-21.013603225094773
3,rbf,5,-21.013603225094773
3,rbf,6,-21.013603225094773
3,rbf,7,-21.013603225094773
3,rbf,8,-21.013603225094773
3,rbf,9,-21.013603225094773
3,rbf,10,-21.013603225094773
3,rbf,11,-21.013603225094773
3,rbf,12,-21.013603225094773
3,rbf,13,-21.013603225094773
3,rbf,14,-21.013603225094773
3,rbf,15,-21.013603225094773
3,rbf,16,-21.013603225094773
3,rbf,17,-21.013603225094773
3,rbf,18,-21.013603225094773
3,rbf,19,-21.013603225094773
3,rbf,20,-21.013603225094773
3,rbf,21,-21.013603225094773
3,rbf,22,-21.013603225094773
3,rbf,23,-21.013603225094773
3,rbf,24,-21.013603225094773
3,rbf,25,-20.246035292376774
3,rbf,26,-20.246035292376774
3,rbf,27,-20.246035292376774
3,rbf,28,-20.246035292376774
3,rbf,29,-19.98357226971799
3,rbf,30,-19.98357226971799
3,rbf,31,-19.98357226971799
3,rbf,32,-19.98128976285751
3,rbf,33,-19.98128976285751
3,rbf,34,-19.98128976285751
3,rbf,35,-19.607530104563477
3,rbf,36,-19.54375703820628
3,rbf,37,-19.54375703820628
3,rbf,38,-19.320256909565913
3,rbf,39,-19.320256909565913
3,rbf,40,-19.0642365232322
3,rbf,41,-19.0642365232322
3,rbf,42,-18.854907239760788
3,rbf,43,-18.854907239760788
3,rbf,44,-18.854907239760788
3,rbf,45,-18.854907239760788
3,rbf,46,-18.854907239760788
3,rbf,47,-18.7716732682188
3,rbf,48,-17.529388577013247
3,rbf,49,-16.88599230723958
3,rbf,50,-16.88599230723958
3,rbf,51,-16.557625075903406
3,rbf,52,-16.34119788990353
3,rbf,53,-16.34119788990353
3,rbf,54,-16.34119788990353
3,rbf,55,-16.34119788990353
3,rbf,56,-15.99372209045897
3,rbf,57,-15.99372209045897
3,rbf,58,-15.99372209045897
3,rbf,59,-15.99372209045897
3,rbf,60,-15.99372209045897
3,rbf,61,-15.99372209045897
3,rbf,62,-15.99372209045897
3,rbf,63,-15.99372209045897
3,rbf,64,-15.781254737909896
3,rbf,65,-15.467477527228455
3,rbf,66,-14.95856548537348
3,rbf,67,-14.95856548537348
3,rbf,68,-14.95856548537348
3,rbf,69,-14.95856548537348
3,rbf,70,-14.61979727392352
3,rbf,71,-14.61979727392352
3,rbf,72,-14.182943845390767
3,rbf,73,-14.182943845390767
3,rbf,74,-14.182943845390767
3,rbf,75,-14.182943845390767
3,rbf,76,-13.99054023144032
3,rbf,77,-13.891258618449337
3,rbf,78,-13.891258618449337
3,rbf,79,-13.891258618449337
3,rbf,80,-13.295559727842495
3,rbf,81,-13.295559727842495
3,rbf,82,-13.093456574915077
3,rbf,83,-13.08351501300135
3,rbf,84,-13.08351501300135
3,rbf,85,-12.938437374636518
3,rbf,86,-12.938437374636518
3,rbf,87,-12.938437374636518
3,rbf,88,-12.938437374636518
3,rbf,89,-12.938437374636518
3,rbf,90,-12.938437374636518
3,rbf,91,-12.938437374636518
3,rbf,92,-12.471711377648884
3,rbf,93,-12.471711377648884
3,rbf,94,-12.471711377648884
3,rbf,95,-12.471711377648884
3,rbf,96,-11.904615406060602
3,rbf,97,-11.904615406060602
3,rbf,98,-11.904615406060602
3,rbf,99,-11.904615406060602
3,rbf,100,-11.904615406060602
4,rbf,1,-20.842365593422922
4,rbf,2,-20.842365593422922
4,rbf,3,-20.842365593422922
4,rbf,4,-20.842365593422922
4,rbf,5,-20.842365593422922
4,rbf,6,-20.842365593422922
4,rbf,7,-20.842365593422922
4,rbf,8,-20.842365593422922
4,rbf,9,-20.842365593422922
4,rbf,10,-20.842365593422922
4,rbf,11,-19.76543619655443
4,rbf,12,-19.76543619655443
4,rbf,13,-19.76543619655443
4,rbf,14,-19.76543619655443
4,rbf,15,-19.490751546772056
4,rbf,16,-19.490751546772056
4,rbf,17,-19.490751546772056
4,rbf,18,-19.490751546772056
4,rbf,19,-19.490751546772056
4,rbf,20,-19.490751546772056
4,rbf,21,-19.490751546772056
4,rbf,22,-19.490751546772056
4,rbf,23,-19.490751546772056
4,rbf,24,-19.490751546772056
4,rbf,25,-19.490751546772056
4,rbf,26,-19.490751546772056
4,rbf,27,-19.490751546772056
4,rbf,28,-18.785328253115622
4,rbf,29,-18.785328253115622
4,rbf,30,-18.785328253115622
4,rbf,31,-18.785328253115622
4,rbf,32,-18.660235934609318
4,rbf,33,-18.660235934609318
4,rbf,34,-18.373519714673712
4,rbf,35,-18.373519714673712
4,rbf,36,-18.373519714673712
4,rbf,37,-18.373519714673712
4,rbf,38,-18.373519714673712
4,rbf,39,-18.373519714673712
4,rbf,40,-18.245310092022205
4,rbf,41,-18.245310092022205
4,rbf,42,-17.80655824963743
4,rbf,43,-17.80655824963743
4,rbf,44,-17.80655824963743
4,rbf,45,-17.80655824963743
4,rbf,46,-17.248843976015465
4,rbf,47,-17.04745027425037
4,rbf,48,-17.04745027425037
4,rbf,49,-17.04745027425037
4,rbf,50,-17.04745027425037
4,rbf,51,-17.04745027425037
4,rbf,52,-17.04745027425037
4,rbf,53,-17.04745027425037
4,rbf,54,-16.957301216024216
4,rbf,55,-16.957301216024216
4,rbf,56,-16.789431883557413
4,rbf,57,-16.789431883557413
4,rbf,58,-16.14295823502224
4,rbf,59,-15.830591159291899
4,rbf,60,-15.830591159291899
4,rbf,61,-15.830591159291899
4,rbf,62,-15.617620643320933
4,rbf,63,-15.525793593325579
4,rbf,64,-15.525793593325579
4,rbf,65,-15.525793593325579
4,rbf,66,-15.525793593325579
4,rbf,67,-15.525793593325579
4,rbf,68,-15.525793593325579
4,rbf,69,-15.525793593325579
4,rbf,70,-15.525793593325579
4,rbf,71,-15.065887454904935
4,rbf,72,-15.065887454904935
4,rbf,73,-14.742604351297988
4,rbf,74,-13.904131808428899
4,rbf,75,-13.904131808428899
4,rbf,76,-13.904131808428899
4,rbf,77,-13.793446464949303
4,rbf,78,-13.793446464949303
4,rbf,79,-13.793446464949303
4,rbf,80,-13.793446464949303
4,rbf,81,-13.222348558821253
4,rbf,82,-12.811888453969377
4,rbf,83,-12.811888453969377
4,rbf,84,-12.811888453969377
4,rbf,85,-12.811888453969377
4,rbf,86,-12.811888453969377
4,rbf,87,-12.811888453969377
4,rbf,88,-12.811888453969377
4,rbf,89,-12.811888453969377
4,rbf,90,-12.811888453969377
4,rbf,91,-12.811888453969377
4,rbf,92,-12.811888453969377
4,rbf,93,-12.811888453969377
4,rbf,94,-12.811888453969377
4,rbf,95,-12.811888453969377
4,rbf,96,-12.811888453969377
4,rbf,97,-12.811888453969377
4,rbf,98,-12.811888453969377
4,rbf,99,-12.528784796713895
4,rbf,100,-12.528784796713895
5,rbf,1,-20.994890178775684
5,rbf,2,-20.994890178775684
5,rbf,3,-20.994890178775684
5,rbf,4,-20.994890178775684
5,rbf,5,-20.994890178775684
5,rbf,6,-20.994890178775684
5,rbf,7,-20.994890178775684
5,rbf,8,-20.994890178775684
5,rbf,9,-20.994890178775684
5,rbf,10,-20.994890178775684
5,rbf,11,-20.994890178775684
5,rbf,12,-20.994890178775684
5,rbf,13,-20.994890178775684
5,rbf,14,-20.994890178775684
5,rbf,15,-20.994890178775684
5,rbf,16,-20.994890178775684
5,rbf,17,-20.994890178775684
5,rbf,18,-20.994890178775684
5,rbf,19,-20.625556312881614
5,rbf,20,-20.625556312881614
5,rbf,21,-20.49195493240047
5,rbf,22,-20.49195493240047
5,rbf,23,-20.40763615137061
5,rbf,24,-20.40763615137061
5,rbf,25,-20.40763615137061
5,rbf,26,-20.40763615137061
5,rbf,27,-20.40763615137061
5,rbf,28,-20.40763615137061
5,rbf,29,-19.10897013072182
5,rbf,30,-19.10897013072182
5,rbf,31,-18.87370063144699
5,rbf,32,-18.848349089211286
5,rbf,33,-18.848349089211286
5,rbf,34,-18.65135620689283
5,rbf,35,-18.58033017476338
5,rbf,36,-18.58033017476338
5,rbf,37,-18.58033017476338
5,rbf,38,-18.58033017476338
5,rbf,39,-18.58033017476338
5,rbf,40,-18.58033017476338
5,rbf,41,-18.58033017476338
5,rbf,42,-18.58033017476338
5,rbf,43,-18.58033017476338
5,rbf,44,-18.287492468170548
5,rbf,45,-18.287492468170548
5,rbf,46,-18.287492468170548
5,rbf,47,-18.193480386833873
5,rbf,48,-18.193480386833873
5,rbf,49,-18.193480386833873
5,rbf,50,-18.193480386833873
5,rbf,51,-18.193480386833873
5,rbf,52,-18.193480386833873
5,rbf,53,-18.193480386833873
5,rbf,54,-18.193480386833873
5,rbf,55,-18.193480386833873
5,rbf,56,-17.632546565455364
5,rbf,57,-17.632546565455364
5,rbf,58,-17.632546565455364
5,rbf,59,-17.632546565455364
5,rbf,60,-17.632546565455364
5,rbf,61,-17.522563139556258
5,rbf,62,-17.522563139556258
5,rbf,63,-17.37101062832772
5,rbf,64,-17.37101062832772
5,rbf,65,-17.342557083114396
5,rbf,66,-17.342557083114396
5,rbf,67,-17.342557083114396
5,rbf,68,-17.342557083114396
5,rbf,69,-17.342557083114396
5,rbf,70,-16.962809825867037
5,rbf,71,-16.962809825867037
5,rbf,72,-16.962809825867037
5,rbf,73,-16.962809825867037
5,rbf,74,-16.849182269893696
5,rbf,75,-16.849182269893696
5,rbf,76,-16.849182269893696
5,rbf,77,-16.489051511839993
5,rbf,78,-16.489051511839993
5,rbf,79,-16.462123694412032
5,rbf,80,-16.462123694412032
5,rbf,81,-16.462123694412032
5,rbf,82,-16.462123694412032
5,rbf,83,-16.462123694412032
5,rbf,84,-16.462123694412032
5,rbf,85,-16.28732676478363
5,rbf,86,-16.28732676478363
5,rbf,87,-16.28732676478363
5,rbf,88,-16.28732676478363
5,rbf,89,-16.28732676478363
5,rbf,90,-16.13070414797787
5,rbf,91,-16.13070414797787
5,rbf,92,-16.13070414797787
5,rbf,93,-16.13070414797787
5,rbf,94,-15.83238422163331
5,rbf,95,-15.249359023555506
5,rbf,96,-15.249359023555506
5,rbf,97,-14.678343165123401
5,rbf,98,-14.359634394639116
5,rbf,99,-14.359634394639116
5,rbf,100,-14.359634394639116
6,rbf,1,-20.733273758382442
6,rbf,2,-20.733273758382442
6,rbf,3,-20.733273758382442
6,rbf,4,-20.733273758382442
6,rbf,5,-20.733273758382442
6,rbf,6,-20.733273758382442
6,rbf,7,-20.733273758382442
6,rbf,8,-20.733273758382442
6,rbf,9,-20.733273758382442
6,rbf,10,-20.733273758382442
6,rbf,11,-20.733273758382442
6,rbf,12,-20.186626712514062
6,rbf,13,-20.186626712514062
6,rbf,14,-20.186626712514062
6,rbf,15,-20.186626712514062
6,rbf,16,-20.186626712514062
6,rbf,17,-20.186626712514062
6,rbf,18,-20.092239600287588
6,rbf,19,-20.092239600287588
6,rbf,20,-20.092239600287588
6,rbf,21,-18.119680322150067
6,rbf,22,-18.119680322150067
6,rbf,23,-17.88637862967871
6,rbf,24,-17.88637862967871
6,rbf,25,-17.88637862967871
6,rbf,26,-17.819900978602806
6,rbf,27,-17.819900978602806
6,rbf,28,-17.819900978602806
6,rbf,29,-17.819900978602806
6,rbf,30,-17.819900978602806
6,rbf,31,-17.819900978602806
6,rbf,32,-17.819900978602806
6,rbf,33,-17.332820381703943
6,rbf,34,-17.332820381703943
6,rbf,35,-17.332820381703943
6,rbf,36,-17.244364031899806
6,rbf,37,-17.244364031899806
6,rbf,38,-17.244364031899806
6,rbf,39,-17.244364031899806
6,rbf,40,-17.244364031899806
6,rbf,41,-17.244364031899806
6,rbf,42,-17.244364031899806
6,rbf,43,-17.244364031899806
6,rbf,44,-16.850630760109123
6,rbf,45,-16.850630760109123
6,rbf,46,-16.850630760109123
6,rbf,47,-16.850630760109123
6,rbf,48,-16.850630760109123
6,rbf,49,-16.850630760109123
6,rbf,50,-16.850630760109123
6,rbf,51,-16.660887113066764
6,rbf,52,-16.660887113066764
6,rbf,53,-16.494714687325576
6,rbf,54,-16.494714687325576
6,rbf,55,-16.494714687325576
6,rbf,56,-16.494714687325576
6,rbf,57,-16.106502353043613
6,rbf,58,-16.106502353043613
6,rbf,59,-16.106502353043613
6,rbf,60,-15.654121705210168
6,rbf,61,-15.654121705210168
6,rbf,62,-15.654121705210168
6,rbf,63,-15.654121705210168
6,rbf,64,-15.629888508885745
6,rbf,65,-15.629888508885745
6,rbf,66,-15.629888508885745
6,rbf,67,-14.989775234835722
6,rbf,68,-14.989775234835722
6,rbf,69,-14.989775234835722
6,rbf,70,-14.406788264951613
6,rbf,71,-14.406788264951613
6,rbf,72,-14.183162768198834
6,rbf,73,-14.183162768198834
6,rbf,74,-14.183162768198834
6,rbf,75,-14.183162768198834
6,rbf,76,-14.183162768198834
6,rbf,77,-14.183162768198834
6,rbf,78,-14.183162768198834
6,rbf,79,-14.183162768198834
6,rbf,80,-13.841197554034068
6,rbf,81,-13.841197554034068
6,rbf,82,-13.841197554034068
6,rbf,83,-13.598792590023269
6,rbf,84,-13.598792590023269
6,rbf,85,-13.598792590023269
6,rbf,86,-13.598792590023269
6,rbf,87,-13.467241137577311
6,rbf,88,-13.467241137577311
6,rbf,89,-13.447437919289492
6,rbf,90,-13.447437919289492
6,rbf,91,-13.447437919289492
6,rbf,92,-13.447437919289492
6,rbf,93,-13.447437919289492
6,rbf,94,-13.447437919289492
6,rbf,95,-13.37303374171222
6,rbf,96,-13.086132184867557
6,rbf,97,-13.086132184867557
6,rbf,98,-13.086132184867557
6,rbf,99,-13.060959525595516
6,rbf,100,-13.060959525595516
7,rbf,1,-20.892432663203657
7,rbf,2,-20.892432663203657
7,rbf,3,-20.019763674162107
7,rbf,4,-20.019763674162107
7,rbf,5,-20.019763674162107
7,rbf,6,-20.019763674162107
7,rbf,7,-20.019763674162107
7,rbf,8,-20.019763674162107
7,rbf,9,-20.019763674162107
7,rbf,10,-19.721052154750474
7,rbf,11,-19.721052154750474
7,rbf,12,-19.614606918456058
7,rbf,13,-19.614606918456058
7,rbf,14,-19.359020023437708
7,rbf,15,-19.359020023437708
7,rbf,16,-19.359020023437708
7,rbf,17,-19.042342877920948
7,rbf,18,-19.042342877920948
7,rbf,19,-19.042342877920948
7,rbf,20,-19.042342877920948
7,rbf,21,-19.042342877920948
7,rbf,22,-19.042342877920948
7,rbf,23,-19.042342877920948
7,rbf,24,-19.042342877920948
7,rbf,25,-19.042342877920948
7,rbf,26,-19.042342877920948
7,rbf,27,-19.042342877920948
7,rbf,28,-19.042342877920948
7,rbf,29,-18.611027065355977
7,rbf,30,-18.565661452084065
7,rbf,31,-18.565661452084065
7,rbf,32,-18.565661452084065
7,rbf,33,-18.565661452084065
7,rbf,34,-18.310936371514966
7,rbf,35,-18.310936371514966
7,rbf,36,-18.310936371514966
7,rbf,37,-18.310936371514966
7,rbf,38,-18.310936371514966
7,rbf,39,-18.310936371514966
7,rbf,40,-18.310936371514966
7,rbf,41,-18.310936371514966
7,rbf,42,-18.310936371514966
7,rbf,43,-18.310936371514966
7,rbf,44,-18.310936371514966
7,rbf,45,-18.310936371514966
7,rbf,46,-18.310936371514966
7,rbf,47,-18.27124654972451
7,rbf,48,-18.27124654972451
7,rbf,49,-17.97272028358031
7,rbf,50,-17.97272028358031
7,rbf,51,-17.97272028358031
7,rbf,52,-17.97272028358031
7,rbf,53,-17.97272028358031
7,rbf,54,-17.97272028358031
7,rbf,55,-17.958366100696903
7,rbf,56,-17.958366100696903
7,rbf,57,-17.958366100696903
7,rbf,58,-17.958366100696903
7,rbf,59,-17.958366100696903
7,rbf,60,-17.958366100696903
7,rbf,61,-17.886422032790332
7,rbf,62,-17.886422032790332
7,rbf,63,-17.886422032790332
7,rbf,64,-17.886422032790332
7,rbf,65,-17.886422032790332
7,rbf,66,-17.867963571734563
7,rbf,67,-17.867963571734563
7,rbf,68,-17.737051282581326
7,rbf,69,-17.737051282581326
7,rbf,70,-17.737051282581326
7,rbf,71,-17.737051282581326
7,rbf,72,-17.737051282581326
7,rbf,73,-17.737051282581326
7,rbf,74,-17.49983539145735
7,rbf,75,-17.49983539145735
7,rbf,76,-17.49983539145735
7,rbf,77,-17.456221256735585
7,rbf,78,-17.456221256735585
7,rbf,79,-17.456221256735585
7,rbf,80,-17.456221256735585
7,rbf,81,-17.421793170864014
7,rbf,82,-17.421793170864014
7,rbf,83,-17.319937007030003
7,rbf,84,-17.17339487078264
7,rbf,85,-17.17339487078264
7,rbf,86,-17.17339487078264
7,rbf,87,-17.17339487078264
7,rbf,88,-17.17339487078264
7,rbf,89,-16.97814978180877
7,rbf,90,-16.97814978180877
7,rbf,91,-16.931617435308
7,rbf,92,-16.931617435308
7,rbf,93,-16.931617435308
7,rbf,94,-16.931617435308
7,rbf,95,-16.931617435308
7,rbf,96,-16.931617435308
7,rbf,97,-16.421294316866444
7,rbf,98,-16.03480569669617
7,rbf,99,-16.03480569669617
7,rbf,100,-15.968624670392519
8,rbf,1,-20.936207886935826
8,rbf,2,-20.936207886935826
8,rbf,3,-20.936207886935826
8,rbf,4,-20.936207886935826
8,rbf,5,-20.936207886935826
8,rbf,6,-20.936207886935826
8,rbf,7,-20.936207886935826
8,rbf,8,-20.936207886935826
8,rbf,9,-20.936207886935826
8,rbf,10,-20.936207886935826
8,rbf,11,-20.936207886935826
8,rbf,12,-20.936207886935826
8,rbf,13,-20.936207886935826
8,rbf,14,-20.936207886935826
8,rbf,15,-20.936207886935826
8,rbf,16,-20.936207886935826
8,rbf,17,-20.936207886935826
8,rbf,18,-20.936207886935826
8,rbf,19,-20.936207886935826
8,rbf,20,-20.936207886935826
8,rbf,21,-20.936207886935826
8,rbf,22,-20.936207886935826
8,rbf,23,-20.936207886935826
8,rbf,24,-20.936207886935826
8,rbf,25,-20.936207886935826
8,rbf,26,-20.936207886935826
8,rbf,27,-20.900860640179005
8,rbf,28,-20.900860640179005
8,rbf,29,-20.900860640179005
8,rbf,30,-20.900860640179005
8,rbf,31,-19.824690145578632
8,rbf,32,-19.824690145578632
8,rbf,33,-19.824690145578632
8,rbf,34,-19.579820056055755
8,rbf,35,-19.579820056055755
8,rbf,36,-19.579820056055755
8,rbf,37,-19.292064459458427
8,rbf,38,-19.196689070411853
8,rbf,39,-19.196689070411853
8,rbf,40,-19.004717151509368
8,rbf,41,-19.004717151509368
8,rbf,42,-19.004717151509368
8,rbf,43,-19.004717151509368
8,rbf,44,-19.004717151509368
8,rbf,45,-19.004717151509368
8,rbf,46,-18.77293529623347
8,rbf,47,-18.77293529623347
8,rbf,48,-18.275542419635897
8,rbf,49,-18.275542419635897
8,rbf,50,-18.126233634299183
8,rbf,51,-17.340706791074673
8,rbf,52,-16.970216480868398
8,rbf,53,-16.970216480868398
8,rbf,54,-16.970216480868398
8,rbf,55,-16.606433736644583
8,rbf,56,-16.606433736644583
8,rbf,57,-16.221390882270725
8,rbf,58,-16.221390882270725
8,rbf,59,-15.991777558054935
8,rbf,60,-15.768499463424625
8,rbf,61,-15.768499463424625
8,rbf,62,-15.768499463424625
8,rbf,63,-15.768499463424625
8,rbf,64,-15.768499463424625
8,rbf,65,-15.768499463424625
8,rbf,66,-15.720674607862662
8,rbf,67,-15.404842642816249
8,rbf,68,-15.404842642816249
8,rbf,69,-15.404842642816249
8,rbf,70,-15.404842642816249
8,rbf,71,-15.404842642816249
8,rbf,72,-15.404842642816249
8,rbf,73,-15.404842642816249
8,rbf,74,-15.404842642816249
8,rbf,75,-15.404842642816249
8,rbf,76,-15.404842642816249
8,rbf,77,-15.013295402835867
8,rbf,78,-15.013295402835867
8,rbf,79,-15.013295402835867
8,rbf,80,-14.909446018275933
8,rbf,81,-14.902678753240558
8,rbf,82,-14.902678753240558
8,rbf,83,-14.902678753240558
8,rbf,84,-14.858492674935258
8,rbf,85,-14.858492674935258
8,rbf,86,-14.858492674935258
8,rbf,87,-14.516329089977669
8,rbf,88,-14.516329089977669
8,rbf,89,-14.186978467007066
8,rbf,90,-14.186978467007066
8,rbf,91,-14.186978467007066
8,rbf,92,-14.154830815568323
8,rbf,93,-14.154830815568323
8,rbf,94,-14.154830815568323
8,rbf,95,-14.154830815568323
8,rbf,96,-14.154830815568323
8,rbf,97,-14.154830815568323
8,rbf,98,-14.154830815568323
8,rbf,99,-14.154830815568323
8,rbf,100,-14.154830815568323
9,rbf,1,-20.83505408143897
9,rbf,2,-20.83505408143897
9,rbf,3,-20.83505408143897
9,rbf,4,-20.83505408143897
9,rbf,5,-20.83505408143897
9,rbf,6,-20.834668756272304
9,rbf,7,-20.834668756272304
9,rbf,8,-20.80825464788118
9,rbf,9,-20.80825464788118
9,rbf,10,-20.324428191934764
9,rbf,11,-20.324428191934764
9,rbf,12,-20.18513966803024
9,rbf,13,-20.18513966803024
9,rbf,14,-20.18513966803024
9,rbf,15,-20.18513966803024
9,rbf,16,-19.80415048216182
9,rbf,17,-19.80415048216182
9,rbf,18,-19.484178359593024
9,rbf,19,-19.484178359593024
9,rbf,20,-19.484178359593024
9,rbf,21,-19.484178359593024
