mean_constant,lengthscale,outputscale,noise,alpha,iteration
-5.36990710891584e-05,0.6190835071681138,0.9901281538399707,0.009910972748407791,5.0171320369457515,1
-0.09870063310151923,1.3392874362028244,0.8799334016400303,0.008951968538258779,5.36470782826656,2
-0.00028403514359871644,0.02280757683159396,0.9635777326609545,0.009982986730286419,5.695389097295884,3
0.00044638433669629387,0.02217242870191344,0.993296975851794,0.009983392143490161,5.697286142641406,4
-4.6501979966041495e-06,0.0221691296130486,0.9901143592943892,0.009983393433447752,5.697293944787479,5
-1.4764116781959852e-06,0.02216913432869066,0.9899992063743943,0.009983393415563691,5.697291649843869,6
-4.573545910953947e-08,0.022169157224414,0.99001593993075,0.00998339341983102,5.697289231100617,7
9.632823512758251e-09,0.022169180942164843,0.9900166789140308,0.009983393420013175,5.697286735348912,8
-1.5717283046106909e-09,0.022169202806171497,0.9900166100700323,0.00998339341999199,5.697284434742443,9
-1.4132997387510124e-09,0.02216922379866893,0.9900166041710217,0.009983393419986799,5.69728222584138,10
-1.4101350864757105e-09,0.022169245357004243,0.9900166042197516,0.009983393419983009,5.6972799574305135,11
-1.3563133630480666e-09,0.022169266777757955,0.9900166043501013,0.009983393419979262,5.69727770349398,12
-1.3366884716921674e-09,0.022169288654233548,0.9900166043489805,0.0099833934199754,5.697275401545865,13
-1.3221535245658068e-09,0.022169311324936266,0.9900166043265662,0.009983393419971396,5.697273016081635,14
-1.2819557583837163e-09,0.022169334180659576,0.9900166043807825,0.009983393419967377,5.697270611161795,15
-1.2666912806592441e-09,0.022169357670092097,0.990016604368723,0.009983393419963231,5.69726813956096,16
-1.2520207921436921e-09,0.022169381835721893,0.9900166043670096,0.009983393419958965,5.6972655968173,17
-1.216346536398662e-09,0.022169406111650285,0.9900166044232552,0.009983393419954698,5.697263042468749,18
-1.210877856878458e-09,0.02216943108552027,0.990016604409242,0.009983393419950288,5.697260414636645,19
-1.1669250907291085e-09,0.02216945593262374,0.9900166044890997,0.009983393419945927,5.697257800117147,20
-1.1459546289781022e-09,0.022169481095742013,0.9900166045093803,0.009983393419941491,5.697255152347031,21
-1.1216844913657148e-09,0.02216950655663626,0.9900166045413962,0.009983393419937007,5.697252473221257,22
-1.0889982320249012e-09,0.022169531578031792,0.9900166046356413,0.009983393419932617,5.697249840386196,23
-1.0608884507986058e-09,0.022169556664717403,0.9900166046737835,0.0099833934199282,5.697247200685546,24
-1.0506791879865703e-09,0.022169582300737973,0.9900166046797871,0.009983393419923678,5.697244503217946,25
-1.0403574777252366e-09,0.022169608749997127,0.9900166046684824,0.009983393419919011,5.697241720173781,26
-1.0272279358558273e-09,0.022169635983335375,0.9900166046631832,0.009983393419914204,5.697238854625606,27
-1.0263453858567657e-09,0.022169664067735597,0.9900166046531169,0.009983393419909246,5.697235899528546,28
-1.0139329669940863e-09,0.022169693017760533,0.9900166046455419,0.00998339341990414,5.697232853347265,29
-9.973152292264836e-10,0.022169722660150073,0.9900166046507121,0.00998339341989891,5.6972297342936145,30
-9.705066070105008e-10,0.022169752036372187,0.9900166047260504,0.009983393419893747,5.69722664326965,31
-9.419537837492746e-10,0.022169781128653067,0.9900166047889976,0.009983393419888631,5.697223582085084,32
-9.160709382315317e-10,0.022169809890382676,0.9900166048554933,0.009983393419883572,5.6972205556823505,33
-9.087667167449376e-10,0.02216983889629682,0.9900166048798584,0.00998339341987846,5.697217503595925,34
-8.981570177577207e-10,0.022169868702164797,0.9900166048733106,0.009983393419873202,5.697214367334063,35
-8.237453911774274e-10,0.02216989561300157,0.9900166051147901,0.009983393419868515,5.697211535714988,36
-8.15655316617963e-10,0.02216992246691945,0.9900166051210336,0.00998339341986378,5.697208710087736,37
-8.106501398212815e-10,0.02216995013977484,0.990016605111875,0.009983393419858894,5.697205798305206,38
-7.910240811586368e-10,0.02216997796563894,0.9900166051493363,0.009983393419853992,5.6972028704619655,39
-7.591026868498545e-10,0.022170004938537973,0.9900166052388353,0.009983393419849258,5.697200032380788,40
-7.540128448398056e-10,0.02217003180130365,0.990016605268208,0.009983393419844526,5.697197205897618,41
-6.964278959775573e-10,0.022170057192117017,0.9900166053897013,0.009983393419840074,5.697194534315323,42
-7.025946506628078e-10,0.02217008263850311,0.9900166053965644,0.009983393419835587,5.697191856836886,43
-6.870662507444202e-10,0.022170108124207694,0.9900166054287826,0.009983393419831099,5.697189175267861,44
-6.805712330513269e-10,0.02217013423335834,0.9900166054226505,0.009983393419826491,5.69718642810701,45
-6.632380381781472e-10,0.022170160711068466,0.9900166054406716,0.009983393419821823,5.697183642219045,46
-6.620464581770506e-10,0.022170187861802405,0.9900166054355715,0.00998339341981703,5.69718078550832,47
-6.657005920827516e-10,0.022170215830004347,0.9900166054301417,0.009983393419812095,5.697177842748047,48
-6.72790854498233e-10,0.0221702446431269,0.9900166054249459,0.00998339341980701,5.697174811081713,49
-6.512751068937495e-10,0.022170273911836975,0.9900166054413531,0.009983393419801851,5.697171731516372,50
