mean_constant,lengthscale,outputscale,noise,alpha,beta,iteration
0.011578212616831354,11.823577900345436,1.0143972293888008,4.5429552905617323e-07,0.325690477398356,4.329894102701859,1
-0.19427435346069177,8.94399044990665,1.522047352507825,3.5448353353198036e-13,1.7808827921061572,5.252080166218659,2
-0.27031623434631474,11.01849746355433,1.276188054585031,2.8263317683389203e-13,1.7566834976182035,5.1304069635767044,3
-0.15072729049174455,4.495542621612984,0.9439253303427118,2.6630571570207497e-13,1.8657865433088545,6.56038333687473,4
-0.39816881508376933,5.768588258578699,0.8078311964065145,3.8606370411259023e-13,1.9031763618856776,6.8136366930708885,5
-0.5357186293447647,6.755426868874261,0.6815535295988552,7.095830414280129e-12,1.8990337050975246,7.165332046456284,6
-0.6199727298410177,7.0273983753189855,0.5794752934517229,4.3090537086477516e-10,1.9575281215230793,7.601657238451197,7
-0.698314494668473,7.36000400556763,0.5061891699689713,4.1354260696209126e-10,1.9795721474341588,8.049458809435327,8
-0.7490275351045689,7.606944094934391,0.455248640804177,4.0322720594668605e-10,1.9868619828140177,8.486316209191232,9
-0.8106020975714259,7.975945739939729,0.41868652169364384,3.8790862761345376e-10,1.9908985394101013,8.905607782873654,10
-0.8826106547191221,8.409197597554686,0.41077756643868635,3.566111961530483e-10,1.9935291315916506,9.324826982237003,11
-0.9220207564803897,8.619254212125107,0.38086135468055704,3.465070653853689e-10,1.9950617368409291,9.745170003186907,12
-0.9666573677823146,8.921105514256197,0.35825283700992255,3.3611836727277694e-10,1.9960877283702936,10.142113362071262,13
-1.0060458076093708,9.166905188136079,0.3385715825789548,3.277211654079151e-10,1.996803537674584,10.530307741936658,14
-1.04479939256679,9.420408314889473,0.3226852939481081,3.203512233252718e-10,1.9973290831284805,10.905699722633022,15
-1.086886733949707,9.697622133394237,0.3114539964890556,3.136289698975404e-10,1.9977328445315026,11.26999185728273,16
-1.1193033816524622,9.894988939990563,0.29851242223938573,3.091085257577359e-10,1.9980420550540305,11.629826314445575,17
-1.1547389336804528,10.109030396786387,0.2878976663045856,3.055487285609451e-10,1.9982872350876895,11.978185404734605,18
-1.1947755685898305,10.353764813238566,0.28130247015776705,3.0168097307664754e-10,1.9984884421558788,12.31688503636891,19
-1.2290935390762008,10.557963971382497,0.2729929238176802,2.9922753115696865e-10,1.9986541223056453,12.651849623757942,20
-1.2547593368295868,10.693823114921074,0.26461050186783486,2.984875159779356e-10,1.9987892924241402,12.982349348415992,21
-1.2779774231552063,10.807501436428703,0.2567356528691721,2.981875906354037e-10,1.9989008063969222,13.30346007625834,22
-1.3223522997025186,11.080551016688863,0.2558357477299089,2.961601603200733e-10,1.9990006311365895,13.607948946126886,23
-1.3565595985365666,11.287173231366863,0.25137250352722784,2.9482189639798397e-10,1.9990883003674353,13.91524522344412,24
-1.3853678730006764,11.450124468044171,0.24524305639986738,2.943544409163936e-10,1.9991643511622579,14.221576018015652,25
-1.415348477077394,11.623621296755472,0.2402697342674354,2.9388251713084916e-10,1.9992310042115695,14.52271513966725,26
-1.4483743077508535,11.826989328890251,0.24140229330671037,2.919177927441657e-10,1.9992900135944016,14.816783367642218,27
-1.475122904575429,11.986947662199302,0.23641615630924565,2.9166333260365763e-10,1.9993423300288982,15.110616201860337,28
-1.501022287499898,12.14010582624012,0.23184448859458112,2.915889041079266e-10,1.999388915554859,15.401514509852552,29
-1.5251139697773104,12.277799310249252,0.22732683618385077,2.917428535005969e-10,1.9994304589740683,15.690194486141358,30
-1.545171892795419,12.383767057024594,0.22313106909365796,2.921516914703205e-10,1.999467369668965,15.977073102551872,31
-1.5719826512361643,12.544538512468433,0.22021588155274416,2.925081105084045e-10,1.9995009545810465,16.256723914617325,32
-1.5969682247523989,12.692628453708993,0.2172218590273683,2.9299726761293854e-10,1.9995315732784622,16.535569967753037,33
-1.6237023634149481,12.855647281489897,0.21575780993706536,2.9337583647753667e-10,1.9995596197669416,16.8114184747478,34
-1.6427594106999948,12.956142818787807,0.21235403689257878,2.942684685550974e-10,1.999585000096226,17.089561899207975,35
-1.6653185827396795,13.079906584494486,0.20936423257700304,2.9524587738973024e-10,1.999608233725208,17.363448795276494,36
-1.6830910263561623,13.163463912854569,0.20626059784240053,2.9649648447166446e-10,1.999629345107799,17.63749787417976,37
-1.7122661652237903,13.340838885811436,0.20577163428849107,2.9753896708309305e-10,1.9996491535297343,17.90305124550178,38
-1.7363312794762304,13.481077852074304,0.20389517500248772,2.9869386337944495e-10,1.9996676097886525,18.17131470368554,39
-1.7525524393026024,13.552474823038644,0.20111943331720686,3.0024457117321366e-10,1.9996844677289076,18.442498499486987,40
-1.775666715149834,13.680610314693547,0.199100890967899,3.015200630406833e-10,1.99970019019693,18.707779637809434,41
-1.8055290279718315,13.872969408813812,0.20032106719365142,3.024078072961075e-10,1.9997150842780191,18.96807410657059,42
-1.8229644135540244,13.959336846566147,0.19758658460068806,3.0386783097399686e-10,1.9997288870644088,19.235988678506743,43
-1.8487434780478536,14.125108023294814,0.19747129190180793,3.049502196160463e-10,1.9997418900192385,19.497132958056106,44
-1.868501114127496,14.236934057013482,0.19525098496395035,3.063172081730394e-10,1.9997540435249193,19.76241264352455,45
-1.892059765261865,14.38859204163288,0.1951409073644764,3.073784139688853e-10,1.9997654663648439,20.024158672878276,46
-1.9091275271854653,14.479249522541755,0.19277927191787278,3.0872699184923186e-10,1.999776111369786,20.290106744153338,47
-1.9239442372026678,14.552362968792949,0.19066922149607723,3.099451339893628e-10,1.9997859973641237,20.55584360072555,48
-1.944838468380411,14.680600732673174,0.18928774918016486,3.112986734621693e-10,1.9997953488693974,20.81702287884465,49
-1.969178098891769,14.845426880479916,0.1901849884301049,3.127568470941908e-10,1.9998042483195946,21.075742214907184,50
-1.9859353818043133,14.944694933013707,0.1881576041977847,3.1400823256806737e-10,1.999812626342163,21.33981004241833,51
-2.0039415290086424,15.051188081950775,0.1865153644159267,3.1539417645703633e-10,1.9998205260873931,21.603357037466242,52
-2.0215687768987594,15.153106313199729,0.18487830722678278,3.168723066679383e-10,1.9998279783532606,21.867373233709095,53
-2.0373978661537144,15.235547052195804,0.1831215084061392,3.1841553382540956e-10,1.9998349865793905,22.132566530974874,54
-2.0631679670367675,15.417504738276506,0.18576088467187724,3.2006947808288193e-10,1.9998416694504813,22.389804671471683,55
-2.080066164012229,15.522777051087592,0.1843750235383025,3.2149590578276963e-10,1.9998480078255578,22.65359825254262,56
-2.1016027230862937,15.686588981771077,0.1871049020179436,3.2295904771054356e-10,1.9998540114675696,22.91173731850041,57
-2.1192663738550466,15.813316968334059,0.1866699476291678,3.244387955331821e-10,1.9998597179824866,23.172917059149132,58
-2.136982454043598,15.93344219289761,0.18581347650688618,3.257806868331563e-10,1.9998651436629982,23.4351190914896,59
-2.152350285536626,16.01574383795133,0.18403100680588788,3.270382191685369e-10,1.9998702783658597,23.700527753507814,60
-2.170569284636491,16.14030780546211,0.18332909763686417,3.2840727648470717e-10,1.9998751722899997,23.96314585733483,61
-2.186501782488836,16.23590671096782,0.1816981259260913,3.2970333549330366e-10,1.9998798260065094,24.228737606676294,62
-2.1992302582079293,16.299274498093737,0.18028476355781406,3.3093630601308426e-10,1.9998842217023047,24.4964793246665,63
-2.213411843672216,16.38454422752403,0.17864192693594558,3.3200840333846893e-10,1.999888408285937,24.76280468157535,64
-2.2213606466894755,16.40930167235038,0.17718097250255607,3.3285070325936066e-10,1.9998923379188167,25.032612766944368,65
-2.2419319650789844,16.55824825982936,0.17692856332642162,3.343329833676826e-10,1.9998961837910618,25.294210121404664,66
-2.2709361517270756,16.823653612041333,0.18430024229460665,3.3694134804287345e-10,1.9998999071205659,25.546633419693265,67
-2.2849346725043556,16.919258821393413,0.18243644433692482,3.377417467787245e-10,1.9999034750486904,25.812896289872693,68
-2.297454331523746,16.99928599720061,0.18072605163976654,3.3852836444520797e-10,1.999906888993931,26.081387062216592,69
-2.3136823479536672,17.122507148535075,0.17996865831996592,3.3967548481131887e-10,1.9999101866865292,26.347924386604593,70
-2.3321577542489726,17.285170546622183,0.1812768564579359,3.4109727749842154e-10,1.9999133627031487,26.612147538641796,71
-2.34568905291693,17.382362485670697,0.17994672468564787,3.4217774864620127e-10,1.9999163992421356,26.88259334640626,72
-2.3554346737629435,17.41736827631533,0.17880371685612664,3.4284801849070447e-10,1.9999192664826484,27.1572280343594,73
