mean_constant,lengthscale,outputscale,noise,iteration
-0.0005503767884326442,1.429637328931447,0.9900788979908295,0.009895763372996864,1
-0.08841774346224295,1.0533001535969406,0.8456808333355232,0.009908000823271238,2
-0.20015139479994837,1.4992116802737363,0.7086719575112634,7.551817599961292e-06,3
-0.3247939970959986,1.9582629114386403,0.5838870987953898,1.3151126043471079e-06,4
-0.4680632012567283,2.246237619395165,0.5167225085507992,1.151708092920585e-06,5
-0.5487671725787701,2.361854032163211,0.4527782864941523,1.028864899591512e-06,6
-0.6154265503888737,2.4096181871781326,0.40217134766348284,9.291160718073181e-07,7
-0.6727474408780967,2.461452262293154,0.36465295794181335,8.571764347069526e-07,8
-0.7222374364542316,2.5076142350813355,0.3364495145561204,8.169803491648258e-07,9
-0.7664259119406913,2.518835390138154,0.3144939161722297,7.853238461013096e-07,10
-0.8083013193168294,2.532906527043653,0.29593749094656,7.587440439968591e-07,11
-0.8467587267075755,2.5139140809464844,0.2816279039053238,7.17353826329303e-07,12
-0.8913281692768329,2.555274972732708,0.2700976242143428,6.79181912625148e-07,13
-0.9189145049216999,2.5236874832855474,0.26008577003169203,6.353903750327644e-07,14
-0.9673170271597916,2.59520076258663,0.2583607270911134,5.87987854259147e-07,15
-1.0051312663985914,2.620880634442981,0.24996323707959017,5.518977536180176e-07,16
-1.0417326182129205,2.6442073454393427,0.24266419194176683,5.28664705071198e-07,17
-1.0728556752172935,2.651769882566336,0.23486957441143014,5.151542771663107e-07,18
-1.1094158373288385,2.6842238312482136,0.23752875622067599,5.069259106064541e-07,19
-1.1408028998611779,2.701328990785687,0.23128243439791318,5.049651621217114e-07,20
-1.1722164506121997,2.729105120157759,0.23100130217386985,5.129271423259899e-07,21
-1.2023209632991323,2.7522894122696497,0.22782400517073137,5.359322865436975e-07,22
-1.2300448517051228,2.7634217192625345,0.22184685547872662,5.778083207739632e-07,23
-1.2587589814781015,2.7817064175769723,0.21825768812361135,6.53658943054514e-07,24
-1.2846269771661336,2.787223925011294,0.2131184917189389,7.806108005573295e-07,25
-1.3108033763225628,2.7932908054971577,0.2083476379364636,1.0078639144311157e-06,26
-1.336201954581116,2.7969026394531302,0.20393876805441455,1.4810106923186406e-06,27
-1.3645324913085273,2.8138283077534902,0.20115284577944634,3.0894681142331255e-06,28
-1.4030345167521128,2.869961644221463,0.20113464640795575,0.0001072718870133516,29
-1.4648812958987938,2.9727795976036524,0.20509915615440566,0.00022104423916496666,30
-1.5076314494476128,3.0436707432318353,0.20881469506091835,0.00029209397917922864,31
-1.5399302586977157,3.0789885411542883,0.2078853910245955,0.0003100899962526156,32
-1.5644123188974561,3.085927362828579,0.20481580370871083,0.0003047672877032953,33
-1.5935863708118936,3.118331395326776,0.20390349275993153,0.0003254208536766795,34
-1.6139364822492526,3.1101973151331923,0.20059528053059275,0.0003076843553277582,35
-1.6161837852424397,3.055288577030975,0.19635532390280908,0.00025903906072280013,36
-1.644304992599203,3.0801712735143605,0.19559604893702498,0.0002568572895286855,37
-1.66754611086804,3.089005779700056,0.19343471630279147,0.0002490249852780202,38
-1.693169929982985,3.1088983530424286,0.19240549030527376,0.0002503334001530506,39
-1.7114535263488995,3.1011756677475892,0.18928609381669242,0.00023613073448110065,40
-1.7380387873839585,3.1282705972156064,0.18934254608332685,0.00024085384327497342,41
-1.7693457854784136,3.1710646178023927,0.1913805845251469,0.0002597096481914385,42
-1.7966450478827314,3.198576037431779,0.19170540022851426,0.00026839524468691184,43
-1.8155188133562838,3.199437469372619,0.189298762080007,0.00026534660959600146,44
-1.8374300434441098,3.209675757092945,0.18781873351342196,0.0002638492945186295,45
-1.8568301392481794,3.213773529099231,0.18586797800311466,0.00026142529581572345,46
-1.8763803982735188,3.2182397667770606,0.18408627540640995,0.000259067214184975,47
-1.9031093543758242,3.2426126382994185,0.18567086389080734,0.0002644619173476824,48
-1.9144175749856245,3.2305955784342713,0.18366445471115428,0.0002604645874551344,49
-1.93594839631526,3.2402740935926477,0.18281775855335267,0.00025344675342753607,50
-1.95797308812604,3.253288079671378,0.18243396048740163,0.0002491131933588145,51
-1.9772033329816279,3.2588380198237217,0.18104050194175536,0.00024617957732210404,52
-1.9939177877159344,3.25750089869435,0.17930430597684197,0.0002433203762829521,53
-2.0147395922956335,3.2680590000992824,0.17871839097194184,0.00024070715831640285,54
-2.027675674557471,3.2591831572527727,0.17699454020005578,0.00023765540381411892,55
-2.0374174489806167,3.2458788217223975,0.1749760413979244,0.00023395718328955812,56
-2.0524875609148077,3.2457707634889554,0.17369313531390093,0.0002233519125057252,57
-2.074516958165192,3.259310059679961,0.17412459493889756,0.00020991586712189013,58
-2.0971748358805415,3.2759003819564025,0.17484487083815844,0.00020447554886490144,59
-2.1181867473227265,3.2897984105681104,0.1751803163884878,0.0002029631052122839,60
-2.1378096707248186,3.3004292904697485,0.17504297662671614,0.00020236438124789585,61
-2.155366242333625,3.3049981363610104,0.17405157871000312,0.00020138568526975153,62
-2.173758834263614,3.312043150337596,0.17342993922647784,0.000201104070649117,63
-2.190917896592026,3.3160563800446834,0.17243855666641938,0.00020043129097580575,64
-2.2092312609290103,3.32457083168652,0.17214805543802403,0.00020073761074079926,65
-2.227865028720322,3.334589833134986,0.17243166124883422,0.00020148751723603347,66
-2.2435018090397723,3.3367808600658346,0.17136524339383435,0.00019984937151935222,67
-2.2591744070085107,3.3399083725672147,0.17035934908980999,0.000198081949030127,68
-2.2768584335602164,3.348268141078169,0.17038260925098325,0.00019754073164287284,69
-2.293439037657306,3.3532995214904364,0.16967448258182466,0.00019625428420055793,70
-2.3084993534647658,3.3538291160110365,0.1686366463373189,0.00019510390106936774,71
-2.325374578744057,3.3586803312276046,0.16805585037462933,0.00019396764438558186,72
-2.3424913201875017,3.3652270402190942,0.16789184061921347,0.00019368328797927153,73
-2.3591434746864643,3.3710300361793433,0.16768219764311276,0.0001931186633387637,74
-2.374998104234317,3.3752153046160323,0.16709034637741735,0.00019210044414156273,75
-2.39050501264365,3.380942412161374,0.1672126899012541,0.00019192786730037864,76
-2.4043556530997123,3.381571998909944,0.16632036904730868,0.00019056592724367788,77
-2.4160162544428143,3.3785543338335464,0.16546897647405218,0.00018949256157882203,78
-2.431304892643352,3.382955166965318,0.16529614070980253,0.00018439682295897928,79
