iteration,best_obj_val
1,-21.109412215921555
2,-21.109412215921555
3,-21.109412215921555
4,-20.945014615785805
5,-20.945014615785805
6,-20.910181288584404
7,-20.910181288584404
8,-20.910181288584404
9,-20.867945120250965
10,-20.8487611786261
11,-20.8487611786261
12,-20.846155440508433
13,-20.794301352699165
14,-20.794301352699165
15,-20.794301352699165
16,-20.794301352699165
17,-20.786480237424858
18,-20.783567306068623
19,-20.783567306068623
20,-20.780976503933747
21,-20.780976503933747
22,-20.780976503933747
23,-20.77197305510319
24,-20.764751300509936
25,-20.75856480315132
26,-20.753742674989688
27,-20.75147963108148
28,-20.75147963108148
29,-20.75147963108148
30,-20.75147963108148
31,-20.750912749688663
32,-20.74392415104597
33,-20.74295976147323
34,-20.74295976147323
35,-20.737308410999482
36,-20.73407819905868
37,-20.730466317483387
38,-20.729517238248693
39,-20.726414412419864
40,-20.724459572804335
41,-20.72315268092882
42,-20.72315268092882
43,-20.716800304208377
44,-20.711803683152546
45,-20.707639896056595
46,-20.704820430904597
47,-20.70414436790575
48,-20.701064356523187
49,-20.701064356523187
50,-20.701064356523187
51,-20.701064356523187
52,-20.69077312784935
53,-20.684537825877584
54,-20.67948765986655
55,-20.676205135153108
56,-20.67565053894615
57,-20.67353293602544
58,-20.67353293602544
59,-20.66900149878849
60,-20.666355017495842
61,-20.666070557183197
62,-20.666070557183197
63,-20.666070557183197
64,-20.666070557183197
65,-20.66056957655149
66,-20.658647075123948
67,-20.658647075123948
68,-20.656108229709965
69,-20.65071700066728
70,-20.646968771185826
71,-20.64451985167145
72,-20.64381563247792
73,-20.64381563247792
74,-20.639581291099965
75,-20.637378339392747
76,-20.637378339392747
77,-20.63724886798946
78,-20.63560785957904
79,-20.63502429386725
80,-20.63502429386725
81,-20.631785040360683
82,-20.62954561274781
83,-20.62825784185971
84,-20.626472196401462
85,-20.626472196401462
86,-20.622936963782106
87,-20.620356075268084
88,-20.619283360387843
89,-20.619283360387843
90,-20.619283360387843
91,-20.619283360387843
92,-20.617784249591036
93,-20.617784249591036
94,-20.612149367228287
95,-20.60852087968736
96,-20.60557479379897
97,-20.603450993224165
98,-20.602474620143386
99,-20.602474620143386
100,-20.599043405838234
101,-20.597260493684043
102,-20.597260493684043
103,-20.597260493684043
104,-20.592214974893267
105,-20.588403829839898
106,-20.58531018923987
107,-20.583385796193785
108,-20.583385796193785
109,-20.579074327783218
110,-20.576711579407597
111,-20.57627627441097
112,-20.572284846397753
113,-20.570369558006316
114,-20.570369558006316
115,-20.570369558006316
116,-20.566144912958432
117,-20.563074430945626
118,-20.561027917751627
119,-20.560665941443748
120,-20.557878602728348
121,-20.557290282894492
122,-20.557290282894492
123,-20.557290282894492
124,-20.557290282894492
125,-20.55720894901705
126,-20.5568663862296
127,-20.5568663862296
128,-20.552973377339327
129,-20.55023460175754
130,-20.548232948748325
131,-20.54730242810197
132,-20.54730242810197
133,-20.546793633226486
134,-20.546558619839168
135,-20.546558619839168
136,-20.546558619839168
137,-20.542141044819807
138,-20.539222642677455
139,-20.537013869882355
140,-20.535896797321257
141,-20.535896797321257
142,-20.5327358137277
143,-20.530186281164998
144,-20.52866901710513
145,-20.52866901710513
146,-20.525946119803578
147,-20.524278515012064
148,-20.524055965591256
149,-20.520915560173254
150,-20.518969683348967
151,-20.518417400532773
152,-20.51753219868318
153,-20.51753219868318
154,-20.51753219868318
155,-20.515711371687633
156,-20.512186508788265
157,-20.509300291536615
158,-20.506816036829388
159,-20.504834477204263
160,-20.503564323481374
161,-20.503357720457878
162,-20.499049087486032
163,-20.495837027602757
164,-20.492926480174674
165,-20.490409313470497
166,-20.488464578688887
167,-20.487362886057593
168,-20.487362886057593
169,-20.487362886057593
170,-20.485032044319958
171,-20.48268324111869
172,-20.481244747676758
173,-20.481149420971043
174,-20.481149420971043
175,-20.477154147376087
