mean_constant,lengthscale,outputscale,noise,iteration
-4.691705536471144e-06,0.11706216584311023,1.0000001262810456,1.4942936889237909e-07,1
-3.8061593060903594e-07,0.11672851548664796,0.9999999915490432,1.494302688724616e-07,2
-5.570355406570963e-07,0.11661967975665527,0.9999998949615482,1.494305514417208e-07,3
-6.663005980289319e-07,0.11669382451860574,0.9999998018507639,1.4943035512077284e-07,4
-7.413743110472339e-07,0.1169296331759024,0.9999997218588315,1.4942975891602236e-07,5
-1.335087417157945e-06,0.11731398215364526,0.999999651702389,1.494288164879391e-07,6
0.003068232381461319,0.11771515449399665,1.0000053801857187,1.494279624445551e-07,7
0.0004773825648500807,0.11820707754659132,0.9999877312810518,1.494265782042929e-07,8
0.00013280060569258512,0.1188678534121546,1.0000011950161323,1.494253287216116e-07,9
7.937438693149899e-06,0.11976100293879861,0.9999991938571002,1.4942334858673246e-07,10
-1.5723805498288732e-06,0.12082472150314788,0.9999994028041033,1.494211034449579e-07,11
-2.197243180330681e-06,0.12178431749981865,0.9999994723182744,1.494191346913511e-07,12
0.0075071593652057695,0.12283505848959927,1.0000377565247567,1.4941762709374714e-07,13
-0.00044245653223193006,0.12409089323509456,1.0000111674255519,1.4941485528428807e-07,14
1.869122342584601e-05,0.12556758282473834,0.9999974915951547,1.4941189695608133e-07,15
-1.2531748009077922e-05,0.12738898609121244,0.9999989468774042,1.494086279887035e-07,16
-3.7206122142258123e-06,0.1295883008517437,0.9999990657082705,1.4940479258934376e-07,17
-7.998839837795984e-06,0.13227025356312908,0.9999988973988345,1.4940027919133474e-07,18
-0.003925432077314469,0.1357277134511778,1.0000548953973634,1.4939544625334557e-07,19
-0.0007383765831235861,0.1400137089527746,1.0000233470098177,1.4938844023625188e-07,20
3.1617415727041e-05,0.1451921465722135,0.9999975486660961,1.4938043051092546e-07,21
-1.1542222426489198e-05,0.15187434262727392,0.9999975662531675,1.493709912692532e-07,22
-2.5491617863950958e-05,0.16198821049102471,0.9999964845129168,1.4935749347573091e-07,23
-5.0223859082630456e-05,0.17973778616022384,0.999993567379643,1.493355039705782e-07,24
-0.9568710012750585,6.902267718046218,2.713300209882493,0.002749138241315096,25
-0.7870074063976316,2.931021209110165,0.9574439139555165,0.0015667032398516713,26
-0.8768081057589261,3.0321493905490047,0.8512524662301828,0.0008890449391670997,27
-0.9030554730069911,3.078105484053558,0.7453540866068245,0.00077388356348253,28
-0.9352219308597861,3.1282252661897805,0.6715047994298643,0.0006089762605235727,29
-0.9616589656355237,3.171210163321394,0.6134334172092,0.0005716811260680497,30
-0.984618842044415,3.1968886922145145,0.5660176971387157,0.0005321874331243572,31
-1.0009735228127696,3.187283359037983,0.5255694588307356,0.0004829252705934419,32
-1.03208224088385,3.247218745585923,0.4937077099592809,0.0004645317355961204,33
-1.0627902971499643,3.299601425271067,0.46693620801011515,0.00045046765784779254,34
-1.0914314157172849,3.301412114969262,0.4423934729436499,0.0004242251934139577,35
-1.1144813901774688,3.307989534894452,0.4209015542227059,0.00040054723735672424,36
-1.1347373150260651,3.3106521044358956,0.40251435709549177,0.00037860755570918607,37
-1.1476835901454603,3.2923153926169686,0.38615928204067074,0.0003582093210089465,38
-1.176080988964642,3.3259959823944243,0.3736108102078107,0.0003373589789365104,39
-1.2039500589966876,3.35641787307852,0.36257683249469674,0.00032290210389446445,40
-1.2267429911975813,3.377596520197861,0.35109131927946047,0.0003120699407879099,41
-1.2488204105149094,3.3979180544237653,0.3404856912946884,0.00030302441789909753,42
-1.2662755690339602,3.3995903562110614,0.33071664914315707,0.0002946228447293703,43
-1.2785288649364714,3.3857992250801634,0.32139985118879894,0.0002863667338795166,44
-1.3083847145204177,3.426368162367905,0.31589673894627346,0.0002744304178254887,45
-1.3290684850527001,3.454977459918367,0.3095681220776763,0.00026679066853106746,46
-1.3465339908499714,3.458226724902153,0.3015115946110619,0.00026023821510800767,47
-1.364877031180489,3.470258956341748,0.2945325682966348,0.00025311791414167584,48
-1.3826944895231126,3.48820268663044,0.2889627846255661,0.00024622928942481294,49
-1.395341947831621,3.509411125681513,0.28604563431305235,0.00024108032058092776,50
-1.4114300831032869,3.5117284414056664,0.2799701298183552,0.00023561635201456587,51
-1.423133015241792,3.4888085820300767,0.2752698693617891,0.00023522222197547898,52
-1.439038884190081,3.474821037538107,0.2686081363931297,0.00022990228654252908,53
-1.4634953588066923,3.536841428574776,0.27061082388835744,0.00020552661437597748,54
-1.476793208839304,3.5571539517998843,0.26656796322903575,0.00020014721465499587,55
-1.493401784544087,3.566765632760666,0.26137111394306195,0.00019557459859124765,56
-1.5096394178935417,3.5760492716816468,0.25648174366217397,0.0001914302940781977,57
-1.5243407180651518,3.589972979545242,0.25257167351078197,0.00018754064505561763,58
-1.5412180688361334,3.5809788596601484,0.24815088861638251,0.0001847800739476971,59
-1.5563382123502498,3.58639558846281,0.2440106793479238,0.00018048700584610567,60
-1.5701325523693208,3.565158756516205,0.23950983763323427,0.00017830995079420972,61
-1.5880416198375134,3.586197027456789,0.23770429279937552,0.00017109905793208073,62
-1.6041976402600937,3.5970641886081225,0.23470758916211204,0.00016663638956807486,63
-1.616144798826726,3.5919831854041457,0.23105611480498153,0.00016500199027723376,64
-1.629741971680426,3.595437123946702,0.22760034863175369,0.0001612325414624839,65
-1.6520644124185186,3.631057370080779,0.2295808177683351,0.00015433942227663293,66
-1.6684006725866543,3.6442571479103445,0.22735006221223783,0.0001511033302322741,67
-1.6829362049067385,3.655760388755629,0.225113625335547,0.00014869045492468005,68
-1.696689924042916,3.661775195369172,0.22201045830419447,0.00014663328496509912,69
-1.7093290588417092,3.6636637460031114,0.2190870636593212,0.0001449762319742889,70
-1.7220277545286795,3.666785089797383,0.2163246021687429,0.00014310261182812645,71
-1.733685358278934,3.667535094154932,0.21368714111226478,0.0001414535208657476,72
-1.7480312209268374,3.6798488642453027,0.21246464066881776,0.0001392032002449869,73
-1.7601957260941137,3.6845519187673554,0.21011382463179443,0.00013741215581576736,74
-1.7732109010285535,3.690681850565126,0.2079731272483409,0.0001358501622215747,75
-1.7863577634690335,3.696813780836753,0.2058806638010415,0.00013446524565560893,76
-1.798885621843841,3.6974165142622395,0.2036765030494309,0.0001332209918348179,77
