mean_constant,lengthscale,outputscale,noise,alpha,iteration
-4.654869473764836e-07,0.0955858568123725,1.0000002902065277,1.516844546474331e-07,2.2624667166607955,1
0.012893331110152612,0.09538946736290953,1.0001233983361797,1.5168786039112757e-07,2.2645567778065407,2
-0.0006981822078678651,0.09529785818292186,0.9999749049249609,1.5168515827105426e-07,2.2659197848656074,3
-9.35545382246957e-05,0.09537134353865746,0.9999980404901745,1.5168534194470407e-07,2.2661510106511713,4
-6.619234539461634e-06,0.0956467647935739,0.999999583612159,1.5168431394785435e-07,2.2650253028322203,5
-2.4572943101045155e-06,0.09599278801125655,0.9999996054218753,1.5168302076179694e-07,2.2634590920472872,6
0.009201193685881136,0.0965379598226391,1.0000551497639547,1.516820716181041e-07,2.260549319791615,7
-0.000908243122994021,0.09719762049432153,1.0000049137112754,1.516788719406096e-07,2.2569362017366457,8
2.7695203382439838e-05,0.09798317346299118,0.9999992116029921,1.5167609122956618e-07,2.252568900440301,9
-9.287597723406643e-06,0.0989747135304139,0.9999992898527612,1.5167281550899451e-07,2.246941138956549,10
-3.5283708433149393e-06,0.10037992728102003,0.9999989002685633,1.5166831954077775e-07,2.238785453972836,11
-2.0327173444248984e-05,0.10207479583881056,0.9999987910175312,1.5166308956044714e-07,2.2291728638236155,12
-0.0034582907961557083,0.10414924972442224,0.9999040968260718,1.5165546840639036e-07,2.217632438181656,13
-0.00015491016313773118,0.106867248378077,0.9999889385870236,1.5164908390104712e-07,2.2027593955869924,14
-3.7833754963291625e-05,0.11062390823319881,0.9999972871020704,1.5163896058377745e-07,2.1827762856914887,15
-1.1229559682643903e-05,0.1161503067237482,0.9999965578041865,1.5162462991762109e-07,2.154785104970396,16
-2.00788559351425e-05,0.12284503168241218,0.9999962091457251,1.5160824136804798e-07,2.12456151866853,17
0.00015092017447524908,0.13316516146451887,0.9999938009401775,1.5158463434912902e-07,2.082373982874627,18
-0.00021174691456622577,0.15847339095637558,0.9998974980613241,1.5153149485353853e-07,1.993219604736209,19
-0.8178863003398533,2.6938063006405146,1.0252990144628404,0.009800592867087912,8.2955632209709,20
-0.482133339697918,2.0203554995475863,0.8563797999825731,0.009802892078662405,10.601313322450428,21
-0.05854359741002935,0.6029275289347142,1.0512573324678964,0.009762084858606098,9.50327771216348,22
-0.10756511622736607,0.3496729844680313,0.6114434179774942,0.00988331708225383,8.634234528685704,23
-0.10743053677869285,0.36441880654087994,0.6241425199862174,0.009878260085371848,8.405184829239463,24
-0.10550344443120226,0.3633352777225062,0.6266486693615048,0.009871568581181168,8.172369523280926,25
-0.10429395812237152,0.36123057797096514,0.6261099763325176,0.009864224638968258,7.919530328896849,26
-0.10310922518302351,0.35910823011749854,0.6256406411890654,0.009856104920551037,7.640529226507427,27
-0.10185271185686082,0.3570030546074682,0.6257090596280188,0.009847090585597002,7.32920512341704,28
-0.10065780783722349,0.35504393456696104,0.6258791171557556,0.009837050968407562,6.973029862226437,29
-0.09962728288465476,0.3533562213208954,0.6256458907567286,0.009825880237025162,6.5458674853875864,30
-0.09872080693828558,0.35210040271815357,0.625199807944501,0.00981356005190182,5.994005723849146,31
-0.09697003243720966,0.3519024261639163,0.6304479704809997,0.009800166559956991,5.217609691262917,32
-0.09679276883649147,0.35433376406443606,0.630905505805714,0.009787173487524371,3.638252913334825,33
-0.17872101937813822,0.19644540549601153,0.48629658763715766,0.009951635596813066,0.8718255044569168,34
-0.2272932848293083,0.23044382511983053,0.3714196156891778,0.009987089171478381,0.883770409844494,35
-0.29290563095152233,0.7258899086992667,0.2913366028959808,0.009994079004678889,2.466015733775461,36
-0.31964192148205295,0.8047739531518716,0.258337657595048,0.009996085195229933,3.5819877414159103,37
-0.33931435475766786,0.6502452628731785,0.2596192635397567,0.009997160738560069,2.3611499432381153,38
-0.36008704786189144,0.7084890548784739,0.2463047970260001,0.009997626278252361,2.983631270310552,39
-0.3873273232365017,0.7352107714645257,0.2213727038695175,0.009997843754672843,3.368738923085608,40
-0.40943587248703467,0.7656631677750648,0.20429981050275678,0.009997941304408425,3.835211571985271,41
-0.4314030707983362,0.775546590342104,0.18880054573152483,0.009997966509049983,3.9544272407845926,42
-0.4563581981927012,0.7766077448658391,0.17610221588801564,0.00999794385213919,3.9490829163858088,43
-0.47469418377285144,0.7726068892833078,0.17215146805049705,0.00999796980000506,4.093396967518759,44
-0.4821179880668851,0.7183251158509298,0.1873793862907756,0.009997985238704436,3.8297738036481497,45
-0.4954992233501616,0.7378783460459838,0.18720962529777535,0.009997886337798984,4.749709746019176,46
-0.5134641172243392,0.7577870018713404,0.17908769955316203,0.009997660278370903,5.442390478593905,47
-0.5314706448246568,0.7820182283074313,0.17299693325214993,0.00999728071714627,6.249574910368974,48
-0.5476158412330631,0.7906406323403713,0.16420627385972109,0.009996607661676737,6.835606620883112,49
-0.5624344338283372,0.7977998759803686,0.15646009625357452,0.009995247477496819,7.287197946945671,50
-0.5777074167164866,0.7858936679107278,0.14917313934655163,0.009991926910754354,7.463311946107801,51
-0.5914824179301086,0.7886312919017151,0.14889446621404645,0.009979126032299848,7.700869234143237,52
-0.6024409663385313,0.7573132153805571,0.1627349254393632,0.003801497753577176,8.058296948382035,53
-0.6149723966231985,0.7924938494299607,0.16521300528128374,0.004068410134830627,9.062743933003512,54
-0.6270196934641981,0.7984494441293973,0.15725810103650067,0.0035970455343114173,10.050224533415355,55
-0.6402880029422863,0.8296765393501758,0.15674696136225993,0.003618858396458528,11.098750785743373,56
-0.6476589734327574,0.8400499057650332,0.1735991732409007,0.00379266283079741,12.05551660484638,57
-0.6593298155344768,0.8629407201971455,0.17193491223456484,0.0031560343099593653,13.223110741024072,58
-0.6704306775958347,0.8992687091013061,0.17296024068330101,0.003174789966699836,14.557147312947908,59
-0.6803340297482667,0.9158357069791906,0.16796209981405924,0.002828450607611613,15.874379522970097,60
-0.6832911429299972,0.9233545234789329,0.18195505360953726,0.003865887463621158,16.936377828331185,61
-0.6941547780318896,0.9247186683488077,0.16743223767043275,0.004071135372250385,17.783430049679826,62
-0.701979052502217,0.933357225652268,0.16778639349049088,0.004135318270213279,18.497948506151435,63
-0.6879103294096379,0.8787065289769342,0.2177965411590244,0.005343178916632301,18.61663068891945,64
-0.6837040980122853,0.9074615420517672,0.2573316166985635,0.0037005170035178596,18.895588619799906,65
-0.6896057930087529,0.9572065684101807,0.24515596470071532,0.00320484682526717,19.81008077180059,66
-0.694150999785552,0.966767803951557,0.22255543218418067,0.0028348681448078007,20.83121706789803,67
-0.7036677359645503,1.020312383051852,0.22531549885989458,0.0028855541520279434,22.156072381991006,68
-0.7104410034230028,1.0417094731847896,0.21275827706130263,0.0024532909485087922,23.598810175145484,69
-0.7168389196134478,1.0626931597900096,0.20552754513596264,0.0022971225190293477,25.050330783710898,70
-0.7219215567419004,1.0719172624192614,0.19536262816587605,0.002041229834607208,26.450856578222805,71
-0.7285833600979976,1.0795481541658571,0.18269602591558556,0.0018850979542163607,27.781403848553325,72
-0.73624416524293,1.0895122314537282,0.1721262977842086,0.0017604913799536682,29.060156635625333,73
-0.7445529549404498,1.0959376094885056,0.1622837738047409,0.0016537184643693904,30.284603540911068,74
-0.7530206084332363,1.1068832601677592,0.15749818141971886,0.001585285691796595,31.477102110540226,75
-0.7600563877213983,1.1111512377080714,0.15023147416478996,0.0014764246034222994,32.62534901914733,76
-0.7701696501267141,1.1198362526762486,0.1444296981955627,0.0013857136863127228,33.74845470654724,77
-0.777946532062259,1.1282653059311805,0.14018891024295957,0.0013237034631979584,34.84960201584413,78
-0.7868998728029218,1.1318375712625504,0.13437646425952104,0.0012574045624423327,35.915758584143184,79
-0.7961573529153554,1.137504570003506,0.12943555813058324,0.0011936467300886844,36.95717941775304,80
-0.804386185683269,1.1440241086025054,0.12463092278931549,0.0011454326293159974,37.98086174428084,81
-0.814950850100623,1.1488333129258006,0.12000243992721676,0.0011057771146323109,38.98400574300161,82
-0.8237973780484449,1.1527191761536406,0.11579677068049628,0.0010699690150301445,39.96476615301463,83
-0.8304331871609858,1.1509795865509695,0.11217978241149343,0.0010420498987010695,40.90764196845483,84
-0.833914542077439,1.1250553504475116,0.10950134833911687,0.001078315241542606,41.73186642432348,85
-0.8415711923332008,1.1279218031590603,0.10715529051495479,0.0010372531842991288,42.53405285594077,86
-0.8499057689040992,1.131283738018143,0.10440110469046883,0.0010006878668537495,43.33144806297961,87
-0.8586375615532748,1.1344486151176634,0.10222158813528638,0.0009694644584041016,44.123778330348884,88
-0.8678761941447694,1.138879496044888,0.10005379513699755,0.0009396022134701024,44.91500694227343,89
-0.8772308363379776,1.1438667225187524,0.09803896980782936,0.0009132211693182947,45.70789071209849,90
-0.8864858944198236,1.1492850908533265,0.09629410349721831,0.0008905485921392319,46.50405938957322,91
-0.8956792392337609,1.1534456971221414,0.09420898280012242,0.0008677911589381324,47.300947963620665,92
-0.9047735217394973,1.1592166579419285,0.09237739599059441,0.0008481293082060444,48.10136463622882,93
-0.9099121527096914,1.1467694416740455,0.09105107840274654,0.0008453474661718135,48.858611533085536,94
-0.9109138575641103,1.1226259748269187,0.08840775118884898,0.0009322910279034933,49.51818495629788,95
-0.9187357120169611,1.1114909999315818,0.09452762015658557,0.0010939146325093694,50.0899188622509,96
-0.9140295165096058,1.0811821087158655,0.11534895059292233,0.0009875891393463282,50.622726311908046,97
-0.9316501684880302,1.1529935704815029,0.1286307434169354,0.0009591717029065095,51.368181763625444,98
-0.9468530079183198,1.1973656526545535,0.1338882882744041,0.000920423963102659,52.25709265296455,99
-0.9532435144361803,1.2072919645575022,0.13074201084281684,0.0008769306936467433,53.17089671627366,100
-0.9598756743685241,1.2210427785096623,0.13017227492062597,0.0008529236894397529,54.09935181091483,101
-0.9636541061858963,1.2213357532947504,0.12575085680808176,0.000821706561309842,55.01804990217418,102
-0.9688958587173737,1.2253735484139388,0.12170896809103317,0.0007921011776102375,55.9304972985472,103
-0.974438312973095,1.2315700883436902,0.11855958281912196,0.000765018209182796,56.84104843254054,104
-0.9789609636865159,1.2283053739261303,0.11493208207702302,0.0007471738166185002,57.73380422960459,105
-0.9783779024409879,1.210338636622248,0.11117489385938005,0.0007647034165294396,58.57604560475178,106
-0.9833722431034363,1.2129384541655839,0.10948767196303154,0.0007276753053245312,59.409908340225535,107
-0.9894727378859748,1.215495340007821,0.10669544810978963,0.0007048491046438287,60.24293617660402,108
-0.9943533371690192,1.218141663882178,0.10396063060715281,0.0006859589723105188,61.0742584646836,109
-1.000325981612221,1.2203825445629932,0.10142758903912273,0.0006684987217382514,61.904240362992034,110
-1.005627610727275,1.220468123506739,0.09896192013472994,0.0006538939195196841,62.72922724412664,111
-1.0086915114958113,1.2149995339960746,0.09686447661265069,0.0006491354484211886,63.535657501808565,112
-1.0136460248966495,1.2043237685405987,0.09680171476540207,0.0006837119704914536,64.29823059080246,113
-1.0155210806669739,1.1958212881149959,0.09856787137928413,0.000635884137894508,65.05597338934189,114
-1.018998500040399,1.1934250762774063,0.09591680843879742,0.000632905118607634,65.79964404964902,115
-1.0247310910667322,1.1957691531551702,0.09537281570473764,0.0006047014024643379,66.5486294323647,116
-1.0316834548978346,1.2004144752668537,0.09381004292438774,0.0005902963460817255,67.30552767133277,117
-1.0361281628442989,1.2021662140167244,0.09172957045391433,0.0005778369793449343,68.06325712391661,118
-1.0416518992262407,1.2022870114486452,0.08981049010558942,0.0005660006203675732,68.81907466431153,119
-1.0460138155259742,1.1959115956109474,0.08789101657822797,0.000558294903141457,69.56234579696823,120
-1.0437380112022154,1.171161989391707,0.08868144779174444,0.0005938273085818719,70.24735494563487,121
-1.0507819841180404,1.1745784552826475,0.08660694098050298,0.000586307122143741,70.91875380527988,122
-1.0489697033294605,1.1533986719409337,0.09391777395298063,0.0005981246336145312,71.5578410278974,123
-1.054578550976648,1.1533098078395145,0.09174032102859678,0.0005802745065560287,72.19442500775659,124
-1.0517034809065187,1.1097768160082948,0.09167482958625227,0.0006056763433410864,72.76375436069762,125
-1.0529265099079923,1.0984716879924343,0.09118261502576713,0.0005701129128330281,73.31819974598741,126
-1.0529320360781127,1.0758236720158743,0.09023408740004861,0.0005373151020876492,73.8508986502264,127
-1.0526325367029186,1.050820563118163,0.09080241138825454,0.0005134377263982125,74.36899037044596,128
-1.0555107281862781,1.0412922790828298,0.09065208910864604,0.0004841181773222319,74.89267399247898,129
-1.0589109502422691,1.0370542899706563,0.08960764199539596,0.00046659970832435744,75.42292699790382,130
-1.062566900178206,1.0394695286331834,0.08769881281196762,0.000460256706263593,75.95501862540034,131
-1.0675466072582702,1.0394297168724025,0.0857720468979293,0.00045005373753957185,76.48759882167478,132
-1.0713793559068507,1.0350052070849594,0.08484100310880804,0.00045499209151727015,77.00718000222291,133
-1.074083692500535,1.032551414446604,0.08288019495109335,0.00044785675171806925,77.51649945342025,134
-1.0774110723101973,1.0259350657833188,0.08386015940552259,0.0004848711552062125,77.99201362808124,135
-1.082876695547216,1.0259525898215864,0.08227688677644181,0.00047074489714464063,78.46536894852862,136
-1.0867591412615127,1.0276860824706082,0.08114122996615734,0.0004603664084245091,78.94775599856753,137
-1.090365684184214,1.0260312339118642,0.0799615150590842,0.0004557282053302482,79.43087982510387,138
-1.0940598166004976,1.026361948123404,0.08186283281440582,0.00045499045325131864,79.93341659523203,139
-1.0980663446046324,1.0233371010914527,0.08028813975206474,0.00044759169727983885,80.43466780728663,140
-1.1026523529551309,1.0376152172034083,0.08310099851557615,0.0004620835654973712,80.9854851240821,141
-1.1070146851444072,1.0425096731368617,0.08324463817620607,0.00044669547899137086,81.57413333441944,142
