iteration,best_obj_val
1,-21.283152762568037
2,-21.283152762568037
3,-21.283152762568037
4,-21.283152762568037
5,-21.228737141491298
6,-21.228737141491298
7,-21.02585992003231
8,-21.02585992003231
9,-21.02585992003231
10,-21.02585992003231
11,-21.02585992003231
12,-21.02585992003231
13,-21.02585992003231
14,-21.02585992003231
15,-21.02585992003231
16,-21.02585992003231
17,-21.02585992003231
18,-21.02585992003231
19,-21.02585992003231
20,-21.02585992003231
21,-21.02585992003231
22,-21.02585992003231
23,-21.02585992003231
24,-21.02585992003231
25,-21.02585992003231
26,-21.02585992003231
27,-21.02585992003231
28,-21.02585992003231
29,-21.02585992003231
30,-21.02585992003231
31,-21.02585992003231
32,-21.02585992003231
33,-21.02585992003231
34,-21.02585992003231
35,-21.02585992003231
36,-21.02585992003231
37,-21.02585992003231
38,-21.02585992003231
39,-21.02585992003231
40,-21.02585992003231
41,-21.02585992003231
42,-21.02585992003231
43,-21.02585992003231
44,-21.02585992003231
45,-21.02585992003231
46,-21.02585992003231
47,-21.02585992003231
48,-21.02585992003231
49,-21.02585992003231
50,-21.02585992003231
51,-21.02585992003231
52,-21.02585992003231
53,-21.02585992003231
54,-21.02585992003231
55,-21.02585992003231
56,-21.02585992003231
57,-21.02585992003231
58,-21.02585992003231
59,-21.02585992003231
60,-21.02585992003231
61,-21.02585992003231
62,-21.02585992003231
63,-21.02585992003231
64,-21.02585992003231
65,-21.02585992003231
66,-21.02585992003231
67,-21.02585992003231
68,-21.02585992003231
69,-21.02585992003231
70,-21.02585992003231
71,-21.02585992003231
72,-21.02585992003231
73,-21.02585992003231
74,-21.02585992003231
75,-21.02585992003231
76,-21.02585992003231
77,-21.02585992003231
78,-21.02585992003231
79,-21.02585992003231
80,-21.02585992003231
81,-21.02585992003231
82,-21.02585992003231
83,-21.02585992003231
84,-21.02585992003231
85,-21.02585992003231
86,-21.02585992003231
87,-21.02585992003231
88,-21.02585992003231
89,-21.02585992003231
90,-21.02585992003231
91,-21.02585992003231
92,-21.02585992003231
93,-21.02585992003231
94,-21.02585992003231
95,-21.02585992003231
96,-21.02585992003231
97,-21.02585992003231
98,-21.02585992003231
99,-21.02585992003231
100,-21.02585992003231
101,-21.02585992003231
102,-21.02585992003231
103,-21.02585992003231
104,-21.02585992003231
105,-21.02585992003231
106,-21.02585992003231
107,-21.02585992003231
108,-21.02585992003231
109,-21.02585992003231
110,-21.02585992003231
111,-21.02585992003231
112,-21.02585992003231
113,-21.02585992003231
114,-21.02585992003231
115,-21.02585992003231
116,-21.02585992003231
117,-21.02585992003231
118,-21.02585992003231
119,-21.02585992003231
120,-21.02585992003231
121,-21.02585992003231
122,-21.02585992003231
123,-21.02585992003231
124,-21.02585992003231
125,-21.02585992003231
126,-21.02585992003231
127,-21.02585992003231
128,-21.02585992003231
129,-21.02585992003231
130,-21.02585992003231
131,-21.02585992003231
132,-21.02585992003231
133,-21.02585992003231
134,-21.02585992003231
135,-21.02585992003231
136,-21.02585992003231
137,-21.02585992003231
138,-21.02585992003231
139,-21.02585992003231
140,-21.02585992003231
141,-21.02585992003231
142,-21.02585992003231
143,-21.02585992003231
144,-21.02585992003231
145,-21.02585992003231
146,-21.02585992003231
147,-21.02585992003231
148,-21.02585992003231
149,-21.02585992003231
150,-21.02585992003231
151,-21.02585992003231
152,-21.02585992003231
153,-21.02585992003231
154,-21.02585992003231
155,-21.02585992003231
156,-21.02585992003231
157,-21.02585992003231
158,-21.02585992003231
159,-21.02585992003231
160,-21.02585992003231
161,-21.02585992003231
162,-21.02585992003231
163,-21.02585992003231
164,-21.02585992003231
165,-21.02585992003231
166,-21.02585992003231
167,-21.02585992003231
168,-21.02585992003231
169,-21.02585992003231
170,-21.02585992003231
171,-21.02585992003231
172,-21.02585992003231
173,-21.02585992003231
174,-21.02585992003231
175,-21.02585992003231
176,-21.02585992003231
177,-21.02585992003231
178,-21.02585992003231
179,-21.02585992003231
180,-21.02585992003231
181,-21.02585992003231
182,-21.02585992003231
183,-21.02585992003231
184,-21.02585992003231
185,-21.02585992003231
186,-21.02585992003231
187,-21.02585992003231
188,-21.02585992003231
189,-21.02585992003231
190,-21.02585992003231
191,-21.02585992003231
192,-21.02585992003231
193,-21.02585992003231
194,-21.02585992003231
195,-21.02585992003231
196,-21.02585992003231
197,-21.02585992003231
198,-21.02585992003231
199,-21.02585992003231
200,-21.02585992003231
201,-21.02585992003231
202,-21.02585992003231
203,-21.02585992003231
204,-21.02585992003231
205,-21.02585992003231
206,-21.02585992003231
207,-21.02585992003231
208,-21.02585992003231
209,-21.02585992003231
210,-21.02585992003231
211,-21.02585992003231
212,-21.02585992003231
213,-21.02585992003231
214,-21.02585992003231
215,-21.02585992003231
216,-21.02585992003231
217,-21.02585992003231
218,-21.02585992003231
219,-21.02585992003231
220,-21.02585992003231
221,-21.02585992003231
222,-21.02585992003231
223,-21.02585992003231
224,-21.02585992003231
225,-21.02585992003231
226,-21.02585992003231
227,-21.02585992003231
228,-21.02585992003231
229,-21.02585992003231
230,-21.02585992003231
231,-21.02585992003231
232,-21.02585992003231
233,-21.02585992003231
234,-21.02585992003231
235,-21.02585992003231
236,-21.02585992003231
237,-21.02585992003231
238,-21.02585992003231
239,-21.02585992003231
240,-21.02585992003231
241,-21.02585992003231
242,-21.02585992003231
243,-21.02585992003231
244,-21.02585992003231
245,-21.02585992003231
246,-21.02585992003231
247,-21.02585992003231
248,-21.02585992003231
249,-21.02585992003231
250,-21.02585992003231
251,-21.02585992003231
252,-21.02585992003231
253,-21.02585992003231
