mean_constant,lengthscale,outputscale,noise,alpha,beta,iteration
1.710558763042856e-05,0.07693730677405154,1.0000034033681746,1.518340544370956e-07,1.0072162452324855,3.37797843551521,1
0.011129681236585925,0.07640527399417675,1.0001120015517038,1.5183935166311302e-07,1.0036543269936606,3.3836601158441026,2
-0.0009508536770986646,0.07584084412458723,0.9999882372402753,1.5184059964733002e-07,1.0239193822305426,3.389420184379702,3
-6.383074288189729e-05,0.07521256980858992,1.0000008528803974,1.5184443885561884e-07,1.031902522845152,3.395678592696313,4
-1.0570796106368097e-05,0.07467802736874193,1.000001106063412,1.5184691423000486e-07,1.0216934763214134,3.4011991671184107,5
-0.0021202329790837,0.0741746879631755,1.0002746972124237,1.518546792683944e-07,1.0195205453836977,3.4067111891906907,6
0.0006486000214710182,0.07376141655819725,0.9999834538646892,1.5185162117750905e-07,1.0275780544759388,3.411271793534891,7
4.16266840691606e-05,0.07352714960711963,1.0000031687313577,1.518528853022164e-07,1.0126589459409019,3.414465550921975,8
3.886136726829208e-06,0.07325357248915038,1.0000027867677956,1.518539625082747e-07,0.992672464754164,3.418348369856014,9
-7.38797982954461e-05,0.07293454101306653,1.0000055169470607,1.5185413413073658e-07,0.928925234344315,3.422674174632562,10
0.0014766126577730292,0.07260639245631235,0.9999968073088061,1.5185388789488472e-07,0.8597138770486283,3.426910934563816,11
-0.0004450392100507944,0.07233347713931686,1.000018748901058,1.5185962196567504e-07,1.0101577048767958,3.4305661384323254,12
4.046561975446391e-05,0.07203044994654054,1.000002584191417,1.5186117202216675e-07,1.0131192548956387,3.4349953305234484,13
0.0004186349580731422,0.07159990114131795,1.0000021265305155,1.5186375825323613e-07,1.0437554659677901,3.439764684740241,14
0.0018124782752163822,0.07109177840369647,0.9999389242162764,1.5186474365538635e-07,1.0378285310043827,3.445076941255331,15
0.0001669924241060381,0.07062968518419276,1.0000057002902631,1.518675981472227e-07,1.0413907895599988,3.449852185984269,16
-1.1328719812003772e-05,0.07021809424911485,1.0000004103497717,1.5186854188639e-07,1.0132719216422712,3.454517213657207,17
-9.92806932498924e-06,0.06979591724130757,1.000000715216932,1.518705364946748e-07,1.0336424543067257,3.45893413661505,18
-0.0038264145483452947,0.069393435127723,1.0000132206972996,1.5187196094582816e-07,1.0250089342310449,3.4632276332537697,19
0.001263333429461401,0.0689610008112747,0.9999934973093575,1.5187286898433217e-07,1.0106133917627038,3.46759245548684,20
-0.00010524791725261969,0.06858814060560212,1.0000043618712697,1.518745747940803e-07,1.0285819282086333,3.4714089868992826,21
3.258824147092207e-06,0.06831150411228132,1.0000011077113826,1.5187531230149452e-07,1.012030999255327,3.475132265939647,22
-0.00013820909516757017,0.06799488517853404,1.0000013715854439,1.5187648266720042e-07,1.0084927934608887,3.4792929053491544,23
-0.0028434907452847043,0.06772768244172159,0.9999786321325532,1.5187688190482812e-07,0.9845420693200501,3.4831551793986604,24
0.0002191954775173496,0.06739189303749078,1.0000096152693403,1.5187828124205355e-07,0.9809470651475918,3.487224063309225,25
-1.0126351397232358e-05,0.06708868420466044,0.9999998028715141,1.5187878669500543e-07,0.9601369094896389,3.491036679235597,26
-0.0004725614712435623,0.06694496434880048,0.9997468044761286,1.5187461098948464e-07,0.8103697950857411,3.4943886030334426,27
-0.00042035300721208547,0.06677997424169484,1.0000181483276456,1.5188319905805277e-07,1.0342452600303373,3.4961435494496196,28
-8.607620798172946e-05,0.06653890324551272,1.000001200517174,1.5188396953881905e-07,1.0452197254111137,3.4991837201627387,29
5.6562598020793216e-05,0.06630741138879442,1.0000008110806684,1.5188462254602112e-07,1.0409592213372818,3.5023706110483115,30
-0.004623297731721181,0.0659672434321885,1.0000137262798394,1.5188548595296432e-07,1.033820851091021,3.506006554536649,31
0.0004458225159367506,0.06558346556094148,1.0000006335240232,1.518862181147045e-07,1.030440989019437,3.50992307761631,32
3.4312226465143885e-05,0.06522664843275583,1.000003225024927,1.5188662954411392e-07,0.9997513020763301,3.514036721864592,33
-0.0037081893439226583,0.06488680283178985,1.0000129274606628,1.5188777858542082e-07,1.013763353149526,3.517821400585066,34
-0.0008595453727251727,0.06453135693278246,1.0000031823181623,1.518880228837287e-07,0.9807772096300366,3.5218787543797716,35
2.692658875515038e-05,0.06420658121273434,1.00000233182584,1.5188917166853621e-07,1.002793348864678,3.525728380158832,36
-7.460361242682246e-05,0.06391149398262198,1.0000019394423876,1.5188989775794177e-07,1.0005981781658062,3.5294734231493643,37
-0.004324213808352439,0.0635486035427887,1.0000266508556304,1.5189122553352728e-07,1.0168226006338255,3.5337447142075566,38
0.00038466761186297456,0.06323390688484819,1.0000056946240505,1.5189147251546908e-07,0.9857473666987644,3.53828326576127,39
-3.714134409897818e-05,0.06293861870944292,1.0000013447437717,1.5189247909829784e-07,1.0024407472762156,3.5423476281577444,40
-0.00011311060112589748,0.06264646664846889,1.0000032361765863,1.518929729543224e-07,0.9825072530923704,3.546570016336871,41
-0.0022493636954827954,0.0623872214513219,1.0000087785096174,1.5189314037840474e-07,0.9460825754846875,3.5502249775587282,42
-0.00022666014146287782,0.06227255844678759,0.9998746091722992,1.5189996754655748e-07,1.0286303803508283,3.5510625426126143,43
-3.916882367562908e-05,0.06211011156550993,1.0000157552481634,1.5190332710665296e-07,1.0853701843922372,3.553442227907222,44
-3.501597923805036e-06,0.06189657771142879,0.9999993014764519,1.5190359771027816e-07,1.0806322634360985,3.556460886099565,45
-0.004827717026750189,0.06168065737933228,1.0000208399438495,1.5190398886071686e-07,1.07119189421192,3.559327860111175,46
0.0009541647018852116,0.06148971673112535,0.9999977617312868,1.5190402396024934e-07,1.061621561299167,3.5619164710677143,47
0.00011621081452660102,0.06131034462293986,1.0000024864632817,1.5190421266970203e-07,1.052294716608469,3.564392541544313,48
9.975373361406996e-06,0.061158797973722624,0.999999941462262,1.5190462163772688e-07,1.059691478010007,3.566573024583501,49
2.463751689123583e-05,0.06100087874899817,0.9999982225433512,1.5190490475058208e-07,1.0604366339147249,3.568773839987857,50
-0.007815557417496063,0.060874253809581065,1.0000739235048814,1.5190552842295562e-07,1.0548003935179424,3.570812109001406,51
-0.0005026462345048227,0.060771766031151926,1.0000013279103146,1.5190528704955557e-07,1.0533395636834586,3.5727015301143608,52
-5.6717156099633476e-05,0.06071427198320934,1.0000010616657087,1.519053624265337e-07,1.045209012994431,3.574623830464027,53
8.95732127556387e-06,0.06068260496200876,1.0000026680316862,1.519049053938696e-07,1.0042743073813483,3.5766168715129125,54
0.009934511614118917,0.060641889497612525,1.0001135089357198,1.5190496670366867e-07,0.9558765091694009,3.5787774752427315,55
0.0005048835675780927,0.06075761150456482,0.9999949377909358,1.5190245247890727e-07,0.8193656869326101,3.581537663576438,56
0.0001028347779243377,0.060778344102085144,0.9999858672245181,1.519065453514487e-07,1.062536571997041,3.581408739837552,57
1.3148102358086346e-05,0.06062963833343348,0.9999987642253558,1.5190672710331256e-07,1.0532476890072167,3.5838290861787168,58
0.011454567332602108,0.06043906326625128,1.0001327456214286,1.519073680471463e-07,1.031018532747837,3.58671977707199,59
-5.6100398741883595e-05,0.06026207805728519,1.000003128256115,1.519068450095798e-07,1.016656739103422,3.589798545023594,60
2.248891695958295e-05,0.06005682366170656,1.0000043546049973,1.5190727197385876e-07,1.0198495094250122,3.593341712801309,61
2.85888490427431e-06,0.05983853664078448,1.0000023386034305,1.5190777538466552e-07,1.027672242296645,3.5971301326240495,62
2.649218450009134e-05,0.059589369985629366,1.0000027241239964,1.519081139572415e-07,1.0227031650571572,3.6010175753774027,63
0.0008875318048742265,0.059334773729428025,0.9999948434432182,1.5190861431973415e-07,1.0317965903289403,3.604920280015869,64
-0.00021669058745178108,0.05916208990754854,1.0000002551126899,1.5190906182645838e-07,1.0350627945053121,3.608689544523714,65
1.1558806894246264e-05,0.0589509900259945,0.9999990738512834,1.5190949984128014e-07,1.041814811457195,3.612468498029296,66
4.273195596859466e-06,0.05870288364980773,1.0000017258076448,1.519100171470423e-07,1.0536327061926343,3.616270524084252,67
-4.3973571695181745e-06,0.05844515603979895,1.0000001449919882,1.5191022927623767e-07,1.0421262467533532,3.6202050265661216,68
-0.015071739959339539,0.05819070577347546,1.0002429868992966,1.5191169080102416e-07,1.056659834322108,3.623914811491652,69
0.00020530951474525492,0.05795853872144049,0.9999981093849863,1.5191086434789094e-07,1.0377290563710628,3.6277883580237957,70
-8.967303594601943e-06,0.05776841673225592,0.9999969460282424,1.5191091321875117e-07,1.0110880489458112,3.6318220850643432,71
-2.437882890976027e-06,0.05758116645628992,1.000003860086924,1.5191161961139393e-07,1.0468966106082367,3.635218273861071,72
-7.989186279402232e-06,0.05737076977231193,1.0000084652148775,1.5191185270194e-07,1.039217471862413,3.638798096261523,73
-0.01011168868733043,0.05719829221550829,1.000106027829318,1.5191263858878052e-07,1.0564463210228436,3.642109113393699,74
-0.0004662359079566819,0.05698741267982421,1.000003623595115,1.5191266509216448e-07,1.0670312257263173,3.645587031279462,75
-6.833897765840141e-05,0.056727656293943204,0.9999965205741421,1.5191296981979447e-07,1.0732443132347727,3.649089799058112,76
-1.2522337108926886e-06,0.05650408160745038,1.0000007240079773,1.519131962910646e-07,1.066971495070095,3.652790212847718,77
-0.011693387457395309,0.056269426595716765,1.0001338642015658,1.5191398313755914e-07,1.076411379803943,3.6565931202798465,78
0.00027995443277733546,0.056014897800560855,0.9999944067384292,1.5191393723395842e-07,1.0899273245466086,3.660274573960624,79
-7.36247922106798e-05,0.05582995054451359,1.0000146771397447,1.5191414051450438e-07,1.0825851920744207,3.663482216592215,80
-2.72709052090271e-06,0.05565528742635254,1.0029638708947113,1.5194897621224644e-07,1.083611402049227,3.6663797638986364,81
-0.00022981570665593363,0.05547583613495988,1.0002906677533399,1.5196023228878144e-07,1.044050871928497,3.669782730494562,82
0.0025311699086151924,0.05540046607674027,0.9999970247004699,1.5195962485098682e-07,1.025690814762,3.67290603060772,83
0.00019827059486464014,0.05524547284924769,1.0000102264105435,1.5195994299562232e-07,1.0370627661784975,3.6760031725533686,84
