mean_constant,lengthscale,outputscale,noise,nu,iteration
-4.4497450964623975e-09,0.4021149505251593,0.9999998598800853,1.3994658939808886e-07,0.5,1
-0.0001591733884033117,0.12976240321834945,0.9999887711289235,1.3994870523315134e-07,0.5,2
5.3653694032540405e-05,0.11507725896224988,1.0000005112017138,1.3994898558342717e-07,0.5,3
1.2938243648085612e-06,0.11500373018421008,0.9999998786688102,1.399489768423879e-07,0.5,4
-3.934722671149377e-07,0.11500334045880133,0.9999998563454047,1.3994897652857542e-07,0.5,5
-6.223311145490588e-07,0.11500333839289414,0.9999998597333524,1.39948976575789e-07,0.5,6
0.01222745968321144,0.11500333838194488,0.9997628406681507,1.399458655550166e-07,0.5,7
-0.00026964310834789995,0.11500333838188688,1.0000003010401124,1.3994905513431274e-07,0.5,8
2.991856855273993e-05,0.11500333838188675,1.0000019639322797,1.399490773122084e-07,0.5,9
-2.1031327150979242e-06,0.11500333838188675,0.9999998330390603,1.3994905067920083e-07,0.5,10
-4.838587231461327e-07,0.11500333838188675,0.9999998568962551,1.3994905097005043e-07,0.5,11
-2.156178369358056e-08,0.11500333838188675,0.9999998600832356,1.3994905100796953e-07,0.5,12
-0.00010711155545172046,0.11500333838188675,0.999999868198878,1.3994905109961418e-07,0.5,13
-0.0005481792145117558,0.11500333838188675,0.9999221674296517,1.399482788564198e-07,0.5,14
0.0002074411711343273,0.11500333838188675,0.9999899869705359,1.3994904524243508e-07,0.5,15
1.185697053380089e-05,0.11500333838188675,0.9999991432922211,1.3994914379447044e-07,0.5,16
8.487923816363088e-07,0.11500333838188675,0.9999998229351947,1.39949150907636e-07,0.5,17
9.987341129666979e-08,0.11500333838188675,0.999999862410212,1.3994915130930898e-07,0.5,18
-2.4542603279455104e-08,0.11500333838188675,0.9999998601152065,1.3994915128651543e-07,0.5,19
-0.000203294910874853,0.11500333838188675,0.9999998899870364,1.3994915156876155e-07,0.5,20
0.002909718895404495,0.1150033383818867,0.9998551097307524,1.3994793101883115e-07,0.5,21
-0.00023464277205380925,0.1150033383818867,0.9999973669345532,1.3994926377665164e-07,0.5,22
-1.1046058341603826e-05,0.1150033383818867,1.000000348140674,1.399492906491821e-07,0.5,23
-1.424251608037112e-06,0.1150033383818867,0.9999998978808977,1.399492867003668e-07,0.5,24
-3.334592146303615e-08,0.1150033383818867,0.9999998597602389,1.3994928637497303e-07,0.5,25
-8.771246381823876e-09,0.1150033383818867,0.9999998597491779,1.3994928637493025e-07,0.5,26
2.4820853201224137e-06,0.1150033383818867,0.999999860074875,1.3994928637756863e-07,0.5,27
0.004215748476692884,0.11500333838188664,1.0003088763567052,1.3995175232394088e-07,0.5,28
-0.0002510909316853052,0.11500333838188664,1.0000184848343243,1.3994962914201122e-07,0.5,29
4.1970456663791796e-05,0.11500333838188664,0.9999986230748135,1.3994948193042734e-07,0.5,30
-1.2072893383815823e-06,0.11500333838188664,0.9999997451358962,1.3994949021351785e-07,0.5,31
-1.6414182475486368e-07,0.11500333838188664,0.9999998609372044,1.399494910431501e-07,0.5,32
-1.1099740726730142e-08,0.11500333838188664,0.9999998609596252,1.399494910431814e-07,0.5,33
-4.188501053379776e-10,0.11500333838188664,0.9999998599840327,1.3994949103654514e-07,0.5,34
