mean_constant,lengthscale,outputscale,noise,iteration
-5.515513674432063e-07,0.10409052141664353,1.0000004032504526,1.5586356305240498e-07,1
-8.055235172551801e-07,0.10380624578588435,1.000000041201904,1.5586511078943688e-07,2
5.941300340739859e-05,0.10380516845652313,0.999999780815193,1.5586510093773794e-07,3
-0.003253146704906044,0.10403841780837415,1.0000810063052639,1.5586584102218875e-07,4
-0.000286791734478759,0.10437777953892688,0.9999945247816682,1.5586206999272858e-07,5
-1.769045438744829e-05,0.10491909556539895,0.9999989136907255,1.5585948120346623e-07,6
-1.8544435438806964e-06,0.10560712052299348,0.9999992050932631,1.5585616707316918e-07,7
-4.036520801110357e-06,0.10651223937609573,0.9999990276051409,1.5585192656694806e-07,8
0.010377009840933043,0.1077489463640734,1.000073328886704,1.5584786749908979e-07,9
0.0006017804557173004,0.10935935168860986,0.9999755259555062,1.558388236939657e-07,10
-4.003163926806356e-06,0.11144417581718866,0.9999993692680897,1.558304826693907e-07,11
-1.4555541893053223e-05,0.11418949871018007,0.9999976139241545,1.5581925416802947e-07,12
-1.0235283231648388e-05,0.11767996388437725,0.9999969936791988,1.558055793028019e-07,13
0.009634433799055559,0.1228352804648657,1.0002156091395875,1.5579034643906864e-07,14
-2.6397512099950117e-05,0.13095393444089806,0.9999850430500632,1.557574790618686e-07,15
-4.738829651443146e-05,0.14736147125070023,0.9999818085786473,1.5570387656801829e-07,16
-1.1043999552409764,2.7161703299826723,1.2303595713510471,0.0003959124822940672,17
-0.9505705925466104,2.5650116396736142,0.9779522847872186,0.0005143975522319751,18
-0.9996577417279633,2.6467199193665363,0.8933429812525802,0.0005357468556901729,19
-1.055727684727695,2.6631121957583455,0.8077879772737621,0.0005035943867547285,20
-1.1054137326614457,2.683288842061773,0.7388767741166679,0.0005217014189752607,21
-1.144094139674507,2.728098084922778,0.6909692119468991,0.0005584298219477991,22
-1.1807857277891554,2.7919451713820105,0.6564287668540035,0.0006727257520143221,23
-1.206674035543373,2.8191606215282787,0.6239820885321055,0.0006511482771820666,24
-1.2344960604591129,2.8357654310786464,0.5947554128312592,0.0006174360558452369,25
-1.2631602086006255,2.8018153329686677,0.5656295965734486,0.0005297930901849332,26
-1.2901341902870036,2.8328729912110284,0.5441121206113526,0.000511815581774692,27
-1.3162708988622422,2.8333134960094357,0.5204108009669031,0.0004685951889060218,28
-1.3186961282230516,2.6755330008932408,0.49348247565742714,0.00036594689980912995,29
-1.3372927751051091,2.6485033109949105,0.46704182409695594,0.0003739183031984106,30
-1.382513766294449,2.6996455880548957,0.4598642105942527,0.0003558959476997919,31
-1.4057946601050084,2.7156103454671303,0.4440862186247316,0.0003458709065171686,32
-1.4276311355414142,2.735206392473357,0.43136216208978806,0.00033840667390563553,33
-1.4463385940253768,2.7317839488847175,0.41924905317583816,0.0003304328610085334,34
-1.4642653313307095,2.766860337821268,0.413700314613664,0.00032717591596157896,35
-1.4856893272210807,2.771935791071716,0.40127046744797334,0.00031858991097137,36
-1.505918874565474,2.730723419784877,0.39073284963261473,0.00029732726812543983,37
-1.5268019451901633,2.7416543791814494,0.38116720819929917,0.0002820365980888283,38
-1.5484366758897528,2.7564979283757056,0.37267161067363097,0.0002694252774467231,39
-1.57102039265123,2.7501673382931604,0.3608656135616946,0.00025621751104778454,40
-1.5946547830977291,2.7647149389630576,0.3536917772451005,0.0002431070363214485,41
-1.6148962394359927,2.7752580800044213,0.3471051237387023,0.00023658218375381866,42
-1.6360379371495637,2.7759645224469787,0.33971023303016423,0.00023146111716239515,43
-1.652147096936882,2.7928406601073843,0.3352141420645817,0.00022724002915516588,44
-1.6709598273295505,2.7975619630850583,0.3288066733549203,0.00022238886952176024,45
-1.68893844643266,2.7982765513787107,0.3229676667002565,0.00021924755919241386,46
-1.706800425536261,2.8055905354181943,0.3178248413669845,0.00021663284289809664,47
-1.7241025251993403,2.81372513602679,0.3134955869154397,0.00021462576459612727,48
-1.7397363072064052,2.8218812409187506,0.3097338550866629,0.00021362640341545742,49
-1.7568508648457344,2.82586229049477,0.3047725445084812,0.0002117833348320567,50
-1.7730334114089676,2.8326871929284154,0.30041616660091536,0.00021059533832789868,51
-1.7904236312509934,2.833390136794641,0.2961830684398348,0.00020798645465177937,52
-1.8073020871189622,2.8366170560305703,0.2920541101970482,0.0002053678978308752,53
-1.8220811195447766,2.844978927169896,0.28928629909671916,0.00020433267977638708,54
-1.8385115811226913,2.8460346550228737,0.28562215253131756,0.00020163378745640545,55
-1.8536133914119817,2.851833966913299,0.28261175181651693,0.00020006214607513513,56
-1.865911511804514,2.8614052886664556,0.28072034523807515,0.00020106640579960092,57
-1.8795254979358835,2.8673908408565216,0.27769880088318766,0.0001998978569386651,58
-1.894519355570335,2.8711848612129454,0.27460232178554334,0.00019841759054357202,59
-1.913965432688237,2.8590729004170226,0.2736883167142362,0.00019268935405848252,60
-1.9292375472281336,2.870832901181412,0.27195652035449325,0.00019114726425746193,61
-1.9466948421258843,2.870055142492121,0.26841121545840263,0.00018687241687699867,62
-1.9621410454518728,2.8747483523062174,0.265577634771063,0.00018370304855202065,63
-1.979367197691845,2.8702723815841624,0.2623497971902368,0.0001788122116543697,64
-1.9922082366372582,2.885307752242343,0.26214066575691164,0.00017730569797553086,65
-2.0067848719534127,2.8907599672077295,0.2600238245889534,0.0001753031423615857,66
-2.0165309804566993,2.9059895628345562,0.26011998420187665,0.00017750992406561936,67
-2.032871273853691,2.9017189270841377,0.25752902433956837,0.00017349350284980483,68
-2.044376436044608,2.913203336019076,0.2565056188416299,0.0001734921151984173,69
-2.0596253551407684,2.9133211915029325,0.2540665264666355,0.00017142007477272022,70
-2.0733594043032793,2.917824564819557,0.2520087894847672,0.0001702931226456094,71
-2.0854977663109806,2.9246917557320535,0.250352733742044,0.00017013545862232387,72
-2.0985831768073178,2.9285203943531046,0.24828638940698664,0.00016918967306631038,73
-2.1130405341208753,2.926991333197551,0.24619702155826106,0.0001666765767667935,74
-2.1255980645957178,2.9302203993144214,0.24447689960987445,0.0001655046394172588,75
-2.1391394811374496,2.928929865486532,0.24239896498155816,0.00016266326925506669,76
-2.152525362026346,2.9310288613891116,0.24062321051128474,0.00016102674654453283,77
-2.1644461601241605,2.9400796959001383,0.240407427030573,0.00016256068612163058,78
-2.177157723416587,2.9418741130207975,0.2383972382460587,0.00016086070045323917,79
-2.188838977781142,2.9487857982106007,0.23770628167309094,0.00016208274223353348,80
-2.2020876857913234,2.950887804902361,0.23605036840471508,0.0001615010288536071,81
-2.2180715948090466,2.9495587753365116,0.2343054418482099,0.00015706082449865158,82
-2.238974797288895,2.9521454334923356,0.23312823707344266,0.000154364361130582,83
-2.2519394122068035,2.967028552652807,0.23377710704666016,0.00015541724111587806,84
-2.265727139180175,2.979640417360413,0.23403228419410033,0.00015522858849344013,85
-2.2833844736542117,2.988771589610366,0.2337550883284766,0.00015491747491113355,86
-2.3003050176941713,2.9963115705273644,0.23309824846635283,0.00015363442154398585,87
-2.3078716666665526,3.0044774155469405,0.23381505269394262,0.00015161330236773495,88
-2.3258619614602316,3.0114437307653086,0.23317294168533395,0.00014963783607319556,89
-2.3427705442077693,3.022289543691821,0.2333186041568061,0.0001463775912915963,90
-2.3621090096907698,3.0331009537329114,0.23345592438904528,0.00014428094295954567,91
-2.3805303800132154,3.0401851007794916,0.23284430484506244,0.00014292607545562098,92
-2.4024514309416505,3.051667688723554,0.23298524806511078,0.0001411397272829782,93
-2.42089712066569,3.061357912794541,0.23282575350340654,0.00014060235316524093,94
-2.4405056507320304,3.069392131649256,0.23220115942566383,0.00013866485597139987,95
-2.459474620479171,3.077978742937175,0.23176710583258575,0.0001373197950770519,96
-2.4910538784063077,3.0950323035928498,0.2330322955102912,0.00013728806344530714,97
-2.5089426745315895,3.103832489637221,0.2329019558714797,0.00013556369951124987,98
-2.529504379008299,3.110675415616532,0.23273708245709832,0.0001337146572306033,99
-2.552246061590659,3.1211129262018695,0.23304892340375935,0.00013182095510351746,100
-2.5728807708736476,3.1305467388676895,0.23294506674430107,0.00013007961517198913,101
-2.5993495847627566,3.1433162143231077,0.23346999021623652,0.00012838104890341412,102
-2.619901742046636,3.1526559119900766,0.23350187287891355,0.00012726755320166284,103
-2.6406004755284163,3.161944183970397,0.23364629695927083,0.00012610043952637518,104
-2.661938372396518,3.1715297024751394,0.23372904342236814,0.0001245893989858082,105
-2.6818389959229356,3.1801233928637807,0.23364695666674162,0.000123129119925141,106
-2.7034157176869114,3.188247431531973,0.23380907068034865,0.00012143859603758,107
-2.725981431951685,3.1959757527117296,0.2340468163949607,0.00011911326458509882,108
-2.749328617564555,3.2051956427210633,0.23435453778295684,0.00011696206217393187,109
-2.771661701139654,3.2143592275159376,0.2345207858354121,0.00011569196511268011,110
-2.8043136517486213,3.221259741108755,0.23482274413512094,0.00010943968236753812,111
-2.828157747907525,3.233800306471049,0.23532025884516228,0.00010603833601038784,112
-2.852066761481346,3.242612089809087,0.23621812703966563,0.00010217008829461566,113
-2.8761023058447606,3.2505722823223486,0.2366034792472083,9.77177851694768e-05,114
-2.896007874658839,3.264288667454822,0.23788616957778208,9.569730108922787e-05,115
-2.921092432043867,3.2739191293527474,0.238733889955248,9.189154237892914e-05,116
-2.9467767699442207,3.282732112123071,0.23928839003025956,8.824840396677068e-05,117
-2.96400115586621,3.2849810321975412,0.23915501148280394,8.707367108808935e-05,118
-2.994346756725588,3.2965539653106983,0.24095471848431135,8.21550602063272e-05,119
-3.022642765807939,3.307625075151609,0.2416299731321933,7.693828499639637e-05,120
-3.04737678156932,3.3179173246208595,0.24288470048364302,7.408430183497012e-05,121
-3.072841278577052,3.3277353432184387,0.2439173726666864,7.056550980586648e-05,122
-3.099690984192136,3.333102900942039,0.2441386574783441,6.662854321447259e-05,123
-3.125038267105672,3.3419804118380014,0.24480109060922772,6.313160127116547e-05,124
-3.151567543711578,3.349034299570482,0.2455568577742793,6.0225202959105645e-05,125
-3.1770301624320028,3.3573044995982695,0.2469770197870654,5.7363373301234914e-05,126
-3.202253128210724,3.366117117432905,0.24749461281531582,5.423650609488506e-05,127
-3.227456029695099,3.375086014402507,0.24806694846089672,5.137167783619328e-05,128
-3.2572561811803857,3.379561533529034,0.2491330431641136,4.8954655601846255e-05,129
-3.283809714561828,3.3879168026816973,0.24972440420798617,4.573591626844191e-05,130
-3.310386132456554,3.398028047061568,0.250055587863399,4.230549794666073e-05,131
-3.3409627195260265,3.3980946639297227,0.2519797528019325,4.036210004725924e-05,132
-3.3649550568347326,3.4110909407416417,0.2519700320450617,3.735139799514549e-05,133
-3.393613988877188,3.418270501543395,0.2532943039050469,3.499737123050671e-05,134
-3.4238286359145205,3.4231693930963214,0.25491317537149033,3.279833915137604e-05,135
-3.450057685536477,3.43302869885792,0.2555581366365389,3.087250926460335e-05,136
-3.4780257624162387,3.4409024426105943,0.25661153376805995,2.9025951123615784e-05,137
-3.5075323284939453,3.445778619371983,0.256417303278968,2.7024233100568708e-05,138
-3.5364620799118605,3.4519734370740434,0.25782225545696413,2.5362191904338654e-05,139
-3.564440201640877,3.4587910271387514,0.25875027050597565,2.3337654312850077e-05,140
-3.593190084301416,3.467469804415823,0.25996579357184274,2.1597708457062892e-05,141
-3.6213128684230833,3.4752824256483827,0.2610815899365573,2.008027497890091e-05,142
-3.6507283871119935,3.4846439916170606,0.2626692304340132,1.8729794940267102e-05,143
-3.679224839231214,3.495087335648656,0.26356652948882275,1.7162204108300166e-05,144
-3.709069531998735,3.501286779236131,0.2650043974837857,1.5989407519599323e-05,145
-3.7403130558824835,3.5050892195992343,0.26724397412254886,1.5101801542300411e-05,146
-3.765102987590753,3.518855672830814,0.26721726963352166,1.3847009900193844e-05,147
-3.8006476200840127,3.5176682732216804,0.27040664774604717,1.2858770011576825e-05,148
-3.822355904091436,3.53362797028204,0.26993837873063675,1.1758393507506265e-05,149
-3.855995012023864,3.5365925927363118,0.2722934514949091,1.003156028680534e-05,150
-3.8884164668657633,3.548230265015917,0.2728455284677355,7.5895379516198384e-06,151
-3.919512340730952,3.5539308035751076,0.2746435285854204,6.406408072060449e-06,152
-3.9496770034775897,3.560559124544502,0.2759570713663824,5.435077468283577e-06,153
-4.001118000550125,3.5584989069599398,0.280076009651116,3.625630341008045e-07,154
-4.029038335691774,3.5742154276174287,0.28186954090065325,1.6600535935364487e-07,155
-4.058385272455955,3.584332050044139,0.28315655806947204,9.143652627160798e-08,156
-4.08501604366078,3.5975398377226364,0.28372897475705106,5.6848031533118024e-08,157
-4.117125977206613,3.603981865651421,0.285755259081108,3.62268655287403e-08,158
-4.140695150092021,3.6210400927237565,0.2854246202822725,2.4764569209516523e-08,159
-4.174421216213015,3.6223970642969183,0.2888052792935937,1.7783980090874548e-08,160
-4.20325403286896,3.633482589719938,0.29014699406491007,1.3403022788416586e-08,161
-4.232772952847087,3.644075693721775,0.29162042663461873,1.0470112595849388e-08,162
-4.2613317073216646,3.650844093331731,0.29311496699680156,8.374590757224617e-09,163
-4.290769426985118,3.6598762898936843,0.29471799319864245,6.729204115096549e-09,164
-4.317834530401841,3.6718616026017203,0.2954379211260528,5.488705226380394e-09,165
-4.346446125266972,3.68337486820564,0.29649071523806364,4.530750157206943e-09,166
-4.378019961425915,3.6904259285886374,0.2985039904999593,3.78405638640123e-09,167
-4.409687082469577,3.6987126094223948,0.30045958209565393,3.1949991888471056e-09,168
-4.436426826097933,3.714340116688115,0.3031600200783588,2.7052324297959003e-09,169
-4.4650760397035825,3.72467437136713,0.3044109234873869,2.308723816759227e-09,170
-4.4957724869424345,3.73680067692188,0.3064818135772355,1.9832206858470236e-09,171
-4.52585691353843,3.747340489037121,0.30824233148238067,1.7145427819680146e-09,172
-4.557562782687174,3.752842160237918,0.3103074628900909,1.4920092224835227e-09,173
-4.58290305074461,3.7667667598346704,0.3102345983007802,1.3010257381588654e-09,174
-4.615345230656623,3.7739575625429795,0.3123931694882559,1.136403592407653e-09,175
-4.653672886225651,3.78044908869399,0.31600232383623306,9.93585771855171e-10,176
-4.6793452983294275,3.7952805422735905,0.3163623098695403,8.700430623700021e-10,177
-4.702831428596433,3.808382329362573,0.3195632251312026,7.678372210795727e-10,178
-4.742245543779477,3.83429535202739,0.3266590023980107,6.774618878737219e-10,179
-4.7668655986128075,3.854605538478284,0.3316724011899504,5.974847885185969e-10,180
-4.7769908394180955,3.885259120788674,0.34115915566888017,5.308887009122239e-10,181
-4.793594696174325,3.90672813954826,0.34916611641437156,4.715735497089426e-10,182
-4.81931166528339,3.9166224175791915,0.3521197832119083,4.176208055397589e-10,183
-4.8485536096252515,3.929286868200898,0.3552069687501511,3.7030158803762386e-10,184
-4.876471291958187,3.939945634856802,0.35824332995161484,3.299697879037444e-10,185
-4.908868815776817,3.9505605711300014,0.3604633311919377,2.9510503621091423e-10,186
-4.9417257287733225,3.9613450853885643,0.3627063535263193,2.6482801324147647e-10,187
-4.9726104745794615,3.9710135332124326,0.364641235258911,2.384700082223049e-10,188
-5.002976375451507,3.981930362791845,0.36723439063410346,2.1558168705571828e-10,189
-5.034598443295796,3.9930297266857977,0.3696663378233741,1.9554919192805463e-10,190
-5.058917511409998,3.998734130855998,0.37161883665618445,1.7823550011731045e-10,191
-5.085255379197281,4.010306114933974,0.3750831531699207,1.626633692827116e-10,192
-5.106124827687275,4.019892031465732,0.37817637063344445,1.4869887573404743e-10,193
-5.137636712623694,4.0276298250898295,0.3806291194553344,1.3603592507439248e-10,194
-5.1650317252919535,4.0433466339587785,0.3816364133298289,1.245820824040765e-10,195
-5.200292559603694,4.051081912779187,0.3852828343011381,1.142989786471895e-10,196
-5.22840522851919,4.058734736541616,0.38830912525517153,1.0508463393109548e-10,197
-5.2575620297254915,4.07002782267743,0.38955471285791465,9.678919774997693e-11,198
-5.289182111831865,4.077768377594576,0.39187867449641817,8.92722787472274e-11,199
-5.3208434290015445,4.0878135345465765,0.39445641492087724,8.246368414160793e-11,200
-5.345194598431038,4.1088955720986045,0.393429487798138,7.628070810984192e-11,201
-5.379900404007157,4.110579043899457,0.3995610219585333,7.070246194800143e-11,202
-5.41112261598203,4.120125169898056,0.40199824241645865,6.560181400273043e-11,203
-5.438693845112919,4.128240253199021,0.4032937547609088,6.098659123354888e-11,204
-5.4693249354698255,4.1373576446658555,0.40585552277922826,5.670016493860014e-11,205
-5.494646207034492,4.142491098083695,0.40803199758408143,5.272600887790864e-11,206
-5.525787940345235,4.15200305719756,0.4097162385834902,4.9059767316036965e-11,207
-5.5519588066394645,4.161016408086614,0.4133736760915147,4.5691352752957604e-11,208
-5.569105517981269,4.169045952740092,0.41730629646500705,4.261509574140836e-11,209
-5.600563593317892,4.1806205306315,0.42079186216030345,3.9726951547622917e-11,210
-5.634350934742377,4.192578222645612,0.42450734573191795,3.703321813956463e-11,211
