iteration,best_obj_val
1,-95822.37528574912
2,-95822.37528574912
3,-95822.37528574912
4,-95822.37528574912
5,-95822.37528574912
6,-95822.37528574912
7,-95822.37528574912
8,-95822.37528574912
9,-95822.37528574912
10,-82048.3808195948
11,-82048.3808195948
12,-82048.3808195948
13,-82048.3808195948
14,-69484.15489135562
15,-65194.974528563274
16,-55645.075113997664
17,-55645.075113997664
18,-55645.075113997664
19,-46099.77225468983
20,-42305.30690871927
21,-42305.30690871927
22,-42305.30690871927
23,-42305.30690871927
24,-41646.23873695858
25,-39741.10585108096
26,-39150.78149639541
27,-39150.78149639541
28,-39135.67911925516
29,-39135.67911925516
30,-38894.56964467316
31,-37480.68988737804
32,-37480.68988737804
33,-34391.77763368771
34,-34184.56593252311
35,-34184.56593252311
36,-34184.56593252311
37,-34184.56593252311
38,-32462.530908308472
39,-32279.54257177314
40,-32279.54257177314
41,-32279.54257177314
42,-32273.72320535888
43,-32273.72320535888
44,-31189.823110535624
45,-31189.823110535624
46,-31189.823110535624
47,-31189.823110535624
48,-30826.51634456539
49,-30826.51634456539
50,-30589.594032630244
51,-30589.594032630244
52,-29598.837201668546
53,-28366.683952576106
54,-28366.683952576106
55,-28102.371291789226
56,-28102.371291789226
57,-28102.371291789226
58,-27470.339572605866
59,-27470.339572605866
60,-27470.339572605866
61,-26270.66053387997
62,-26270.66053387997
63,-25077.348516664486
64,-25077.348516664486
65,-25077.348516664486
66,-22713.93398238548
67,-22713.93398238548
68,-22011.599983468102
69,-20569.352992618613
70,-20569.352992618613
71,-20569.352992618613
72,-20569.352992618613
73,-20569.352992618613
74,-20569.352992618613
75,-20569.352992618613
76,-19585.67268622668
77,-19422.058735452876
78,-17688.54764818828
79,-17688.54764818828
80,-16626.37833535107
81,-16626.37833535107
82,-16626.37833535107
83,-16626.37833535107
84,-16430.943637235807
85,-16430.943637235807
86,-16430.943637235807
87,-14004.81536590855
88,-14004.81536590855
89,-14004.81536590855
90,-13256.676463446855
91,-13256.676463446855
92,-13256.676463446855
93,-12748.730661790327
94,-12277.359055594061
95,-12277.359055594061
96,-11787.384682847813
97,-11787.384682847813
98,-11787.384682847813
99,-11787.384682847813
100,-11787.384682847813
101,-11201.320879799008
102,-11201.320879799008
103,-11201.320879799008
104,-11201.320879799008
105,-10838.87582876247
106,-10838.87582876247
107,-10838.87582876247
108,-10838.87582876247
109,-9983.115273014744
110,-9983.115273014744
111,-9362.121801617846
112,-9362.121801617846
113,-9362.121801617846
114,-9362.121801617846
115,-9362.121801617846
116,-9362.121801617846
117,-9015.152037719425
118,-8511.014751478164
119,-8511.014751478164
120,-8511.014751478164
121,-8511.014751478164
122,-8511.014751478164
123,-8295.786169300429
124,-8295.786169300429
125,-8022.50733312257
126,-6759.577372780372
127,-6367.229512316415
128,-6367.229512316415
129,-6326.234131977639
130,-6326.234131977639
131,-5848.530225407836
132,-5848.530225407836
133,-5848.530225407836
134,-5848.530225407836
135,-5419.434146222737
136,-5419.434146222737
137,-5419.434146222737
138,-4771.752733267155
139,-4771.752733267155
140,-4771.752733267155
141,-4074.770227321781
142,-4074.770227321781
143,-4074.770227321781
144,-3697.850866636968
145,-3697.850866636968
146,-3697.850866636968
147,-3697.850866636968
148,-3697.850866636968
149,-3697.850866636968
150,-3383.427953185201
151,-3383.427953185201
152,-3374.1778689244597
153,-3374.1778689244597
154,-3374.1778689244597
155,-3253.5527129757393
156,-2834.452410961843
157,-2834.452410961843
158,-2834.452410961843
159,-2734.1766107188705
160,-2734.1766107188705
161,-2733.928850253583
162,-2261.783521358291
163,-2261.783521358291
164,-2261.783521358291
165,-2261.783521358291
166,-2261.783521358291
167,-2261.783521358291
168,-2261.783521358291
169,-1911.4944730376335
170,-1862.5561825953337
171,-1508.9837785210234
172,-1508.9837785210234
173,-1508.9837785210234
174,-1508.9837785210234
175,-1508.9837785210234
176,-1277.763645549454
177,-1254.1245310173313
178,-1254.1245310173313
179,-1254.1245310173313
180,-1254.1245310173313
181,-1173.1949805606992
182,-1173.1949805606992
183,-986.0470612169938
184,-986.0470612169938
185,-986.0470612169938
186,-799.1061025573802
187,-751.2329483779517
188,-751.2329483779517
189,-751.2329483779517
190,-751.2329483779517
191,-700.689515834403
192,-700.689515834403
193,-700.689515834403
194,-679.6247841877782
195,-496.04540103662794
196,-496.04540103662794
197,-496.04540103662794
198,-496.04540103662794
199,-353.58682862733303
200,-287.5006422197994
201,-287.5006422197994
202,26.916310763649108
203,64.83877798919139
204,64.83877798919139
205,355.23980620650445
206,355.23980620650445
207,355.23980620650445
208,355.23980620650445
209,355.23980620650445
210,355.23980620650445
211,355.23980620650445
212,355.23980620650445
213,355.23980620650445
214,355.23980620650445
215,366.91379885842207
216,565.5325910141526
217,591.0340150407956
218,740.9121571319163
219,740.9121571319163
220,740.9121571319163
221,859.047156512914
222,859.047156512914
223,859.047156512914
224,859.047156512914
225,859.047156512914
226,948.1250943279697
227,948.1250943279697
228,977.9905989710849
229,977.9905989710849
230,977.9905989710849
231,1085.5926428731486
232,1085.5926428731486
233,1085.5926428731486
234,1085.5926428731486
235,1085.5926428731486
236,1085.5926428731486
237,1672.9804435610272
238,1672.9804435610272
239,1725.559852671427
240,1725.559852671427
241,1754.7592612847225
242,1755.8585675875647
243,1792.7775899997282
244,1792.7775899997282
245,1868.6111564404684
246,1868.6111564404684
247,1868.6111564404684
248,1929.0453835898484
249,1929.0453835898484
250,1929.0453835898484
251,1948.5326691195792
252,1948.5326691195792
253,1948.5326691195792
254,2022.7223223568553
255,2061.6760596012136
256,2164.5807264341565
257,2164.5807264341565
258,2164.5807264341565
259,2164.5807264341565
260,2164.5807264341565
261,2164.5807264341565
262,2164.5807264341565
263,2185.7255485399933
264,2185.7255485399933
265,2185.7255485399933
266,2185.7255485399933
267,2278.728703525753
268,2278.728703525753
269,2308.7625873119064
270,2308.7625873119064
271,2308.7625873119064
272,2308.7625873119064
273,2314.4680112842143
274,2314.4680112842143
275,2380.2456755029307
276,2380.2456755029307
277,2380.2456755029307
278,2380.2456755029307
279,2391.1759939961676
280,2391.1759939961676
281,2420.225637686829
282,2420.225637686829
283,2420.225637686829
284,2420.225637686829
285,2420.225637686829
286,2420.225637686829
287,2463.7429862959457
288,2463.7429862959457
289,2483.9929558341346
290,2483.9929558341346
291,2512.5370225559695
292,2512.5370225559695
293,2512.5370225559695
294,2512.5370225559695
295,2525.071281696197
296,2525.071281696197
297,2525.071281696197
298,2525.071281696197
299,2525.071281696197
300,2525.071281696197
301,2525.071281696197
302,2525.071281696197
303,2525.071281696197
304,2525.071281696197
305,2525.071281696197
306,2525.071281696197
307,2525.071281696197
308,2525.071281696197
309,2571.968651766362
310,2571.968651766362
311,2580.5426099287833
312,2580.5426099287833
313,2580.5426099287833
314,2580.5426099287833
315,2580.5426099287833
316,2580.5426099287833
317,2582.8667406773884
318,2613.7943557821936
319,2613.7943557821936
320,2613.7943557821936
321,2613.7943557821936
322,2613.7943557821936
323,2613.7943557821936
324,2613.7943557821936
325,2613.7943557821936
