mean_constant,lengthscale,outputscale,noise,nu,iteration
-4.636711784189035e-13,0.3693414473310517,0.9999998600503588,1.3995021320844328e-07,2.5,1
-5.834288348522897e-12,0.36955276132858034,0.9999998600473057,1.399502132004203e-07,2.5,2
-1.2131203962744245e-11,0.3705925790209974,0.9999998600388731,1.3995021316049616e-07,2.5,3
2.202960885708717e-09,0.3719057071536874,0.9999998600383393,1.399502131112243e-07,2.5,4
0.016671784022897637,0.3714691263126531,1.0001593488184575,1.3995242687298693e-07,2.5,5
-0.0007199168124949341,0.37070396437022607,0.9999396622166086,1.3994955983736128e-07,2.5,6
0.00012197554391201341,0.37054602188818525,0.9999953180110592,1.399503186183264e-07,2.5,7
9.86254031512626e-06,0.3704693101621112,0.999999559194055,1.3995037458009116e-07,2.5,8
-7.280502004047575e-07,0.37122788201308204,0.9999998665077374,1.399503784961781e-07,2.5,9
-5.2464027446740136e-08,0.3764045032942722,0.99999986129866,1.3995037826089772e-07,2.5,10
-4.7768379305721454e-09,0.3867606607280829,0.9999998598118605,1.399503779100434e-07,2.5,11
-6.92644371759229e-10,0.4026153163644642,0.9999998598655984,1.39950377420875e-07,2.5,12
-0.025793637020095423,1.2764942145773412,0.9985821706665872,1.394560773713304e-07,2.5,13
-0.0674074941547252,1.1438279392062751,0.8884170751548712,1.1679285022706439e-06,2.5,14
-0.26016743433418105,2.0190847387619986,0.7646718625112432,8.811556644203146e-10,2.5,15
-0.5466086615221774,2.8823728885122573,0.715575277181317,6.545152947084764e-10,2.5,16
-0.5473324818736593,2.7579523429771955,0.6128950804539915,5.030017599160518e-10,2.5,17
-0.5321405589223002,2.4743836538388546,0.539643710286144,4.1864333875638384e-10,2.5,18
-0.6916403620552372,2.7887385324362097,0.534210035108234,3.26728673877552e-10,2.5,19
-0.7583305444189191,2.9321759691727687,0.48965334533273097,2.397894433255568e-10,2.5,20
-0.7965966891199654,3.002091356499292,0.4429175843764941,1.7798731039182094e-10,2.5,21
-0.8333680338878543,3.0434501331522004,0.40589719702603827,1.3650502921779246e-10,2.5,22
-0.8702330603585614,3.082121327155176,0.3763624389592799,1.0768834346168451e-10,2.5,23
