mean_constant,lengthscale,outputscale,noise,nu,iteration
-1.9434918290329276e-06,0.4168566009135184,0.9999997076598128,1.399352174856249e-07,0.5,1
-7.956546776692087e-06,0.45251252080651494,0.9999993130003266,1.3993322188678645e-07,0.5,2
-0.052394361220423825,1.400913954130836,0.9520509004591591,5.587927030320758e-09,0.5,3
-0.15870471266242903,5.00517806784441,1.2470859474169056,2.229715450709584e-09,0.5,4
-0.20982793520630172,5.523499320066834,1.2342917732358858,1.2685717664747313e-09,0.5,5
-0.256154198609537,5.54334371299173,1.1991432634474983,8.924670929552907e-10,0.5,6
-0.3015857057808105,6.600564698948416,1.2507757867396745,6.781135521927827e-10,0.5,7
-0.3459201051710129,5.902073202627311,1.1681223845389246,5.488823109503666e-10,0.5,8
-0.39649966855139573,6.654014298192568,1.198993771934213,4.575738095964881e-10,0.5,9
-0.4401108904145022,7.264405576456556,1.2181435833454894,3.885707839781957e-10,0.5,10
-0.47180870395241326,8.00251132341949,1.2478431918241935,3.3519857797336213e-10,0.5,11
-0.4975413330073374,8.544146841178009,1.264103280857961,2.932131066632878e-10,0.5,12
-0.5466163683849852,8.513308287515741,1.2512698405699159,2.60411088419241e-10,0.5,13
-0.5845433322499687,9.037437568738167,1.268094425287429,2.3348451245863233e-10,0.5,14
-0.6245140742476021,9.549519594784858,1.2819613215030934,2.1069019621045313e-10,0.5,15
-0.662408590362785,10.059610903875102,1.2950050974722505,1.9119052023078492e-10,0.5,16
-0.6953051309034697,10.565314712820408,1.3115944126169772,1.7447369607438084e-10,0.5,17
-0.7268901780033463,11.015035628895072,1.326572325849054,1.6007196856451788e-10,0.5,18
-0.759488329672081,11.505761484149572,1.3414658962083323,1.4752366770572377e-10,0.5,19
-0.7822953809560712,12.155574529419228,1.372956600793562,1.3655145571987642e-10,0.5,20
-0.8070528214146032,12.73005026014974,1.3983712410494256,1.2690684151597204e-10,0.5,21
-0.8320183484493815,13.255365842788338,1.4209803594683938,1.1839383914488375e-10,0.5,22
-0.8496715417006988,13.848768049098254,1.4457370016811026,1.1082979301549465e-10,0.5,23
-0.8848527336207892,14.151509967564667,1.4602239555824894,1.0413503243634114e-10,0.5,24
-0.9076090532328098,14.579491815941292,1.4704372274042905,9.807740145734555e-11,0.5,25
-0.9330699696595246,15.05268798494281,1.486396308804948,9.256374634685648e-11,0.5,26
-0.9578460957693679,15.54605371880677,1.5027927952173583,8.752779794864926e-11,0.5,27
-0.9826185715452347,16.03438647441107,1.520106713630966,8.292086481681196e-11,0.5,28
-1.0055206982055798,16.534551201317363,1.5368640655537136,7.869391400648453e-11,0.5,29
-1.027566328531083,17.044677164199914,1.5546761625209875,7.480495687756572e-11,0.5,30
-1.0468981054706203,17.577673997478385,1.5733799903536563,7.121874218090312e-11,0.5,31
-1.0802712644089059,17.786988623407805,1.601390290627757,6.801509642003629e-11,0.5,32
-1.1022162000067046,18.081379569061877,1.6030582014511447,6.504717564406292e-11,0.5,33
-1.1246664690272254,18.48126752308011,1.6116576311046904,6.225701247668353e-11,0.5,34
-1.1430046681926138,18.820564416423387,1.6380066889839182,5.970750291427597e-11,0.5,35
-1.162102207194392,19.24637209367163,1.649611272121767,5.731442683579839e-11,0.5,36
-1.1829576022177355,19.725526512237344,1.6635203611778444,5.505002836084492e-11,0.5,37
-1.2049979702808755,20.188571769966796,1.6831275729157327,5.2924867136992847e-11,0.5,38
-1.2259183687566728,20.67300567118917,1.7000242732507898,5.091822946823606e-11,0.5,39
-1.2459758247285337,21.18759185162015,1.717411208976447,4.90177738591406e-11,0.5,40
-1.2650796536154756,21.72138575415125,1.735658991332414,4.721725534608442e-11,0.5,41
-1.2867029619295818,22.218271740671543,1.7573548828302858,4.5520736720200846e-11,0.5,42
-1.3049873982481637,22.738953773499254,1.7754207455212516,4.391015757937512e-11,0.5,43
-1.3244058961116039,23.266174539451207,1.795246615545496,4.238080885105664e-11,0.5,44
-1.3435624307961989,23.796995373595305,1.8151096716760644,4.092774729430142e-11,0.5,45
-1.362398551804603,24.32474949140104,1.8370645487511166,3.954911026729623e-11,0.5,46
-1.3814763534920775,24.862182579007502,1.855664375153746,3.823435833839731e-11,0.5,47
-1.3997102309914016,25.405492249773456,1.8744122595772397,3.6979544212986554e-11,0.5,48
-1.4169272921990843,25.957744143000625,1.8939682576041212,3.578183302496496e-11,0.5,49
-1.4342735836235785,26.515111132938433,1.9144137915510386,3.463898186220007e-11,0.5,50
-1.4545679634280537,27.011327564911518,1.9461537819324493,3.356320680434689e-11,0.5,51
-1.4714059541252005,27.53455197029259,1.963344989978683,3.253415588925659e-11,0.5,52
-1.488394723390312,28.07291924244844,1.9841895200081576,3.154893171692926e-11,0.5,53
-1.505547036369187,28.62423777702138,2.0040963698868426,3.0603493676652575e-11,0.5,54
-1.5227676898336666,29.184340822888267,2.0243471382622316,2.969536063043116e-11,0.5,55
-1.539886840653666,29.750214295955093,2.04471986139704,2.882286968074345e-11,0.5,56
-1.5565869650953033,30.321402789571138,2.066085663349782,2.7985252846362153e-11,0.5,57
-1.5728153786785544,30.891381704135384,2.09100363758487,2.7183818935982587e-11,0.5,58
-1.5894099400432562,31.46588112221632,2.111328465540213,2.641312295254308e-11,0.5,59
-1.6053726664261072,32.046241775457894,2.1332555821032018,2.567175133074114e-11,0.5,60
-1.6212535100331207,32.631377442884,2.1559111875374946,2.4959043943237507e-11,0.5,61
-1.6368278653622264,33.2226316090473,2.1779929614008773,2.427318166694757e-11,0.5,62
-1.6522292348911265,33.81898281878246,2.2004165116418033,2.361323260916451e-11,0.5,63
-1.667413772180526,34.41995353588987,2.2229357534000114,2.2978201357737846e-11,0.5,64
-1.6830623013093147,35.01468487108687,2.249247773156688,2.236902594228464e-11,0.5,65
-1.6976994554803915,35.61859347808706,2.2719123407088917,2.178216895560059e-11,0.5,66
-1.7142824834006394,36.205941351008114,2.2999324297236474,2.1219724149820104e-11,0.5,67
-1.7286251583714323,36.80498195211503,2.322632094528172,2.0677269434317262e-11,0.5,68
-1.742629815100526,37.409177694263875,2.3485729849685932,2.0155199033907037e-11,0.5,69
-1.7572147715429707,38.02273576059697,2.3720073763559815,1.9650887898417604e-11,0.5,70
-1.7717799545679451,38.64216282358306,2.395357595938162,1.916335475778404e-11,0.5,71
-1.7869487211025705,39.260375012126445,2.4184545279713454,1.8691978233178386e-11,0.5,72
-1.8012132080670855,39.877529595953334,2.4448689023494246,1.8237564593910554e-11,0.5,73
-1.81549935447484,40.49847572797584,2.470324183549251,1.7798747780266324e-11,0.5,74
-1.831073431572568,41.102755242649906,2.5011260928313748,1.737785222836667e-11,0.5,75
-1.8450977971723161,41.71123915134056,2.525598130534898,1.6971904608055464e-11,0.5,76
-1.8593787597887044,42.32893699527038,2.548651390446161,1.6578561034851907e-11,0.5,77
-1.8720811882131208,42.9471549968896,2.581001444921929,1.6200661437994832e-11,0.5,78
-1.8854618701317662,43.57959274810576,2.605812885717647,1.5834408762471954e-11,0.5,79
-1.8990655550075637,44.22233381044506,2.630151474404937,1.5478889879097262e-11,0.5,80
-1.9132618470857274,44.870188637715195,2.654237844376285,1.5133595864603525e-11,0.5,81
-1.926299623525123,45.52031022545286,2.678595921788258,1.4798551822216253e-11,0.5,82
-1.9393188965031225,46.175945881883244,2.703515824085724,1.447350079716715e-11,0.5,83
-1.9522607383153372,46.837610304557884,2.728739861813251,1.4158107738754131e-11,0.5,84
-1.9656869150499896,47.48092302477878,2.766391716826151,1.385546971645808e-11,0.5,85
-1.978997816185385,48.13052415386332,2.7915444150296485,1.35621105865599e-11,0.5,86
-1.992220230292715,48.78970887271476,2.815528006792215,1.3276287602233637e-11,0.5,87
-2.005557101049982,49.45351937077645,2.8396922936108853,1.2997767792490734e-11,0.5,88
-2.017768281085576,50.1266461405926,2.865868517427719,1.2726812449211693e-11,0.5,89
