mean_constant,lengthscale,outputscale,noise,alpha,beta,iteration
-0.004746378380012565,17.189614821879783,1.00233028594606,5.637498564255194e-07,0.34857890922686807,4.628763322583289,1
-0.3448544762532117,14.692487481530144,1.4826155229300795,2.6640031680292088e-14,1.8815939482847166,5.46392645203267,2
-0.27414786997668156,14.545824178653142,0.989527548975297,1.8013983400023716e-14,1.867632504368772,5.666648384816392,3
-0.3551599434082191,11.796240486052817,0.7766132220658707,1.7294613230919546e-14,1.8835449069657573,6.257925406287257,4
-0.47551890401127267,12.791998306514948,0.6796700145130757,2.181335172872838e-14,1.9006114931030982,6.419274952063327,5
-0.5506185458188204,13.955325404126564,0.6067075632690042,4.349557603858484e-14,1.8991660660916867,6.56155670706282,6
-0.5977082465497455,15.94245121688528,0.5945269776875364,2.6459406634531737e-12,1.8931497408926887,6.544684305427306,7
-0.6942458350981126,15.58877002098029,0.5340899397535889,3.604352173667638e-12,1.9557743193023607,6.868022584184777,8
-0.71275057099127,16.45452956744451,0.5240716771515366,3.9942335862741794e-12,1.9764714778628645,7.018994948947815,9
-0.7524535234933033,16.742611877866633,0.4782162736892249,3.877045153376962e-12,1.9842098075089845,7.243707275134201,10
-0.7949092828944079,16.836369519204048,0.44021006607956503,3.7425596072961926e-12,1.9882233400992506,7.493958819550721,11
-0.8410353383717967,17.40002613914466,0.4211732658425942,3.6623780051307005e-12,1.9908969866833364,7.677304719379908,12
-0.8824296431794942,17.986057245284076,0.4092926250129649,3.592803551090754e-12,1.9927152870576728,7.849540183984666,13
-0.9180345578195963,18.54227641770942,0.4009289026739793,3.5287672985154396e-12,1.993981825734535,8.01438791375414,14
-0.9528401210617166,18.884995336103003,0.383436046431031,3.468900000180184e-12,1.9949013481047548,8.20144473648902,15
-0.9816706288715562,18.9086608811603,0.36551559717835963,3.4153929645379636e-12,1.9955811886274895,8.430425492763275,16
-1.0121133259664652,19.00597484212191,0.3475592958965556,3.361936201390566e-12,1.996123123768879,8.649224089616379,17
-1.054259112087981,19.99451226338453,0.366467447137041,3.34682019147784e-12,1.9966108514809957,8.739350193948662,18
-1.077181742120543,20.083732402165975,0.34795806032374055,3.323007266248532e-12,1.9969928311448915,8.947934953714398,19
-1.1100162756674827,20.69966400947803,0.3487043572312995,3.287119287247896e-12,1.9973249552620138,9.078340812531378,20
-1.1332591583167901,20.78239736661174,0.33327160294124486,3.2739334757490964e-12,1.997594096860373,9.280744059591813,21
-1.161106637917949,20.849030877392288,0.3191715529104719,3.228496008141749e-12,1.9978217195296673,9.487426138582084,22
